n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
2225,2225.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.7,1.0,0.8,35.0,-61.199290379630305,55.18991955407762,322.22368356762274,775.4036039148777,8.0
2226,2226.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,0.9,0.8,40.0,-72.65759967787515,55.18991955407762,353.7005152108605,775.4036039148777,8.0
2227,2227.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,0.9,1.0,35.0,50.4612023411862,55.18991955407762,172.15999999999997,364.51637156026396,2.0
2228,2228.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,0.7,1.0,0.8,55.0,183.07821141337843,55.18991955407762,120.51199999999999,624.2190705815447,6.0
2229,2229.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,0.7,25.0,-108.80816903289903,55.18991955407762,359.5245152108605,300.5168200921848,2.0
2230,2230.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.7,0.9,45.0,-102.99782489501916,55.18991955407762,338.9581784973359,947.9213210709042,10.0
2231,2231.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,0.7,0.7,25.0,-95.01210098689225,30.83094853493511,154.944,323.62897577185385,6.0
2232,2232.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.7,0.9,50.0,185.4625985633566,55.18991955407762,172.15999999999997,494.3677210709042,4.0
2233,2233.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.9,0.8,0.8,50.0,149.3083293193442,55.18991955407762,154.944,775.4036039148777,8.0
2234,2234.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,0.7,0.8,25.0,-117.77277185836579,55.18991955407762,310.2685784973359,624.2190705815447,6.0
2235,2235.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.9,0.8,0.8,35.0,-118.56078849627019,55.18991955407762,330.4397468540982,624.2190705815447,6.0
2236,2236.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,0.8,0.9,1.0,25.0,-82.63583466346665,36.306832045846505,137.728,330.0458759734996,4.0
2237,2237.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,0.9,0.8,40.0,34.28482218796074,55.18991955407762,313.0397152108605,473.0345372482113,4.0
2238,2238.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.9,1.0,55.0,-20.62373696613179,55.18991955407762,319.9725152108605,969.2545048935973,10.0
2239,2239.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,0.8,0.8,1.0,60.0,158.52407700166415,55.18991955407762,137.728,666.8854382269305,6.0
2240,2240.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,55.0,-49.5528703965962,55.18991955407762,373.8716835676227,969.2545048935973,10.0
2241,2241.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,0.8,0.9,0.9,30.0,9.000611139449628,55.18991955407762,137.728,343.18318773757096,2.0
2242,2242.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.7,0.8,1.0,35.0,1.9284185888107295,55.18991955407762,131.49919999999997,666.8854382269305,6.0
2243,2243.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.7,0.7,0.8,60.0,155.5372274044909,55.18991955407762,261.7101784973359,926.5881372482112,10.0
2244,2244.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.8,0.7,0.8,20.0,-135.45749034324476,11.52165557781419,158.20800000000003,133.4803428393966,6.0
2245,2245.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.8,0.9,0.9,20.0,-219.4294196681495,11.52165557781419,319.2685152108605,170.5686819906174,8.0
2246,2246.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0.9,0.9,45.0,-35.4671312579903,55.18991955407762,353.7005152108605,494.3677210709042,4.0
2247,2247.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.7,1.0,0.8,40.0,147.94295412002265,55.18991955407762,138.432,321.85000391487773,2.0
2248,2248.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.8,0.7,0.8,30.0,-108.21819141289589,55.18991955407762,278.92617849733597,775.4036039148777,8.0
2249,2249.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0.9,0.9,60.0,50.00989347185225,55.18991955407762,353.7005152108605,645.5522544042375,6.0
2250,2250.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.7,0.7,0.9,60.0,170.5984230848375,55.18991955407762,272.69737849733593,796.7367877375707,8.0
2251,2251.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.8,0.7,0.7,40.0,8.289046627518797,55.18991955407762,299.40617849733593,451.70135342551805,4.0
2252,2252.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,1.0,0.8,1.0,1.0,30.0,32.77561349976088,55.18991955407762,137.728,364.51637156026396,2.0
2253,2253.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9,0.8,0.8,45.0,11.915194250568913,55.18991955407762,339.3533468540982,775.4036039148777,8.0
2254,2254.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.8,0.7,0.9,35.0,-44.618950712674575,55.18991955407762,278.92617849733597,343.18318773757096,2.0
2255,2255.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.9,0.9,0.7,35.0,-130.31659666899614,55.18991955407762,350.61091521086047,905.254953425518,10.0
2256,2256.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,55.0,34.43814336640121,55.18991955407762,359.91968356762277,775.4036039148777,8.0
2257,2257.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.9,0.9,0.7,40.0,-48.915343854330594,55.18991955407762,336.4845152108605,905.254953425518,10.0
2258,2258.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.8,0.8,20.0,-165.32360779617238,55.18991955407762,349.22534685409823,473.0345372482113,4.0
2259,2259.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,35.0,-160.8537165645836,55.18991955407762,389.5676835676227,666.8854382269305,6.0
2260,2260.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.7,0.9,1.0,55.0,-16.800550555450023,55.18991955407762,313.0397152108605,969.2545048935973,10.0
2261,2261.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.9,0.8,0.9,50.0,82.96677872520307,55.18991955407762,330.4397468540982,343.18318773757096,2.0
2262,2262.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.8,1.0,1.0,25.0,-95.35230335971816,36.306832045846505,158.20800000000003,330.0458759734996,4.0
2263,2263.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.7,0.7,1.0,50.0,128.09042562107612,55.18991955407762,131.49919999999997,666.8854382269305,6.0
2264,2264.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.9,0.7,20.0,-69.01243159997084,55.18991955407762,187.856,451.70135342551805,4.0
2265,2265.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,0.9,1.0,0.8,40.0,58.30096352521049,55.18991955407762,154.944,321.85000391487773,2.0
2266,2266.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,0.9,0.9,0.7,55.0,73.54928897997777,55.18991955407762,154.944,905.254953425518,10.0
2267,2267.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.9,0.7,20.0,-183.12082684205905,11.52165557781419,187.856,194.3278259103979,10.0
2268,2268.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,20.0,-110.4452276065054,21.94838134550267,172.15999999999997,139.2032722048728,2.0
2269,2269.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.8,1.0,55.0,32.214072447142115,55.18991955407762,349.22534685409823,818.069971560264,8.0
2270,2270.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0.9,0.7,30.0,-234.4039839443945,15.00995460533195,353.7005152108605,239.98335813770842,10.0
2271,2271.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.9,0.8,0.8,35.0,-48.14716262726022,55.18991955407762,330.4397468540982,473.0345372482113,4.0
2272,2272.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,0.9,0.7,60.0,152.67384765120138,55.18991955407762,169.07039999999998,905.254953425518,10.0
2273,2273.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.8,0.8,0.8,25.0,-107.99557347349476,15.23370465761023,150.28480000000002,167.68792601096598,6.0
2274,2274.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.8,50.0,30.596727406140083,55.18991955407762,379.6956835676227,473.0345372482113,4.0
2275,2275.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,55.0,-39.11195087878726,55.18991955407762,399.4716835676227,818.069971560264,8.0
2276,2276.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.8,45.0,48.36840232449288,55.18991955407762,187.856,775.4036039148777,8.0
2277,2277.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.8,35.0,-94.94500205963068,55.18991955407762,379.3005152108605,321.85000391487773,2.0
2278,2278.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,0.9,0.9,0.7,40.0,0.8696741216576244,55.18991955407762,169.07039999999998,905.254953425518,10.0
2279,2279.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.8,0.7,0.7,20.0,-128.46209057860597,11.52165557781419,150.28480000000002,129.03727776224977,6.0
2280,2280.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,0.7,0.7,25.0,-120.83161064265705,55.18991955407762,261.7101784973359,451.70135342551805,4.0
2281,2281.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.8,0.7,0.9,45.0,-6.656199775685925,55.18991955407762,291.482978497336,796.7367877375707,8.0
2282,2282.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.8,0.9,20.0,-177.75687497592344,11.52165557781419,197.76,170.5686819906174,8.0
2283,2283.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.7,0.8,0.8,20.0,-60.59515526952452,55.18991955407762,138.432,473.0345372482113,4.0
2284,2284.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,0.8,0.9,1.0,30.0,-41.53319869962551,55.18991955407762,137.728,969.2545048935973,10.0
2285,2285.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,0.8,40.0,2.0291823171880234,55.18991955407762,319.1821784973359,321.85000391487773,2.0
2286,2286.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.7,45.0,-112.95653520164971,55.18991955407762,373.8716835676227,905.254953425518,10.0
2287,2287.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.8,1.0,0.9,20.0,-77.7824386972908,55.18991955407762,158.20800000000003,494.3677210709042,4.0
2288,2288.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.9,0.7,0.8,45.0,-43.08514819581902,55.18991955407762,319.1821784973359,926.5881372482112,10.0
2289,2289.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,0.9,0.7,0.9,35.0,-54.112946969064005,55.18991955407762,296.1421784973359,343.18318773757096,2.0
2290,2290.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,0.9,0.7,1.0,35.0,-140.25246466056706,55.18991955407762,296.1421784973359,818.069971560264,8.0
2291,2291.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.7,1.0,0.8,55.0,79.21690469236057,55.18991955407762,138.432,926.5881372482112,10.0
2292,2292.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.9,0.7,55.0,63.36154562308425,55.18991955407762,319.9725152108605,451.70135342551805,4.0
2293,2293.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.8,1.0,0.8,50.0,71.73575239859417,55.18991955407762,359.91968356762277,321.85000391487773,2.0
2294,2294.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.9,0.9,0.9,20.0,-57.85430547297966,55.18991955407762,154.944,494.3677210709042,4.0
2295,2295.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.7,0.9,0.9,30.0,-22.640792157440032,55.18991955407762,302.05251521086046,343.18318773757096,2.0
2296,2296.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.9,1.0,0.9,25.0,-210.59427519533546,31.54290788245843,356.65568356762276,438.0731587489412,8.0
2297,2297.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.9,0.9,0.9,50.0,111.61115648658067,55.18991955407762,177.98399999999998,645.5522544042375,6.0
2298,2298.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,0.8,0.9,0.7,55.0,111.32857974746871,55.18991955407762,319.2685152108605,754.0704200921847,8.0
2299,2299.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,0.8,0.8,30.0,-99.39933888664405,55.18991955407762,311.65414685409826,775.4036039148777,8.0
2300,2300.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.9,0.9,55.0,159.06361470448857,55.18991955407762,353.7005152108605,343.18318773757096,2.0
2301,2301.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,35.0,-76.27039090110408,55.18991955407762,338.9581784973359,796.7367877375707,8.0
2302,2302.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.7,0.9,0.9,50.0,62.01160380087413,55.18991955407762,319.9725152108605,796.7367877375707,8.0
2303,2303.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.7,1.0,0.8,50.0,12.831880385525047,55.18991955407762,333.2108835676227,775.4036039148777,8.0
2304,2304.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,45.0,50.14787357670295,55.18991955407762,172.15999999999997,818.069971560264,8.0
2305,2305.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.9,0.9,45.0,118.56920794924385,55.18991955407762,187.856,343.18318773757096,2.0
2306,2306.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.8,0.8,20.0,-133.4131338325496,16.09761440470139,187.856,218.70261696541132,8.0
2307,2307.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,0.7,45.0,89.55705700871373,55.18991955407762,339.74851521086055,300.5168200921848,2.0
2308,2308.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.7,0.7,0.8,40.0,79.46936972957197,55.18991955407762,272.69737849733593,321.85000391487773,2.0
2309,2309.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,0.7,0.9,0.8,20.0,-89.0784452304072,21.57367277828575,131.49919999999997,232.54053652823745,6.0
2310,2310.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.9,0.8,0.9,55.0,98.8295766496315,55.18991955407762,177.98399999999998,947.9213210709042,10.0
2311,2311.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.7,0.8,1.0,20.0,-110.22996993292652,55.18991955407762,299.8013468540982,364.51637156026396,2.0
2312,2312.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,0.8,0.7,45.0,150.2983290912827,55.18991955407762,172.15999999999997,451.70135342551805,4.0
2313,2313.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.9,0.8,1.0,30.0,-200.09349254427718,20.97936505619943,316.3133468540982,296.4389225769842,8.0
2314,2314.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.9,0.9,35.0,15.228388845123504,55.18991955407762,197.76,494.3677210709042,4.0
2315,2315.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,1.0,0.7,0.9,0.9,30.0,21.14937389990918,55.18991955407762,120.51199999999999,494.3677210709042,4.0
2316,2316.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.9,50.0,-37.58760449162914,55.18991955407762,373.8716835676227,947.9213210709042,10.0
2317,2317.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,0.7,40.0,-84.0150775140938,55.18991955407762,350.61091521086047,754.0704200921847,8.0
2318,2318.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.7,0.9,20.0,-64.97128493591762,55.18991955407762,187.856,343.18318773757096,2.0
2319,2319.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,0.9,0.8,0.9,25.0,-129.40288101631464,11.52165557781419,154.944,170.5686819906174,8.0
2320,2320.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.7,0.8,0.8,45.0,0.7233387969755667,55.18991955407762,292.8685468540982,473.0345372482113,4.0
2321,2321.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,0.8,0.9,0.8,50.0,48.16860780723631,55.18991955407762,319.2685152108605,321.85000391487773,2.0
2322,2322.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.8,1.0,0.9,40.0,-25.2060116458163,55.18991955407762,351.99648356762276,494.3677210709042,4.0
2323,2323.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.7,1.0,60.0,49.20183301918576,55.18991955407762,338.9581784973359,969.2545048935973,10.0
2324,2324.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.8,1.0,0.7,25.0,-97.03878818535736,30.83094853493511,158.20800000000003,323.62897577185385,6.0
2325,2325.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.8,1.0,0.9,35.0,-4.989593198655772,55.18991955407762,150.28480000000002,645.5522544042375,6.0
2326,2326.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.7,0.8,0.7,20.0,-95.50680906850369,17.14005022040131,131.49919999999997,225.14853306914208,8.0
2327,2327.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,0.7,1.0,1.0,25.0,-98.22108830880765,15.00995460533195,120.51199999999999,256.9903211491072,10.0
2328,2328.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.8,0.9,0.8,45.0,-28.246147955533264,55.18991955407762,339.74851521086055,775.4036039148777,8.0
2329,2329.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.8,55.0,-6.126755691024407,55.18991955407762,389.5676835676227,926.5881372482112,10.0
2330,2330.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,1.0,0.7,30.0,-18.175470759361207,55.18991955407762,154.944,451.70135342551805,4.0
2331,2331.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.9,0.8,0.9,55.0,99.17285461309342,55.18991955407762,177.98399999999998,947.9213210709042,10.0
2332,2332.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,0.9,1.0,20.0,-179.6019935686521,11.52165557781419,172.15999999999997,207.6570211418383,10.0
2333,2333.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,0.9,1.0,1.0,30.0,-58.8808665197017,55.18991955407762,169.07039999999998,818.069971560264,8.0
2334,2334.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.9,0.8,0.9,40.0,-35.55404246216653,55.18991955407762,330.4397468540982,343.18318773757096,2.0
2335,2335.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,0.8,20.0,-182.65470437529072,55.18991955407762,379.6956835676227,473.0345372482113,4.0
2336,2336.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,0.7,0.7,35.0,23.876974429407074,55.18991955407762,154.944,451.70135342551805,4.0
2337,2337.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,0.7,55.0,138.7817613666307,55.18991955407762,359.91968356762277,451.70135342551805,4.0
2338,2338.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.9,0.8,1.0,20.0,-183.27840534127014,55.18991955407762,330.4397468540982,515.7009048935972,4.0
2339,2339.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.7,0.9,0.8,40.0,-78.76670587511143,55.18991955407762,319.9725152108605,926.5881372482112,10.0
2340,2340.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.8,0.7,0.9,20.0,-218.29479646726554,11.52165557781419,278.92617849733597,170.5686819906174,8.0
2341,2341.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,0.7,1.0,55.0,148.55477269193187,55.18991955407762,319.1821784973359,515.7009048935972,4.0
2342,2342.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,45.0,22.935815465429492,55.18991955407762,279.6301784973359,905.254953425518,10.0
2343,2343.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.9,0.8,35.0,-49.739416101848825,55.18991955407762,379.3005152108605,321.85000391487773,2.0
2344,2344.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0.8,1.0,30.0,-229.88722409656,12.48498187606527,333.5293468540982,220.78535007884298,10.0
2345,2345.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,0.9,0.7,45.0,102.41147124966169,55.18991955407762,120.51199999999999,602.8858867588515,6.0
2346,2346.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,0.8,1.0,25.0,-68.8126935550211,55.18991955407762,172.15999999999997,364.51637156026396,2.0
2347,2347.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.7,20.0,-140.8215513682271,12.48498187606527,187.856,171.85015987000492,8.0
2348,2348.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,0.8,0.7,60.0,181.32404550800004,55.18991955407762,311.65414685409826,602.8858867588515,6.0
2349,2349.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7,1.0,1.0,55.0,215.36943234750265,55.18991955407762,138.432,364.51637156026396,2.0
2350,2350.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.7,0.9,0.9,45.0,-62.215777108336006,55.18991955407762,313.0397152108605,796.7367877375707,8.0
2351,2351.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.8,0.9,30.0,-149.83574350991645,55.18991955407762,349.22534685409823,494.3677210709042,4.0
2352,2352.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,40.0,-11.18926753037295,55.18991955407762,172.15999999999997,969.2545048935973,10.0
2353,2353.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.8,0.9,0.9,60.0,205.2687132449199,55.18991955407762,150.28480000000002,645.5522544042375,6.0
2354,2354.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.7,0.9,30.0,-63.735599214155506,55.18991955407762,329.05417849733595,343.18318773757096,2.0
2355,2355.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.8,0.8,0.8,55.0,193.93015342062225,55.18991955407762,150.28480000000002,775.4036039148777,8.0
2356,2356.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,1.0,0.8,0.9,0.8,50.0,137.24902285381648,55.18991955407762,137.728,624.2190705815447,6.0
2357,2357.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.8,0.7,0.9,30.0,24.977193505161,55.18991955407762,158.20800000000003,494.3677210709042,4.0
2358,2358.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.8,0.8,0.8,50.0,142.8537667649942,55.18991955407762,311.65414685409826,321.85000391487773,2.0
2359,2359.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8,0.9,0.9,35.0,-34.14780373384473,55.18991955407762,158.20800000000003,796.7367877375707,8.0
2360,2360.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7,0.8,0.9,60.0,260.84038283976827,55.18991955407762,138.432,343.18318773757096,2.0
2361,2361.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,0.8,1.0,50.0,48.16762517554783,55.18991955407762,292.8685468540982,969.2545048935973,10.0
2362,2362.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.7,0.8,0.9,20.0,-203.43220519237016,11.52165557781419,299.8013468540982,105.27813384246929,4.0
2363,2363.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.7,0.8,30.0,-39.79977201561587,55.18991955407762,187.856,473.0345372482113,4.0
2364,2364.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,30.0,-91.22815971057142,55.18991955407762,389.5676835676227,473.0345372482113,4.0
2365,2365.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.9,1.0,30.0,29.747638410575387,55.18991955407762,187.856,364.51637156026396,2.0
2366,2366.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.8,0.8,0.9,60.0,23.2858677485023,55.18991955407762,311.65414685409826,947.9213210709042,10.0
2367,2367.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.7,0.9,25.0,-84.99031669828682,55.18991955407762,197.76,645.5522544042375,6.0
