n,ID,D_ActivacionIAV_Mor,D_ActivacionICV_Mor,Opt_CalculoRagaliasIncrementales_Mor,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXFacilidadesIAV_Mor,Unc_MultCAPEXFacilidadesICV_Mor,Unc_MultCAPEXPerfo_UGE_Mor,Unc_MultOPEX_Mor,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
155,155.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,50.0,-967.910601968118,130.58794234320223,3630.8145405446635,1944.7167332558456,2.0
156,156.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,0.7,1.0,45.0,-512.9424372670218,130.58794234320223,2343.698480484145,2856.4812884154503,4.0
157,157.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.9,1.0,60.0,-807.2207696050002,87.3084364982703,2801.2935405446633,2804.407602699597,10.0
158,158.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.9,45.0,-1504.468907998578,104.23114909645169,3794.973600605181,2478.029060511834,6.0
159,159.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.0,55.0,-1271.351033289669,115.69454427575643,3630.8145405446635,3016.8690470085025,6.0
160,160.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,1.0,25.0,-2121.8345494360647,41.50495899604326,3227.768480484145,1005.6107053696289,10.0
161,161.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.9,1.0,45.0,-1139.497748888773,130.58794234320223,3466.655480484145,2073.835755517876,2.0
162,162.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.8,0.9,60.0,-1078.4355676205416,75.70171885222204,2946.471200484145,2185.0941846102487,10.0
163,163.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.8,0.9,55.0,-895.4738025772687,68.23891945444271,2326.257420423627,1866.4619350104797,10.0
164,164.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.8,0.9,45.0,-425.00019662202345,130.58794234320223,2654.5755405446635,1944.7167332558456,2.0
165,165.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,0.9,20.0,-1772.4428511631054,41.50495899604326,2672.0166006051813,828.8116260759891,8.0
166,166.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.7,1.0,30.0,-1052.0479081938292,106.29108532121222,2672.0166006051813,1497.626809058133,2.0
167,167.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,1.0,20.0,-1697.9267472765935,41.50495899604326,2948.011540544663,548.1826528295676,4.0
168,168.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,0.7,0.9,50.0,-310.12524380198056,130.58794234320223,2343.698480484145,2727.3622661534205,4.0
169,169.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.9,0.9,45.0,-1145.6894702493291,62.443653980531586,2472.975420423627,1384.328548062069,8.0
170,170.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,35.0,-1905.453384770424,52.38197966632623,3556.0866006051815,925.1719150704149,6.0
171,171.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.8,0.9,50.0,-1057.5014855578784,84.26963300998734,2946.471200484145,2185.7683284579057,8.0
172,172.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,0.8,1.0,30.0,-1182.9182125470738,68.23891945444271,2490.4164804841457,1040.161079404463,4.0
173,173.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,1.0,55.0,-999.7051988151368,77.9143539830844,2818.734600605181,1986.7584743191787,8.0
174,174.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,1.0,35.0,-1874.1685068867648,41.50495899604326,3314.3551005446634,853.1346878562751,8.0
175,175.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.7,1.0,35.0,-1114.106555814662,52.38197966632623,2179.539420423627,1126.8207313890969,8.0
176,176.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.8,1.0,20.0,-1874.9821605917175,41.50495899604326,3063.6094204236274,700.6586703429214,6.0
177,177.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.7,0.9,40.0,-720.455632426395,130.58794234320223,2824.7224204236268,1944.7167332558456,2.0
178,178.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9,1.0,50.0,-1139.4555923137384,119.96669715945328,3478.514160605181,3190.87110720336,6.0
179,179.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,0.9,35.0,-970.7057664064215,130.58794234320223,2948.011540544663,1944.7167332558456,2.0
180,180.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.9,0.9,30.0,-1772.2112731824093,41.50495899604326,2986.036980423627,981.2876435893429,10.0
181,181.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,1.0,1.0,40.0,-1591.7011375874995,75.11727595467387,3518.0799405446633,1539.7035389953503,6.0
182,182.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,50.0,-1282.4668277695612,130.58794234320223,3794.973600605181,2727.3622661534205,4.0
183,183.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,1.0,35.0,-1408.8533550692243,63.93268598001005,2824.7224204236268,945.6862133931053,4.0
184,184.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.8,0.9,30.0,-1366.989577433867,52.38197966632623,2654.5755405446635,893.1493684589781,6.0
185,185.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.7,1.0,45.0,-582.4204638701499,130.58794234320223,2507.857540544663,2856.4812884154503,4.0
186,186.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.9,1.0,55.0,-1469.1044172231477,75.11727595467387,3630.8145405446635,2211.998454397595,10.0
187,187.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,20.0,-2334.524976524879,41.50495899604326,3682.2390006051814,981.2876435893429,10.0
188,188.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.7,0.9,25.0,-1307.065234880104,77.9143539830844,2742.746360484145,862.7331947238666,2.0
189,189.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,0.8,0.9,25.0,-1408.418551586739,41.50495899604326,2490.4164804841457,676.3356085626353,6.0
190,190.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,1.0,1.0,50.0,-848.3741423488932,130.58794234320223,3705.542480484145,2073.835755517876,2.0
191,191.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,1.0,20.0,-2065.8326625330938,41.50495899604326,3227.768480484145,700.6586703429214,6.0
192,192.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,55.0,-1491.7199724777945,104.23114909645169,4033.8606006051814,3124.9902292881457,8.0
193,193.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,0.8,0.9,35.0,-1661.2929925797093,41.50495899604326,2782.312140423627,981.2876435893429,10.0
194,194.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,0.9,20.0,-2020.761132027066,41.50495899604326,3556.0866006051815,523.8595910492817,4.0
195,195.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.8,0.9,45.0,-1119.9616627971204,104.23114909645169,3110.630260544663,2478.029060511834,6.0
196,196.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,1.0,25.0,-1787.970877708096,52.38197966632623,3274.7893206051813,521.8742824330508,2.0
197,197.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.9,0.9,35.0,-1307.8894247874662,52.38197966632623,2472.975420423627,893.1493684589781,6.0
198,198.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,1.0,0.9,55.0,-730.3068969824889,130.58794234320223,3518.0799405446633,2727.3622661534205,4.0
199,199.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.7,0.9,55.0,-966.8179914122253,68.23891945444271,2507.857540544663,1866.4619350104797,10.0
200,200.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.7,1.0,35.0,-1633.0054713970408,41.50495899604326,2742.746360484145,1005.6107053696289,10.0
201,201.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,40.0,-1822.1316039791395,52.38197966632623,3478.514160605181,1094.79818477766,8.0
202,202.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.9,55.0,-856.7613010541093,130.58794234320223,3794.973600605181,2727.3622661534205,4.0
203,203.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.9,1.0,60.0,-807.2207696050002,87.3084364982703,2801.2935405446633,2804.407602699597,10.0
204,204.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.9,0.9,45.0,-1630.366340345978,62.443653980531586,3302.496420423627,1384.328548062069,8.0
205,205.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.7,0.9,25.0,-1274.5983016256064,41.50495899604326,2179.539420423627,523.8595910492817,4.0
206,206.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,40.0,-1824.4674719222164,63.93268598001005,3682.2390006051814,1167.9792324953817,6.0
207,207.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,60.0,-557.4380142852267,130.58794234320223,3112.170600605181,2856.4812884154503,4.0
208,208.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.9,1.0,35.0,-1808.715002539501,52.38197966632623,3302.496420423627,925.1719150704149,6.0
209,209.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.7,0.9,60.0,-306.97747007766196,130.58794234320223,2988.881480484145,1944.7167332558456,2.0
210,210.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,30.0,-1513.197068167428,70.85427533892505,3071.064480605181,793.0567408958491,2.0
211,211.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9,1.0,25.0,-2124.9397135060767,41.50495899604326,3478.514160605181,1005.6107053696289,10.0
212,212.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.7,0.9,40.0,-589.1427024547463,130.58794234320223,2578.5873004236273,1944.7167332558456,2.0
213,213.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.9,1.0,40.0,-1096.5611614222341,113.81991637288002,2986.036980423627,2304.311091897589,4.0
214,214.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,1.0,1.0,30.0,-1816.5012274268863,68.23891945444271,3541.383420423627,1040.161079404463,4.0
215,215.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,35.0,-2125.0474167434277,41.50495899604326,3630.8145405446635,981.2876435893429,10.0
216,216.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,1.0,60.0,-1342.8047098092036,74.54606869299404,3353.920880484145,2185.8566287098256,10.0
217,217.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.9,0.9,45.0,-1385.822802706692,75.70171885222204,3150.196040484145,1504.654381282633,6.0
218,218.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.9,1.0,40.0,-1265.0196917332878,52.38197966632623,2472.975420423627,1328.469547707779,10.0
219,219.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,1.0,1.0,60.0,-656.5226019918956,130.58794234320223,3189.7618204236273,3639.1268213130256,6.0
220,220.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.7,0.9,25.0,-1591.1451093269718,41.50495899604326,2507.857540544663,828.8116260759891,8.0
221,221.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.9,1.0,40.0,-570.2830972535216,130.58794234320223,2472.975420423627,2073.835755517876,2.0
222,222.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.8,1.0,25.0,-1379.040244642139,73.94929829919676,2782.312140423627,846.4274892600561,2.0
223,223.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,1.0,40.0,-1595.4325271963269,41.50495899604326,2824.7224204236268,1005.6107053696289,10.0
224,224.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,1.0,0.9,30.0,-2098.2244074433615,41.50495899604326,3705.542480484145,828.8116260759891,8.0
225,225.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,0.9,40.0,-1428.0172265033098,63.93268598001005,3071.064480605181,1432.0305995300369,8.0
226,226.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.9,0.9,45.0,-1745.7918903631062,52.38197966632623,3302.496420423627,1296.4470010963419,10.0
227,227.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,0.9,60.0,-906.118903155822,95.87431963506812,3071.064480605181,3163.77599955805,10.0
228,228.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,1.0,1.0,55.0,-831.2813323609594,130.58794234320223,3189.7618204236273,3639.1268213130256,6.0
229,229.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,1.0,20.0,-2033.4765185162394,41.50495899604326,3391.9275405446633,700.6586703429214,6.0
230,230.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.8,0.9,20.0,-1935.3094912583115,41.50495899604326,3110.630260544663,828.8116260759891,8.0
231,231.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,25.0,-1794.9198215763824,55.10236126969962,3317.199600605181,522.6214079856868,2.0
232,232.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,0.9,0.9,35.0,-1264.8729984800975,68.90193226572049,2637.1344804841456,1008.7296500105456,4.0
233,233.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.9,0.9,60.0,-657.8375034132202,130.29885231276955,2965.452600605181,4278.034793040378,8.0
234,234.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,1.0,1.0,55.0,-662.0830839445351,130.58794234320223,2948.011540544663,2856.4812884154503,4.0
235,235.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.9,0.9,40.0,-1235.0895385219703,123.94374175228508,3302.496420423627,2513.422326629025,4.0
236,236.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.7,1.0,25.0,-1600.0279224795206,41.50495899604326,2742.746360484145,548.1826528295676,4.0
237,237.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.9,0.9,60.0,-948.6837477500585,130.58794234320223,3466.655480484145,3510.0077990509953,6.0
238,238.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.7,0.9,35.0,-1489.698307412438,52.38197966632623,2906.9054205446632,1094.79818477766,8.0
239,239.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,1.0,30.0,-2000.6841508081654,70.85427533892505,3869.7015405446637,793.0567408958491,2.0
240,240.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.8,0.9,45.0,-1298.0360698578252,60.12499419562551,2782.312140423627,1555.5397367854705,10.0
241,241.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,0.9,0.9,25.0,-1397.938215069644,57.70311697755309,2637.1344804841456,783.4723106493279,4.0
242,242.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,0.9,60.0,-664.8627035431324,130.58794234320223,3705.542480484145,1944.7167332558456,2.0
243,243.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.8,1.0,40.0,-1682.178032477523,52.38197966632623,3274.7893206051813,1328.469547707779,10.0
244,244.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,0.9,50.0,-1019.306366454587,130.58794234320223,3314.3551005446634,2727.3622661534205,4.0
245,245.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.7,1.0,50.0,-1205.6807049183062,90.2139868922699,3153.0405405446627,2056.043416929866,6.0
246,246.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.8,1.0,30.0,-1823.1709309620012,41.50495899604326,3110.630260544663,1005.6107053696289,10.0
247,247.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,1.0,0.9,45.0,-1427.5123683182833,52.38197966632623,2783.8524804841454,1296.4470010963419,10.0
248,248.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,1.0,55.0,-1333.0374712917035,115.69454427575643,3705.542480484145,3016.8690470085025,6.0
249,249.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,0.8,1.0,30.0,-1613.742097077428,68.23891945444271,3227.768480484145,1040.161079404463,4.0
250,250.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.9,0.9,40.0,-1442.9965804514836,52.38197966632623,2801.2935405446633,1094.79818477766,8.0
251,251.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.7,1.0,55.0,-508.3051041373136,130.58794234320223,2578.5873004236273,3639.1268213130256,6.0
252,252.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.8,0.9,20.0,-2046.6918601635882,41.50495899604326,2946.471200484145,981.2876435893429,10.0
253,253.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.9,0.9,45.0,-1433.7197909020827,73.34474891161356,3314.3551005446634,1756.6170427593443,8.0
254,254.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,20.0,-2221.990062414596,52.38197966632623,4033.8606006051814,521.8742824330508,2.0
255,255.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.7,0.9,60.0,-307.6313232495384,130.58794234320223,2578.5873004236273,3510.0077990509953,6.0
256,256.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,55.0,-928.9183184202014,130.58794234320223,3478.514160605181,2856.4812884154503,4.0
257,257.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,1.0,0.9,35.0,-1650.9451160425929,63.93268598001005,3353.920880484145,1167.9792324953817,6.0
258,258.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,1.0,0.9,25.0,-2121.027791354974,41.50495899604326,3541.383420423627,828.8116260759891,8.0
259,259.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.7,0.9,20.0,-1781.6630035129178,58.508503492874055,3317.199600605181,565.505141099451,2.0
260,260.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.8,0.8,0.9,40.0,-935.3189484153132,130.58794234320223,3227.768480484145,1944.7167332558456,2.0
261,261.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.7,1.0,30.0,-1175.0152224197693,68.23891945444271,2507.857540544663,1040.161079404463,4.0
262,262.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,1.0,60.0,-525.3572465518716,130.58794234320223,3794.973600605181,2073.835755517876,2.0
263,263.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,1.0,0.9,60.0,-961.8248311273068,130.58794234320223,3518.0799405446633,3510.0077990509953,6.0
264,264.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.7,1.0,55.0,-770.7882162467732,104.23114909645169,2742.746360484145,3124.9902292881457,8.0
265,265.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.9,0.9,60.0,-988.108814381384,95.87431963506812,3150.196040484145,3163.77599955805,10.0
266,266.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,0.7,1.0,30.0,-1544.2055323295367,41.50495899604326,2578.5873004236273,1005.6107053696289,10.0
267,267.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.8,0.9,30.0,-1695.7636986583427,75.11727595467387,3391.9275405446633,814.2825070039069,2.0
268,268.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.8,0.9,60.0,-818.8047482240406,130.29885231276955,3274.7893206051813,4278.034793040378,8.0
269,269.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,1.0,1.0,30.0,-1493.3837133811703,41.50495899604326,2619.6934204236272,853.1346878562751,8.0
270,270.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.7,1.0,40.0,-1218.4616282322668,41.50495899604326,2179.539420423627,1005.6107053696289,10.0
271,271.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.7,1.0,30.0,-1958.0280108685936,41.50495899604326,3153.0405405446627,1005.6107053696289,10.0
272,272.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.9,0.9,20.0,-1930.0842262062652,41.50495899604326,3150.196040484145,523.8595910492817,4.0
273,273.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.7,1.0,20.0,-1184.2681625961745,52.38197966632623,2179.539420423627,521.8742824330508,2.0
274,274.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,1.0,0.9,50.0,-1298.9092755711258,58.508503492874055,2783.8524804841454,1497.7640769006005,10.0
275,275.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.9,20.0,-1889.0813185344225,41.50495899604326,3274.7893206051813,371.3835735359279,2.0
276,276.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,50.0,-1461.949506477745,68.90193226572049,3317.199600605181,1645.1552771195327,8.0
277,277.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9,0.9,60.0,-721.1295261398102,130.58794234320223,3478.514160605181,3510.0077990509953,6.0
278,278.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.9,0.9,30.0,-1352.0899832175535,75.11727595467387,2801.2935405446633,814.2825070039069,2.0
279,279.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,20.0,-2572.423214094744,41.50495899604326,4033.8606006051814,828.8116260759891,8.0
280,280.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.8,1.0,45.0,-624.0986471981763,130.58794234320223,2946.471200484145,2073.835755517876,2.0
281,281.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.7,0.9,40.0,-1610.0359027873528,52.38197966632623,3153.0405405446627,1296.4470010963419,10.0
282,282.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.9,0.9,45.0,-936.0110459531633,119.96669715945328,2801.2935405446633,2388.983354735951,4.0
283,283.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.9,1.0,35.0,-1500.166769597876,101.2290504822933,3302.496420423627,1388.3806599396728,2.0
284,284.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,1.0,1.0,40.0,-1431.353069087695,62.443653980531586,2948.011540544663,1169.505689112866,6.0
285,285.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.9,1.0,20.0,-2180.0992414345433,41.50495899604326,3150.196040484145,1005.6107053696289,10.0
286,286.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0,-1712.5353926572107,77.9143539830844,4033.8606006051814,1986.7584743191787,8.0
287,287.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.7,0.9,30.0,-1159.9784039828307,119.96669715945328,2906.9054205446632,1699.268152240132,2.0
288,288.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,50.0,-802.9341575105003,130.58794234320223,3682.2390006051814,2073.835755517876,2.0
289,289.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.9,0.9,45.0,-778.3849832918163,119.96669715945328,2472.975420423627,2388.983354735951,4.0
290,290.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,25.0,-2371.7056688047687,41.50495899604326,4033.8606006051814,853.1346878562751,8.0
291,291.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.9,1.0,25.0,-1335.181298514801,52.38197966632623,2472.975420423627,723.5230987517327,4.0
292,292.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,1.0,0.9,40.0,-1704.8611078002987,52.38197966632623,3189.7618204236273,1094.79818477766,8.0
293,293.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.7,0.9,55.0,-940.6150257605735,76.83579636842755,2742.746360484145,2236.5944034549584,10.0
294,294.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.9,1.0,60.0,-685.9887733015249,130.58794234320223,3314.3551005446634,3639.1268213130256,6.0
295,295.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.8,1.0,35.0,-834.8923071905285,130.58794234320223,2654.5755405446635,2073.835755517876,2.0
296,296.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.7,0.9,25.0,-1591.1451093269718,41.50495899604326,2507.857540544663,828.8116260759891,8.0
297,297.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,1.0,0.9,35.0,-1761.6237646740362,90.2139868922699,3869.7015405446637,1536.9281626984762,4.0
298,298.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,0.9,20.0,-2178.8135818039095,41.50495899604326,3556.0866006051815,828.8116260759891,8.0
299,299.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.8,1.0,55.0,-920.4580198528762,77.9143539830844,2654.5755405446635,1986.7584743191787,8.0
300,300.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,0.9,20.0,-1938.6192451410923,41.50495899604326,2818.734600605181,981.2876435893429,10.0
301,301.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,0.9,55.0,-680.8722946516278,130.58794234320223,3071.064480605181,3510.0077990509953,6.0
302,302.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.8,0.9,1.0,45.0,-1376.7529961799225,70.24022911054423,3150.196040484145,1693.4087145273106,8.0
303,303.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9,0.9,30.0,-2009.952810069192,41.50495899604326,3478.514160605181,981.2876435893429,10.0
304,304.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,1.0,25.0,-2157.2958575229313,41.50495899604326,3314.3551005446634,1005.6107053696289,10.0
305,305.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.9,0.9,20.0,-2088.136675983109,41.50495899604326,3150.196040484145,828.8116260759891,8.0
306,306.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.7,1.0,1.0,50.0,-1251.3742520402095,80.09403807473525,3189.7618204236273,2075.4610081582705,8.0
307,307.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.9,0.9,60.0,-884.6707619161366,130.29885231276955,3302.496420423627,4278.034793040378,8.0
308,308.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,1.0,0.9,55.0,-568.8270683888957,130.58794234320223,2783.8524804841454,3510.0077990509953,6.0
309,309.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.9,55.0,-1148.956727292046,81.69912898735306,3112.170600605181,2081.0843630341296,8.0
