n,ID,VPN,I_SENSI_CAPEX_FACIL ,I_SENSI_CAPEX_PERFO,Unc_MultPreciobaseValorGas,E_Brent,Unc_MultCAPEXPerfo_palagua,D_CANT_TALADROS_INFILL,D_CANT_TALADROS_WF,D_TIPO_COMPLET_INFILL_WF,D_TIPO_COMPLET_V,D_DLLO_INFILL_B_123,D_DLLO_INFILL_B_456,D_DLLO_INFILL_B_7,D_DLLO_INFILL_B_CAIPAL,D_DLLO_INFILL_B_89,D_DLLO_PILOTO,D_CAPEX_FACILIDADES,VOL_TEC_TOTAL_OIL,VOL_TEC_INCREMENTAL,VOL_TEC_TOTAL_GAS,VOL_TEC_TOTAL_WATER,D_DLLO_IAV_456,D_DLLO_IAV_7,D_DLLO_IAV_123,D_DLLO_WF_CAIPAL,D_DLLO_WF_456,D_DLLO_WF_7,D_DLLO_WF_123,D_DLLO_WF_89,EFI_55,Lif_Cost_55,Dev_Cost_55,Vol_tol_le_55,Total_capex,Total_opex,flat
612,612,-337448.1854,1.0,0.9,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,81.82881748204585,64.30612506122748,32.00218217718374,898.2762363695831,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.3797,25.109,58085.098838853635,1519.6286581021,1414.8867867,6
613,613,-101856.3687,0.9,0.8,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,55.221376819129105,35.912363037835675,32.628151086731755,968.6821453568209,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.9645,16.8963,34990.86557685773,636.5568990869,954.5995844,6
614,614,-536810.3961,0.7,0.7,1,20,0.9,2,1,0,0,1,1,1,0,1,1,0,80.82736696090814,63.526487664177026,36.4463716459252,1206.3794160513846,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7.3719,24.182,48666.603180740545,1243.9939483133,1421.6912175,10
615,615,42500.6961,0.9,0.7,1,55,0.9,2,1,0,0,1,1,1,0,1,1,0,50.40115595739381,30.057288229905012,29.76251906852299,794.3499951069473,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4008592072490463,12.0554,14.3262,32064.677008706996,494.9850819625,895.47445,2
616,616,83314.2697,0.9,0.9,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,65.31564668738793,46.09217060552268,29.345383647547965,811.8961576208237,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4609512276243469,14.5253,16.2161,47823.98157444413,815.3402955081,1209.2566628,8
617,617,-165889.558,0.8,0.8,1,45,1.0,2,1,0,0,1,1,1,0,1,1,0,67.03718685663674,48.326323425240574,34.29054367595088,1025.0073150659887,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.8016,23.1195,43369.013260164684,1064.3376055658,1324.58274,4
618,618,-203089.2258,0.7,0.9,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,55.97681932576664,36.79518640523226,33.198391052396325,968.6868767365906,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.421,18.4001,32305.250879238545,639.602044251,1115.1844671,4
619,619,5531.7157,0.8,1.0,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,54.62260725299819,37.158552938081726,32.73422671711136,968.5547815444238,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.24203957599679635,12.1668,13.8483,39492.42546012965,589.4869728523,945.6779533,2
620,620,-480832.3906,0.8,0.9,1,25,0.9,2,1,0,0,1,1,1,0,1,1,0,95.82281360575692,76.32533346039227,33.06053697156782,756.0154233559726,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.6906,21.0509,66439.58488738128,1451.5806848536,1477.0452589,8
621,621,-4215.6493,0.9,0.8,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,78.80910888895023,61.34404515103468,32.95856380158302,909.7156551497419,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.18903220764183615,10.7093,21.7966,61161.93359161799,1394.8921222072,1321.3049884,2
622,622,-35874.915,1.0,0.8,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,77.6713522076569,60.8903478604842,34.43252159479281,1045.0144490804817,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14313759096313836,12.7661,20.926,62672.061651160846,1380.7212128263,1283.9379653,6
623,623,-166657.4195,0.9,0.9,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,56.419331634064505,35.42641311853326,28.186169967923554,894.2524362541229,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.215,18.9891,31091.863026348718,625.6309958777,998.428624,4
624,624,-54054.0346,0.8,1.0,1,55,0.9,2,1,0,0,1,1,1,0,1,1,0,50.11726947867975,28.899821786480803,23.39018602422619,492.11030180535596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1433,29.5484,24056.766524006103,751.1710891071,1195.3586642,8
625,625,-317142.6723,0.7,0.7,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,55.77048179537192,35.87492083874511,32.92200255967051,969.2666694397474,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.7656,20.115,29577.068080548015,638.4238896578,1120.0264571,6
626,626,-103013.5947,0.7,0.7,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,53.40447830311118,35.46639402792178,32.16702833223789,824.8556023594241,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.9636,13.9244,32868.31576901357,493.1397583725,915.3296978,6
627,627,-116631.5228,0.9,0.7,1,45,1.0,2,1,0,0,1,1,1,0,1,1,0,79.05001222309225,60.38081355943399,32.8024381114673,909.3272515271813,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,11.1973,19.1301,55762.59887399315,1114.8697944908,1496.4543692,6
628,628,124436.7259,1.0,0.7,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,88.89595463856041,68.9224226105613,39.08728889571927,1050.1298902214692,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.48987812557904253,11.2125,15.8312,71841.02669196793,1200.2142211291,1349.7204257,2
629,629,-573206.5625,0.8,0.7,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,69.60127514564203,51.790046314526755,29.495649988164708,733.2176254847201,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.1436,29.6869,39066.17505842424,1217.9157519961,1432.0094174,6
630,630,-87674.5596,0.7,0.7,1,35,0.9,2,1,0,0,1,1,1,0,1,1,0,48.334473635459844,31.08836382263525,28.81930736839638,827.4302282352921,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.6057,16.3977,27569.509193581696,485.7587904539,921.9226462,6
631,631,71126.9271,0.7,0.8,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,80.70913113136514,60.799073902458005,36.015474247389186,1020.1785875193475,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.36409557155720296,11.8466,17.3156,63687.22364958218,1164.7491546189,1296.5760659,4
632,632,-223978.1505,1.0,1.0,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,82.82590538908292,61.34501343189028,36.979928774743904,1038.5374136459006,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.9629,22.6246,51128.334130308634,1217.7464451397,1398.2071655,10
633,633,109353.9422,0.9,0.8,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,50.44656828104722,32.844385444011735,30.424378941119762,796.4183151608233,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6907184296759572,11.8298,13.3725,34626.621468977384,499.4883087697,894.8562415,2
634,634,-109036.803,1.0,0.8,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,44.442589629539484,24.65776277577767,26.086306828128386,652.6421251783515,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.3157,16.1486,22239.231608891736,386.4077154539,1030.1185917,4
635,635,-2146.4773,0.7,1.0,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,65.36930557888017,47.28253493217406,29.69704166267081,813.2869569949044,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1940460559353788,11.6451,16.5754,46986.78664430384,818.7668709016,1147.8378187,6
636,636,-121322.5726,0.7,0.7,1,55,1.0,2,1,0,0,1,1,1,0,1,1,0,72.36546265153456,52.969136953917385,24.810473244184852,624.6634557703792,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.3966,25.174,51748.75306242072,1346.7860415266,1458.5068788,4
637,637,-232192.9684,0.9,0.7,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,86.47769217121007,66.69956100396988,31.12973745465683,817.6916211317719,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.8975,18.7931,65602.3787186325,1278.4192122702,1282.9908348,2
638,638,-247644.598,0.9,1.0,1,45,0.9,2,1,0,0,1,1,1,0,1,1,0,71.75560059684311,53.520935095080475,32.942742165448706,894.4435148629491,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.1185,27.2199,46019.80295965727,1317.926637541,1412.5524223,6
639,639,-324222.7715,0.7,0.7,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,65.71192190344895,47.022644049532616,33.00127901080443,992.0650190188096,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.167,23.7945,38867.25694873542,980.1916302067,1337.4347302,10
640,640,-28201.9148,1.0,0.7,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,53.76533037007414,36.374744353000956,32.18268253154975,970.0529264757847,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.10059681159304035,12.3956,16.5169,35747.75566552053,635.730977969,1111.3281508,2
641,641,73870.6983,0.7,0.8,1,55,1.0,2,1,0,0,1,1,1,0,1,1,0,52.27456802504042,34.02476903967718,31.255809506610273,824.349493482609,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5409404778666654,11.8631,13.307,34079.19718815193,487.8675214021,1070.2491261,2
642,642,-359627.9786,1.0,0.7,1,25,0.9,2,1,0,0,1,1,1,0,1,1,0,70.04255769617947,50.29118604455235,29.27574134041112,829.4258782283648,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.9593,23.959,37489.85099224999,941.1732472361,1335.9901656,8
643,643,-419813.0939,0.9,0.8,1,25,1.0,2,1,0,0,1,1,1,0,1,1,0,60.06080939644757,43.44220930513822,27.759431510967822,834.9895344046629,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.796,30.7605,29842.906478926998,968.6569395499,1640.6805374,10
644,644,3136.9891,0.7,0.7,1,55,0.9,2,1,0,0,1,1,1,0,1,1,0,66.93276943391704,49.02930576670149,26.663049809439965,709.9587655386923,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.20826909143196629,11.9152,18.9083,48612.542683593914,957.7669866468,1182.2523267,4
645,645,-221808.9004,0.7,0.8,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,79.15709167749719,61.00520312504776,33.13608845639165,908.7703104559247,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.2549,21.6282,53992.59190784485,1221.4418884938,1397.1154819,8
646,646,52092.8368,1.0,0.7,1,55,1.0,2,1,0,0,1,1,1,0,1,1,0,46.98695124917774,28.6901549592339,28.031638367563076,657.5296048411158,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4414049283482183,12.4246,14.6429,28304.674905638323,447.2154379328,1043.1914047,4
647,647,64405.6232,1.0,0.7,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,45.954572937438215,26.15461625726645,26.16885777119342,633.667106217496,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.48712397501297655,10.724,17.8142,23736.984073226507,455.4200141035,1075.712344,10
648,648,-154411.3074,1.0,0.8,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,56.973766887083,35.605731542698926,33.38121443161501,968.1727207328927,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.7861,18.3018,32465.229339665646,639.1403164928,1118.7885701,6
649,649,-264634.5315,0.9,0.7,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,75.17231272909868,56.99058053484348,29.511588807143298,848.3437611941264,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.2283,22.8063,55910.53045242669,1328.7928142019,1314.4722928,2
650,650,-276663.2709,1.0,0.7,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,71.05039026737617,50.8853785999253,34.79960845487546,1038.8567150070198,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,9.5735,26.7208,42502.47109013554,1201.981445547,1288.4694575,6
651,651,-594804.64,0.8,0.8,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,85.54785679536364,66.40743653741822,34.03619805770612,869.8775722966104,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.7965,30.2009,51358.560873786206,1620.259497039,1820.672753,10
652,652,-403249.2551,0.7,0.8,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,63.62439576995704,43.18053004261662,30.84215930148086,861.548994015876,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.3888,32.9287,33805.834062546564,1175.0800645265,1507.124827,8
653,653,-78064.0789,0.7,1.0,1,45,0.9,2,1,0,0,1,1,1,0,1,1,0,57.305446487954065,37.9703078431852,26.814859808620792,656.2905865916407,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.4502,21.2827,35359.839517600965,792.9673668193,1025.4680575,4
654,654,-137397.6404,1.0,0.9,1,45,1.0,2,1,0,0,1,1,1,0,1,1,0,61.39928901389092,41.432902418510814,26.90753626682824,667.1237288608908,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.727,24.4122,35155.49362221322,901.1085655902,1434.5897134,10
655,655,-673849.1338,0.8,0.8,1,25,0.9,2,1,0,0,1,1,1,0,1,1,0,73.32905813600877,56.752230903677095,33.77225043596303,1069.6411103622656,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.7611,34.5109,45146.698405645504,1642.7575242275,1344.3871927,4
656,656,-77441.4102,0.8,1.0,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,68.88238524103951,51.72141815112096,32.71614183350554,1022.8738730179192,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.009830458423894522,11.3612,19.2561,50468.254862117436,1026.727710758,1263.6851276,2
657,657,-216720.2754,0.8,1.0,1,45,0.9,2,1,0,0,1,1,1,0,1,1,0,74.93888425694749,55.17810562095899,34.60479348427281,921.1194930557562,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.7136,23.4452,54884.17312155955,1356.4056330938,1195.6914092,2
658,658,8940.2273,0.9,0.7,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,50.041604769788506,31.517713865250023,29.659068221077952,825.0257067764508,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.22826137207342545,11.0876,15.9591,29444.046102332853,505.5617663801,1084.6050937,6
659,659,-728960.4159,0.7,1.0,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,93.52052405410458,75.3369371520561,39.51732824762247,1070.5332199054187,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7.8806,26.4564,60081.75236632128,1673.3322794698,1496.4393684,4
660,660,-257916.2169,1.0,0.7,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,58.44623856341623,40.30036896994682,28.49169792410762,698.4286710144161,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0197,25.563,32677.818603177227,881.7711228803,1299.8702953,8
661,661,-226805.9281,1.0,0.8,1,35,0.9,2,1,0,0,1,1,1,0,1,1,0,70.63830377254241,51.954755415319624,29.7998716697015,939.5948548639105,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.3702,20.2243,49485.002262671755,1046.1484790257,1111.5582271,2
662,662,57406.3441,0.8,0.7,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,66.11856759654292,49.7647468043548,33.59644079076962,1011.6870195742442,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.35615988372297513,12.9195,17.1706,51392.30093723175,938.4898375565,1147.4679513,8
663,663,-309060.2022,1.0,1.0,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,91.30797817319612,72.43842410399172,37.69273348188707,1068.637108812445,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0515,20.6633,61200.829894538234,1327.3990877332,1699.013015,8
664,664,-286466.3982,0.7,0.8,1,35,0.9,2,1,0,0,1,1,1,0,1,1,0,78.80607216750602,62.25671076107067,28.887636544544957,840.5571623646609,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.4194,21.6861,54570.29964051006,1228.5870484613,1437.4842467,10
665,665,-457216.1712,0.8,0.9,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,83.0016736466147,63.209640606000605,35.881923497962354,1026.788578936235,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7.4667,19.3259,53308.020687144286,1082.913259227,1362.2889618,6
666,666,-280936.3747,0.9,1.0,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,78.70391596236212,59.8872097329963,35.792226392308045,1202.6374312864061,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.8578,23.2319,55584.52153061055,1363.0826001567,1218.598502,4
667,667,-132930.456,0.7,0.8,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,76.38528553754387,57.819995061135714,30.235888518777678,846.4286124122145,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.8361,23.1227,55025.110431951995,1326.1379089853,1408.7957061,4
668,668,-64651.4447,0.9,1.0,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,52.53655722597462,32.525414869506754,26.415687937741925,627.2894496073213,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.2504,22.8863,30668.488834513388,744.8600981989,1136.6843572,2
669,669,-634113.6557,0.7,0.7,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,79.89399240737828,60.1854304295443,29.863696119473598,622.7619705474438,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.2523,33.3383,40050.31899724983,1398.5386704426,1683.424305,8
670,670,7349.2654,0.8,1.0,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,46.479217299208436,30.154111371072027,27.971966825022832,798.2135614986462,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.226341175102664,10.6545,15.6518,29334.0611894283,493.8885280384,896.0753785,2
671,671,-555101.0491,0.9,0.9,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,67.12939519621499,49.82969054578756,29.886524028918153,897.0456775322234,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.2984,35.855,39932.90798923328,1501.2548056271,1316.8265346,4
672,672,-509036.7882,1.0,0.7,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,81.2967501889013,61.46755753560096,34.24391870930433,853.0099885075898,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,9.883,29.148,47503.40939285446,1450.5041700297,1669.3878759,10
673,673,-216881.3994,0.8,0.8,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,87.15557672825896,67.28154257190273,35.06108944105319,923.6688270373659,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.663,25.0644,59912.63843983683,1568.6383822294,1793.8668834,10
674,674,-471425.1832,0.7,0.9,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,70.0211761780722,46.03866453517698,30.29953504464217,814.2214738541265,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.458,26.5842,37321.428545545445,1044.6071388816,1345.0271364,6
675,675,-9783.6622,0.8,0.8,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,88.32807274464224,69.75359788607317,36.35748653426778,896.043048565881,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.18929661698297692,12.1037,20.3747,71567.30155849886,1529.112217747,1374.9137127,6
676,676,-140283.5419,0.8,0.7,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,71.76216358553644,51.788128566336475,35.37155164627975,1038.867984185761,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,17.8263,23.5426,54694.65161948832,1365.797011122,1533.7542819,8
677,677,-117099.0128,0.8,0.7,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,82.26468227021726,64.19407364111703,32.20212690863196,897.8514276317303,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.8309,19.9053,63964.55497536846,1327.7317751589,1412.644067,6
678,678,15131.6786,0.8,0.8,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,57.75282381496403,36.288455735089386,33.941558735362776,967.5132879326791,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2817722570146409,11.2701,13.5994,38588.68010631979,565.9053256878,949.4504941,4
679,679,72335.7872,1.0,1.0,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,71.3597487410001,53.576526032805546,29.440309224568885,709.8581604543635,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4309321294494583,9.111,14.3769,53684.8586791776,806.2218835845,1071.4415922,4
680,680,-319575.9598,1.0,1.0,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,86.04485126643354,66.0635248211897,37.057497903794776,1049.4780449165835,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.6814,18.4424,61456.411754894114,1191.6138989316,1354.2637001,2
681,681,-156701.9611,0.8,1.0,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,41.7416492116117,19.69823841614845,23.030954068233253,520.179820919745,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.2443,16.0663,17810.2058260891,308.3738231544,1056.7089,10
682,682,-76659.5587,0.8,0.8,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,45.926736321302364,22.443191715598985,25.408947969699962,585.4267725799363,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.6189,14.4152,21654.79046408209,336.2115297159,1041.6391309,8
683,683,-612807.9253,1.0,1.0,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,78.5556944905316,57.62281967554152,36.40015141338443,1064.4386912209247,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.8762,38.2833,40673.33503302623,1645.8416228689,1638.9426554,10
684,684,-19753.988,1.0,0.9,1,45,0.9,2,1,0,0,1,1,1,0,1,1,0,56.91970606404809,34.81739062956355,33.55475848057205,945.3234530832576,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.12360057322105907,8.8704,15.2823,34361.86810912044,566.8421478588,936.791799,8
685,685,52675.6643,0.7,0.8,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,84.70911490424015,64.96296331647306,33.252637866114036,926.7812887867922,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.32321004266539105,13.4309,17.852,66837.81725726336,1245.690400108,1416.9026364,6
686,686,-435250.0836,0.9,0.7,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,86.53212481446822,67.79899038343912,34.70705289256107,1051.3334981492833,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.7668,25.8541,58647.51747841667,1586.9316466361,1602.9894729,6
687,687,-262462.8649,0.7,0.8,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,68.59622661844053,51.567072583492475,33.863630654057175,1042.326900777911,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0627,31.0179,41728.72951868897,1369.8372038651,1614.0365382,10
688,688,-128931.8243,1.0,0.7,1,35,0.9,2,1,0,0,1,1,1,0,1,1,0,55.285969870185035,35.13362262117148,27.978717837643146,785.477241122336,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.3656,19.413,31543.87010223091,649.6332756355,957.8008407,2
689,689,-196690.3216,1.0,0.8,1,45,1.0,2,1,0,0,1,1,1,0,1,1,0,66.70121781201571,47.982890800430184,27.360473839376358,619.813014721436,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.4595,24.9306,43437.70403233114,1130.1740179716,1417.5025527,6
690,690,-645365.8555,0.8,1.0,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,80.08754171805191,56.54869151022551,29.18084136617042,620.1850872630012,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.6208,39.1907,33901.98187048242,1393.8171506651,1823.2297223,10
691,691,-356784.5932,0.9,1.0,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,69.20065815477685,51.63001101153909,27.12952287234844,581.6690411454756,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.191,18.6006,43531.52263064505,848.0531805367,1308.5838442,6
692,692,-471264.9484,0.9,0.7,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,64.19890375701739,46.64053722491768,28.79769454157264,846.0701122272917,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.557,35.0587,35587.981811716876,1313.7660917169,1443.6288195,8
693,693,-485176.185,0.9,1.0,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,69.96080640642182,51.171218576987684,23.660242116817805,512.0313168845938,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8922,24.0286,44204.66426501839,1104.6267276354,1292.7178379,2
694,694,-1475.8752,0.7,0.9,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,46.560641916046606,27.069812411967728,26.241877508919256,762.1467454087535,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.16028999146964903,9.2104,19.0035,23105.050576494163,471.8540364563,1097.2596226,10
695,695,-221096.5314,0.9,0.8,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,61.77633208765351,41.165905238348586,30.266659681288985,686.795349404615,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.8091,22.2481,38340.52322603229,903.1242559479,1200.3021658,2
696,696,-31069.3486,0.9,0.9,1,55,0.9,2,1,0,0,1,1,1,0,1,1,0,70.57626298130666,51.34877340854878,29.781575884140835,731.9566910220791,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1438107655738595,17.0657,17.5117,53412.06308936765,979.5647479204,1420.3448286,10
697,697,-458767.8991,0.7,0.9,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,85.63186824666005,66.30099541570593,34.07404159022978,926.3689844204088,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.4094,25.1101,52246.49061026459,1372.0966199471,1808.9410355,10
698,698,-263269.1876,0.8,0.8,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,60.27304294007414,41.5003944698087,29.52577152075061,838.8513250469508,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.5891,23.6685,32593.836766900666,814.4928998372,1179.3480442,10
699,699,-363540.4349,1.0,0.8,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,78.45796335968582,57.80056113527584,36.15547154664243,1230.0572974904057,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,9.789,24.5408,51442.64462987442,1333.4443071574,1441.463266,2
