n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
411,411.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,40.0,-203.6039901784291,190.19516550018875,1099.17951528091,3270.0569296104945,6.0
412,412.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.7,0.9,50.0,271.53754559121245,190.19516550018875,885.863580696637,2355.6739842050215,4.0
413,413.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.9,0.7,1.0,50.0,88.61278011346278,190.19516550018875,909.000540696637,4109.167290245384,8.0
414,414.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,35.0,-348.5987919024952,190.19516550018875,1373.3231475745145,1516.5636235701313,2.0
415,415.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.9,1.0,1.0,20.0,-476.38273317183774,190.19516550018875,945.76011528091,1591.8362083407142,2.0
416,416.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.9,1.0,30.0,-469.0830389631547,190.19516550018875,1253.4518110213291,1591.8362083407142,2.0
417,417.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.7,0.7,0.9,30.0,-758.152034501529,56.00568523776178,704.3785806966371,1612.1948006562468,10.0
418,418.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7,0.8,1.0,60.0,256.61315241044366,190.19516550018875,849.8310922247281,4109.167290245384,8.0
419,419.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,-639.8756249634484,190.19516550018875,1156.7151152809101,3270.0569296104945,6.0
420,420.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,1.0,0.9,25.0,-1135.5258101728314,56.00568523776178,1330.6909544681432,1327.2409147899605,8.0
421,421.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.8,0.9,1.0,55.0,586.6523238815124,190.19516550018875,919.474123752819,1591.8362083407142,2.0
422,422.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.7,1.0,1.0,60.0,996.2062627184168,190.19516550018875,889.81719528091,1591.8362083407142,2.0
423,423.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.7,1.0,20.0,-1003.1522889373233,56.00568523776178,1145.6240041277003,778.1581843157004,4.0
424,424.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,1.0,0.9,45.0,-378.723418089303,190.19516550018875,1029.39207528091,4033.8947054748023,8.0
425,425.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,0.8,0.9,45.0,-500.895417852071,163.03839425156465,865.4990922247281,4263.470874722068,10.0
426,426.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.7,0.9,1.0,50.0,-102.02021174983088,190.19516550018875,849.6866837528191,4109.167290245384,8.0
427,427.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,40.0,-178.52307240653394,190.19516550018875,1393.0266910213288,1516.5636235701313,2.0
428,428.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9,50.0,-193.96838880305194,190.19516550018875,1452.260434468143,4033.8947054748023,8.0
429,429.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.7,1.0,40.0,84.93660631723992,190.19516550018875,885.863580696637,1591.8362083407142,2.0
430,430.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,0.7,0.9,25.0,-801.5498941681356,124.32718118709913,1098.9735241277006,2093.551456743797,6.0
431,431.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,0.8,1.0,40.0,-202.84802021526863,190.19516550018875,1101.8731475745146,2430.9465689756044,4.0
432,432.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.7,1.0,50.0,528.1072012889707,190.19516550018875,1145.6240041277003,1591.8362083407142,2.0
433,433.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7,1.0,0.9,30.0,-1079.1536659343128,56.00568523776178,930.09211528091,1612.1948006562468,10.0
434,434.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.9,1.0,55.0,382.0549207911437,190.19516550018875,966.124603752819,2430.9465689756044,4.0
435,435.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.8,1.0,0.9,40.0,-58.81523408743799,190.19516550018875,885.2651152809101,3194.7843448399126,6.0
436,436.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.9,25.0,-1320.5599838679925,56.00568523776178,1145.0020041277005,1612.1948006562468,10.0
437,437.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,1.0,0.9,20.0,-667.9873233084267,190.19516550018875,1301.178434468143,1516.5636235701313,2.0
438,438.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9,0.9,60.0,110.8015405949816,190.19516550018875,1116.584603752819,4033.8947054748023,8.0
439,439.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,0.9,0.9,20.0,-711.2244690049242,56.00568523776178,905.6296037528191,472.3792571911015,2.0
440,440.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.9,0.7,1.0,50.0,-20.775918355053108,190.19516550018875,1085.1290041277005,3270.0569296104945,6.0
441,441.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,50.0,38.33427071987722,190.19516550018875,1315.7875475745145,2355.6739842050215,4.0
442,442.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,1.0,20.0,-1233.0739704392397,56.00568523776178,1260.9035144681432,1063.112070181987,6.0
443,443.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,0.9,30.0,-1243.6928784372333,56.00568523776178,1220.5430041277004,1612.1948006562468,10.0
444,444.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.8,0.7,1.0,20.0,-1220.1711380051165,56.00568523776178,764.8735806966372,1633.0198419145595,10.0
445,445.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.7,1.0,20.0,-1363.5184441146512,56.00568523776178,1238.5484041277002,1633.0198419145595,10.0
446,446.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.9,0.8,0.9,25.0,-1019.239092652694,56.00568523776178,1162.3681475745145,1327.2409147899605,8.0
447,447.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,0.8,0.9,45.0,-633.5086268991993,163.03839425156465,1101.8731475745146,4263.470874722068,10.0
448,448.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7,1.0,1.0,40.0,-566.2803562325726,163.67635912572442,930.09211528091,3598.0153624475847,8.0
449,449.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.9,1.0,0.9,50.0,43.75988197973436,190.19516550018875,1316.8464344681431,2355.6739842050215,4.0
450,450.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.8,0.8,1.0,55.0,252.42587652119434,190.19516550018875,925.372092224728,4109.167290245384,8.0
451,451.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.8,1.0,0.9,50.0,262.9909009829671,190.19516550018875,885.2651152809101,2355.6739842050215,4.0
452,452.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,0.7,1.0,35.0,-312.15061916152797,190.19516550018875,1029.1860841277005,3270.0569296104945,6.0
453,453.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.9,0.8,1.0,50.0,247.19894326675558,190.19516550018875,949.1310522247281,3270.0569296104945,6.0
454,454.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.9,35.0,-169.82393390695736,190.19516550018875,1069.4610041277003,1516.5636235701313,2.0
455,455.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,0.7,0.9,20.0,-913.5265483810019,56.00568523776178,1029.1860841277005,1042.2870289236741,6.0
456,456.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,0.9,1.0,30.0,-420.6931109865886,190.19516550018875,1179.1122910213292,1591.8362083407142,2.0
457,457.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.7,0.9,20.0,-1312.4709239687527,56.00568523776178,1168.7609641277006,1327.2409147899605,8.0
458,458.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,1.0,20.0,-1470.1809349095138,56.00568523776178,1400.478394468143,1633.0198419145595,10.0
459,459.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,50.0,80.81699323320161,190.19516550018875,1296.0840041277004,3194.7843448399126,6.0
460,460.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,0.7,0.9,45.0,62.548874724206,190.19516550018875,1029.1860841277005,3194.7843448399126,6.0
461,461.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.8,1.0,45.0,-59.97033504315845,190.19516550018875,1222.8631475745144,3270.0569296104945,6.0
462,462.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,0.9,25.0,-726.0544517830424,190.19516550018875,1376.7194344681432,2355.6739842050215,4.0
463,463.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,0.8,1.0,45.0,-340.7913289239555,190.19516550018875,949.1310522247281,4109.167290245384,8.0
464,464.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,20.0,-1452.362066288067,56.00568523776178,1373.3231475745145,1327.2409147899605,8.0
465,465.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,25.0,-1525.0901754429328,56.00568523776178,1450.5622910213292,1612.1948006562468,10.0
466,466.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,1.0,1.0,40.0,-808.4918795509176,116.63605138586409,945.76011528091,3064.226785437347,10.0
467,467.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,35.0,-1166.8257730064743,56.00568523776178,1296.0840041277004,1612.1948006562468,10.0
468,468.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.9,0.9,20.0,-894.6769653874499,56.00568523776178,966.124603752819,1042.2870289236741,6.0
469,469.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.8,0.9,0.9,35.0,157.3481824905654,190.19516550018875,845.1346037528192,1516.5636235701313,2.0
470,470.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9,0.8,1.0,45.0,-618.6518447438457,161.05721187788086,1000.9130922247281,4265.251816881886,10.0
471,471.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.9,1.0,0.9,40.0,-279.15486251882487,190.19516550018875,1316.8464344681431,3194.7843448399126,6.0
472,472.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.9,0.9,1.0,25.0,-712.3980689971817,118.92485339664279,905.6296037528191,2047.6107153075707,6.0
473,473.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,35.0,-326.1853190492466,190.19516550018875,1315.7875475745145,1591.8362083407142,2.0
474,474.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.8,1.0,1.0,30.0,-500.8455624261725,190.19516550018875,885.2651152809101,2430.9465689756044,4.0
475,475.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,0.8,1.0,40.0,-202.84802021526863,190.19516550018875,1101.8731475745146,2430.9465689756044,4.0
476,476.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.7,0.7,0.9,30.0,-834.7141471242385,56.00568523776178,809.700580696637,1612.1948006562468,10.0
477,477.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,1.0,0.9,30.0,-994.1975006043137,56.00568523776178,1029.39207528091,1327.2409147899605,8.0
478,478.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.7,1.0,40.0,-827.4231434756367,116.63605138586409,978.7879806966371,3064.226785437347,10.0
479,479.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,40.0,-148.37975039505142,190.19516550018875,1315.7875475745145,1591.8362083407142,2.0
480,480.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,35.0,-823.5227054906791,165.6091073884545,1373.3231475745145,2891.021240748235,6.0
481,481.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.8,0.9,25.0,-1188.8144848590211,56.00568523776178,1176.2126675745146,1327.2409147899605,8.0
482,482.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.9,1.0,35.0,-771.1582989764073,125.8698881345785,966.124603752819,3301.2301578671118,10.0
483,483.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.8,1.0,1.0,55.0,425.8397418749587,190.19516550018875,885.2651152809101,2430.9465689756044,4.0
484,484.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,0.8,0.9,35.0,-368.83574170708846,190.19516550018875,1101.8731475745146,2355.6739842050215,4.0
485,485.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,35.0,-605.0576679682445,190.19516550018875,1099.17951528091,4109.167290245384,8.0
486,486.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.8,1.0,40.0,-889.0766514211679,116.63605138586409,1106.4252275745146,3064.226785437347,10.0
487,487.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,0.8,0.9,45.0,25.439026467737925,190.19516550018875,1041.3781475745143,2355.6739842050215,4.0
488,488.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,0.7,1.0,55.0,-48.07598965079727,190.19516550018875,1168.7609641277006,4948.277650880274,10.0
489,489.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.9,0.9,1.0,45.0,79.05018972366663,190.19516550018875,1239.607291021329,1591.8362083407142,2.0
490,490.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.9,1.0,60.0,793.388329722308,190.19516550018875,1300.102291021329,1591.8362083407142,2.0
491,491.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.9,1.0,0.9,35.0,-959.3390760946005,131.0908191817993,1316.8464344681431,3390.471014478368,10.0
492,492.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.7,0.9,20.0,-1368.1623864406513,56.00568523776178,1029.1860841277005,1612.1948006562468,10.0
493,493.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,0.9,35.0,-617.6873488197274,190.19516550018875,1076.4540922247281,3194.7843448399126,6.0
494,494.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.8,1.0,30.0,-408.4773779896327,190.19516550018875,1146.7001475745144,1591.8362083407142,2.0
495,495.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9,0.8,0.9,35.0,-342.60856306432953,190.19516550018875,1000.9130922247281,2355.6739842050215,4.0
496,496.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.7,0.9,35.0,-859.063446788552,115.83106538288276,1098.9735241277006,2477.6916445099628,8.0
497,497.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,20.0,-1612.2823848139133,56.00568523776178,1375.0212910213293,1633.0198419145595,10.0
498,498.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.8,0.9,1.0,60.0,29.35044098297318,190.19516550018875,919.474123752819,4948.277650880274,10.0
499,499.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.9,25.0,-1169.0406684004104,56.00568523776178,1099.17951528091,1327.2409147899605,8.0
500,500.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.9,50.0,-50.38600017396637,190.19516550018875,1099.17951528091,3194.7843448399126,6.0
501,501.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,0.8,1.0,40.0,93.75150685732292,190.19516550018875,865.4990922247281,1591.8362083407142,2.0
502,502.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.8,0.8,1.0,20.0,-431.1110688184753,190.19516550018875,879.3436122247281,1591.8362083407142,2.0
503,503.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,0.7,1.0,60.0,465.9998220643915,190.19516550018875,1220.5430041277004,3270.0569296104945,6.0
504,504.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,25.0,-1493.608561014438,56.00568523776178,1393.0266910213288,1633.0198419145595,10.0
505,505.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.9,1.0,0.9,50.0,445.6471428723627,190.19516550018875,945.76011528091,2355.6739842050215,4.0
506,506.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.9,1.0,1.0,30.0,-335.4925314244486,190.19516550018875,1029.39207528091,2430.9465689756044,4.0
507,507.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,30.0,-1251.8076747923697,56.00568523776178,1450.5622910213292,1633.0198419145595,10.0
508,508.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,50.0,66.28519386722589,190.19516550018875,1296.0840041277004,3270.0569296104945,6.0
509,509.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.9,0.7,1.0,30.0,-256.47152343819687,190.19516550018875,909.000540696637,2430.9465689756044,4.0
510,510.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.8,0.9,0.9,45.0,98.3787049723788,190.19516550018875,919.474123752819,3194.7843448399126,6.0
511,511.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.8,0.9,0.9,45.0,-206.61202123430644,190.19516550018875,1179.1122910213292,4033.8947054748023,8.0
512,512.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,1.0,0.9,45.0,-735.88208427193,163.03839425156465,1256.3514344681432,4263.470874722068,10.0
513,513.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.9,45.0,198.18063685003077,190.19516550018875,1006.2551152809101,1516.5636235701313,2.0
514,514.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.8,0.8,0.9,35.0,-335.50014796595605,190.19516550018875,1101.8731475745146,3194.7843448399126,6.0
515,515.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,1.0,0.9,25.0,-692.6090770880701,190.19516550018875,1330.6909544681432,2355.6739842050215,4.0
516,516.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.9,1.0,0.9,50.0,209.30912937780647,190.19516550018875,1029.39207528091,3194.7843448399126,6.0
517,517.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,1.0,0.9,25.0,-1002.0077754914643,124.32718118709913,1400.478394468143,2093.551456743797,6.0
518,518.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.9,0.7,1.0,60.0,260.84586462507036,190.19516550018875,909.000540696637,4948.277650880274,10.0
519,519.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.9,0.9,1.0,60.0,629.5214268134761,190.19516550018875,905.6296037528191,3270.0569296104945,6.0
520,520.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.7,1.0,0.9,55.0,833.4128842303467,190.19516550018875,889.81719528091,1516.5636235701313,2.0
521,521.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.8,0.9,0.9,50.0,641.4157997815867,190.19516550018875,919.474123752819,1516.5636235701313,2.0
522,522.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.8,0.7,1.0,30.0,17.791432823971324,190.19516550018875,764.8735806966372,1591.8362083407142,2.0
523,523.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,0.7,1.0,35.0,-353.5536428464875,190.19516550018875,1098.9735241277006,3270.0569296104945,6.0
524,524.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.7,1.0,20.0,-930.0269313797796,56.00568523776178,1029.1860841277005,778.1581843157004,4.0
525,525.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8,1.0,0.9,25.0,-1108.690652566917,56.00568523776178,1005.6331152809101,1327.2409147899605,8.0
526,526.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.7,1.0,50.0,468.480881956154,190.19516550018875,1238.5484041277002,1591.8362083407142,2.0
527,527.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,0.7,0.9,50.0,397.54716956900376,190.19516550018875,1069.4610041277003,2355.6739842050215,4.0
528,528.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,0.8,1.0,60.0,749.1079617588831,190.19516550018875,949.1310522247281,1591.8362083407142,2.0
529,529.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,1.0,1.0,45.0,-465.49059217302255,190.19516550018875,1260.9035144681432,4948.277650880274,10.0
530,530.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.7,0.9,60.0,661.3189046434511,190.19516550018875,885.863580696637,3194.7843448399126,6.0
531,531.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,1.0,0.9,35.0,-843.5786637520736,115.83106538288276,1029.39207528091,2477.6916445099628,8.0
532,532.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,0.9,45.0,233.38173591261113,190.19516550018875,1006.2551152809101,2355.6739842050215,4.0
533,533.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.9,50.0,357.427828355088,190.19516550018875,1036.323580696637,1516.5636235701313,2.0
534,534.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,45.0,-422.4435237761729,190.19516550018875,1452.260434468143,3270.0569296104945,6.0
535,535.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,20.0,-718.9573288242707,190.19516550018875,1375.0212910213293,1516.5636235701313,2.0
536,536.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.8,0.9,1.0,60.0,681.0969557356567,190.19516550018875,1179.1122910213292,2430.9465689756044,4.0
537,537.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,20.0,-739.4673092035029,190.19516550018875,1373.3231475745145,1591.8362083407142,2.0
538,538.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,1.0,1.0,60.0,4.383345604586261,190.19516550018875,1330.6909544681432,4109.167290245384,8.0
539,539.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,50.0,-612.5165942040097,190.19516550018875,1450.5622910213292,4873.005066109692,10.0
540,540.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.9,55.0,129.7154272424127,190.19516550018875,1145.0020041277005,3194.7843448399126,6.0
541,541.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.8,0.9,45.0,-541.0363402927885,163.03839425156465,925.9940922247281,4263.470874722068,10.0
542,542.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,0.7,0.9,60.0,696.0759284181031,190.19516550018875,1168.7609641277006,2355.6739842050215,4.0
543,543.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,0.9,1.0,20.0,-1473.704460429712,56.00568523776178,1179.1122910213292,1633.0198419145595,10.0
544,544.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.8,0.9,35.0,-214.4654314266786,190.19516550018875,1146.7001475745144,1516.5636235701313,2.0
545,545.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.8,0.8,1.0,55.0,365.967712998951,190.19516550018875,1101.8731475745146,3270.0569296104945,6.0
546,546.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.7,1.0,30.0,-1216.391935845611,56.00568523776178,1168.7609641277006,1633.0198419145595,10.0
547,547.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.9,1.0,45.0,-484.6221034655002,190.19516550018875,1300.102291021329,4948.277650880274,10.0
548,548.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.8,0.8,1.0,50.0,-184.20146487726586,190.19516550018875,1101.8731475745146,4948.277650880274,10.0
549,549.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.8,1.0,20.0,-1130.7005130665093,56.00568523776178,1106.4252275745146,1063.112070181987,6.0
550,550.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.9,0.8,0.9,20.0,-495.01646865005944,190.19516550018875,1000.9130922247281,1516.5636235701313,2.0
551,551.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,60.0,159.10087131070568,190.19516550018875,1376.7194344681432,3270.0569296104945,6.0
552,552.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.8,0.9,45.0,-423.48618374401696,190.19516550018875,1222.8631475745144,4873.005066109692,10.0
553,553.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,0.7,0.9,60.0,731.0436364756381,190.19516550018875,704.3785806966371,2355.6739842050215,4.0
