n,ID,D_ActivacionIncrem_Nar,D_ActivacionIncrem_Unr,Opt_CalculoRagaliasIncrementales_Nar,Opt_CalculoRagaliasIncrementales_Unr,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXPerfo_UGEUnr,Unc_MultOPEX_UGEUnr,Unc_MultCAPEXFacilidades_Nar,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
627,627.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,0.9,45.0,-394.68777853139864,14.9190934620702,675.560487672471,396.04074809852744,6.0
628,628.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,1.0,60.0,-251.8943727045354,23.078289705525684,713.3500040805234,438.0910069961145,2.0
629,629.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,1.0,0.8,20.0,-385.3322577528105,4.435883168136524,540.6031312644187,117.30354667223224,6.0
630,630.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.9,0.7,35.0,-363.6160446571,12.063173059093632,599.9814548563663,298.65957472303137,6.0
631,631.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,1.0,0.7,60.0,-145.2619663327014,23.078289705525684,536.8546148563664,552.2048910064627,4.0
632,632.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,40.0,-516.9061653524487,4.435883168136524,821.2151640805233,150.21196734050164,10.0
633,633.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.9,0.9,60.0,-215.37115347351212,23.078289705525684,729.8316476724711,405.69329469753785,2.0
634,634.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,1.0,1.0,30.0,-454.28647761956466,9.617224844721495,736.2221240805234,205.98698603477175,4.0
635,635.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.7,50.0,-349.6435456331033,22.29896888868372,668.5978148563663,607.2803770234786,6.0
636,636.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,1.0,0.7,55.0,-209.1633065702509,23.078289705525684,599.9814548563663,552.2048910064627,4.0
637,637.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,1.0,0.9,35.0,-372.0722546279843,23.078289705525684,703.0346476724711,438.0910069961145,2.0
638,638.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.9,0.9,45.0,-348.21400767964536,23.078289705525684,680.515647672471,633.9210627182342,6.0
639,639.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,0.7,30.0,-420.3091557174037,4.435883168136524,599.9814548563663,156.1198730509215,10.0
640,640.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,1.0,50.0,-318.7342878901807,23.078289705525684,713.3500040805234,438.0910069961145,2.0
641,641.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,1.0,0.7,55.0,-178.32172481434696,23.078289705525684,536.8546148563664,438.0910069961145,2.0
642,642.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,1.0,25.0,-503.3206207780763,4.435883168136524,740.8241640805232,130.80380415115704,8.0
643,643.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,1.0,0.9,25.0,-438.1441273922852,4.435883168136524,612.4336476724711,156.1198730509215,10.0
644,644.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.9,0.7,55.0,-216.51616178106417,23.078289705525684,627.4556148563663,519.8071787078861,4.0
645,645.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.9,0.7,40.0,-376.1763040477461,12.063173059093632,622.8535748563663,352.1861672983064,8.0
646,646.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,1.0,1.0,55.0,-218.0550891067196,23.078289705525684,616.1821640805234,552.2048910064627,4.0
647,647.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,1.0,1.0,60.0,-284.50292012012636,23.078289705525684,616.1821640805234,894.5465430375071,10.0
648,648.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,1.0,1.0,35.0,-471.66809283437374,4.435883168136524,736.2221240805234,117.30354667223224,6.0
649,649.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.9,40.0,-379.7480946960621,23.078289705525684,703.0346476724711,438.0910069961145,2.0
650,650.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.9,1.0,40.0,-401.5643365034023,18.312927771802244,713.3500040805234,477.4621501895063,6.0
651,651.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,1.0,0.8,30.0,-404.44253548099243,4.435883168136524,574.6441312644188,156.1198730509215,10.0
652,652.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,1.0,0.7,35.0,-419.53915807651185,4.435883168136524,654.2526148563663,136.71170986157688,8.0
653,653.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.7,45.0,-349.7377552718552,23.078289705525684,668.5978148563663,519.8071787078861,4.0
654,654.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,1.0,1.0,45.0,-417.88352922899116,10.457588273626918,684.2641640805234,362.35932491296074,10.0
655,655.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.9,0.8,25.0,-382.0082445977815,4.435883168136524,574.6441312644188,91.98747777246781,4.0
656,656.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.8,50.0,-235.03656075875924,23.078289705525684,642.7261312644187,438.0910069961145,2.0
657,657.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,45.0,-363.45197147459936,23.078289705525684,745.6361312644187,405.69329469753785,2.0
658,658.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,1.0,0.9,50.0,-261.98281325663544,23.078289705525684,578.3926476724711,666.3187750168108,6.0
659,659.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.7,20.0,-465.158808067781,4.435883168136524,707.8466148563664,97.89538348288765,4.0
660,660.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,1.0,1.0,35.0,-394.9729315464002,4.435883168136524,616.1821640805234,136.71170986157688,8.0
661,661.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.9,1.0,35.0,-329.6477137386142,23.078289705525684,650.2231640805235,405.69329469753785,2.0
662,662.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,0.8,60.0,-313.5520238982784,23.078289705525684,665.2451312644187,748.0349467285823,8.0
663,663.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,35.0,-496.6669065210129,4.435883168136524,781.9663640805235,136.71170986157688,8.0
664,664.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.9,0.7,35.0,-426.47652974775315,4.435883168136524,654.2526148563663,150.21196734050164,10.0
665,665.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,1.0,0.8,20.0,-459.7108382994071,4.435883168136524,683.5152112644187,117.30354667223224,6.0
666,666.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.9,0.9,40.0,-348.3447024037247,23.078289705525684,680.515647672471,519.8071787078861,4.0
667,667.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,1.0,0.7,50.0,-297.7594846826845,23.078289705525684,622.8535748563663,552.2048910064627,4.0
668,668.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.9,50.0,-298.91385473130947,23.078289705525684,680.515647672471,438.0910069961145,2.0
669,669.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.7,20.0,-449.03179531005156,4.435883168136524,627.4556148563663,136.71170986157688,8.0
670,670.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.8,50.0,-288.93621622087625,23.078289705525684,745.6361312644187,405.69329469753785,2.0
671,671.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.9,30.0,-414.6742351602088,4.435883168136524,646.4746476724711,91.98747777246781,4.0
672,672.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,1.0,1.0,30.0,-415.9659666845668,4.435883168136524,616.1821640805234,156.1198730509215,10.0
673,673.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,1.0,0.8,50.0,-356.7500604918375,8.126778234860332,574.6441312644188,280.6095780711895,10.0
674,674.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,1.0,0.7,20.0,-404.1599411420005,4.435883168136524,570.8956148563664,117.30354667223224,6.0
675,675.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.9,0.8,60.0,-277.3877959563595,23.078289705525684,660.6430912644187,633.9210627182342,6.0
676,676.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,1.0,0.8,60.0,-246.74646228898374,23.078289705525684,540.6031312644187,780.4326590271588,8.0
677,677.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.9,0.8,50.0,-330.1837733686218,22.29896888868372,637.7709712644187,607.2803770234786,6.0
678,678.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.9,0.8,50.0,-289.22023682023115,23.078289705525684,692.0421312644187,519.8071787078861,4.0
679,679.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.9,1.0,50.0,-304.2862835297297,23.078289705525684,718.3051640805235,519.8071787078861,4.0
680,680.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,30.0,-490.60315507439003,4.435883168136524,781.9663640805235,78.48722029354303,2.0
681,681.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,20.0,-518.1591229950025,4.435883168136524,745.6361312644187,156.1198730509215,10.0
682,682.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,1.0,0.8,30.0,-433.8631637799348,4.435883168136524,660.6430912644187,136.71170986157688,8.0
683,683.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,30.0,-538.7463565517343,4.435883168136524,821.2151640805233,150.21196734050164,10.0
684,684.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,1.0,45.0,-429.1094931955664,17.228584059626538,759.0942440805235,524.1210025154976,8.0
685,685.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.9,0.7,60.0,-254.6062996447095,23.078289705525684,622.8535748563663,633.9210627182342,6.0
686,686.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.9,35.0,-451.76156159589937,4.435883168136524,703.0346476724711,117.30354667223224,6.0
687,687.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,1.0,0.7,50.0,-354.29523326765303,15.319057170482901,622.8535748563663,547.4306891452019,10.0
688,688.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.9,1.0,35.0,-410.337306533687,18.312927771802244,713.3500040805234,305.7502332188184,2.0
689,689.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,1.0,1.0,45.0,-391.99789696954184,21.34758413565328,736.2221240805234,604.6508985310101,6.0
690,690.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,20.0,-518.1591229950025,4.435883168136524,745.6361312644187,156.1198730509215,10.0
691,691.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.9,20.0,-457.2925520464149,4.435883168136524,680.515647672471,117.30354667223224,6.0
692,692.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.9,0.9,30.0,-393.2109345364162,4.435883168136524,578.3926476724711,130.80380415115704,8.0
693,693.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,20.0,-500.64886115255734,4.435883168136524,783.425647672471,78.48722029354303,2.0
694,694.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,1.0,0.7,50.0,-322.3712837113014,15.319057170482901,570.8956148563664,547.4306891452019,10.0
695,695.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,1.0,0.9,35.0,-410.84251005917776,16.098655575530614,698.432607672471,284.1553270835871,2.0
696,696.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.9,55.0,-395.3189147654033,20.369443467053202,756.6286476724712,738.3378044627453,10.0
697,697.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,1.0,0.7,30.0,-435.2350298655191,4.435883168136524,645.7256948563663,156.1198730509215,10.0
698,698.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.9,0.8,30.0,-401.30696761370996,4.435883168136524,574.6441312644188,150.21196734050164,10.0
699,699.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,1.0,1.0,35.0,-411.35637207432836,23.078289705525684,767.6211640805233,438.0910069961145,2.0
700,700.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.8,55.0,-234.90586603467972,23.078289705525684,642.7261312644187,552.2048910064627,4.0
701,701.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,-451.2966308911047,18.312927771802244,821.2151640805233,673.6067643528023,10.0
702,702.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.9,0.9,60.0,-259.925425879561,23.078289705525684,578.3926476724711,748.0349467285823,8.0
703,703.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.8,40.0,-372.64994630758457,23.078289705525684,706.3873312644187,405.69329469753785,2.0
704,704.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,1.0,0.9,60.0,-238.2617295326143,23.078289705525684,703.0346476724711,552.2048910064627,4.0
705,705.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.8,20.0,-494.87767605067245,4.435883168136524,745.6361312644187,111.39564096181242,6.0
706,706.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,1.0,0.8,30.0,-459.6704315839751,4.435883168136524,718.8391312644187,117.30354667223224,6.0
707,707.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,1.0,20.0,-535.5191137017777,4.435883168136524,759.0942440805235,150.21196734050164,10.0
708,708.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.9,0.7,30.0,-334.49324764412,8.126778234860332,536.8546148563664,128.32602250183683,2.0
709,709.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.9,45.0,-456.09539321222456,11.838663262163552,756.6286476724712,397.677328729982,10.0
710,710.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.9,1.0,35.0,-368.2958302866754,23.078289705525684,713.3500040805234,405.69329469753785,2.0
711,711.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,40.0,-384.51787964516797,16.098655575530614,668.5978148563663,431.73428251103377,6.0
712,712.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,1.0,0.7,25.0,-451.4522888143212,4.435883168136524,654.2526148563663,156.1198730509215,10.0
713,713.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,0.7,25.0,-439.24421795741995,4.435883168136524,645.7256948563663,117.30354667223224,6.0
714,714.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,1.0,0.7,25.0,-435.23673463723316,4.435883168136524,622.8535748563663,136.71170986157688,8.0
715,715.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,0.7,20.0,-430.0184344800152,4.435883168136524,645.7256948563663,78.48722029354303,2.0
716,716.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.9,0.9,0.9,35.0,-456.66941948337006,4.435883168136524,721.304727672471,130.80380415115704,8.0
717,717.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.9,1.0,20.0,-497.285328445833,4.435883168136524,713.3500040805234,130.80380415115704,8.0
718,718.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,1.0,0.9,40.0,-444.8774084308231,4.435883168136524,698.432607672471,156.1198730509215,10.0
719,719.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.9,60.0,-295.86014832820894,23.078289705525684,729.8316476724711,552.2048910064627,4.0
720,720.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.8,55.0,-175.6894338723689,23.078289705525684,608.6851312644187,405.69329469753785,2.0
721,721.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.9,30.0,-499.330157407284,4.435883168136524,729.8316476724711,156.1198730509215,10.0
722,722.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.9,0.9,45.0,-429.9762936744928,4.435883168136524,675.560487672471,150.21196734050164,10.0
723,723.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,1.0,0.7,40.0,-338.61869393462393,4.971077571091431,536.8546148563664,130.61760539633434,6.0
724,724.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.9,40.0,-477.4899662079983,4.435883168136524,729.8316476724711,156.1198730509215,10.0
725,725.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.8,60.0,-288.6748267727173,23.078289705525684,745.6361312644187,633.9210627182342,6.0
726,726.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.9,1.0,20.0,-434.6705900165699,4.435883168136524,616.1821640805234,150.21196734050164,10.0
727,727.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.9,1.0,50.0,-282.9683116393698,23.078289705525684,616.1821640805234,519.8071787078861,4.0
728,728.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,0.9,0.8,45.0,-289.18218534647326,23.078289705525684,637.7709712644187,519.8071787078861,4.0
729,729.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,0.8,60.0,-239.62064294997873,23.078289705525684,637.7709712644187,552.2048910064627,4.0
730,730.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9,0.9,25.0,-502.6629730798899,4.435883168136524,744.1768476724711,150.21196734050164,10.0
731,731.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,1.0,0.7,45.0,-224.35705014957213,23.078289705525684,502.8136148563663,438.0910069961145,2.0
732,732.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9,30.0,-475.5410203878831,4.435883168136524,756.6286476724712,78.48722029354303,2.0
733,733.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,1.0,60.0,-224.44831328582148,23.078289705525684,684.2641640805234,405.69329469753785,2.0
734,734.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,0.9,40.0,-474.35439834071593,4.435883168136524,729.8316476724711,150.21196734050164,10.0
735,735.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,0.9,0.9,20.0,-426.44148682097057,4.435883168136524,646.4746476724711,72.57931458312319,2.0
736,736.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,45.0,-354.7402028464217,23.078289705525684,783.425647672471,438.0910069961145,2.0
737,737.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9,20.0,-506.6456970082914,4.435883168136524,744.1768476724711,136.71170986157688,8.0
738,738.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,1.0,0.9,25.0,-450.5809086449619,4.435883168136524,698.432607672471,78.48722029354303,2.0
739,739.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,0.9,40.0,-424.1444173595013,15.616849859709033,721.304727672471,345.73330841108884,4.0
740,740.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.9,0.9,35.0,-392.3637784752972,4.435883168136524,578.3926476724711,150.21196734050164,10.0
741,741.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,55.0,-404.767584899932,19.359945033123836,744.1768476724711,628.3084732156171,8.0
742,742.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,55.0,-373.8132916158563,21.34758413565328,707.8466148563664,678.7630148993577,8.0
743,743.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,1.0,1.0,60.0,-310.8351098477018,23.078289705525684,767.6211640805233,666.3187750168108,6.0
744,744.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,1.0,0.8,30.0,-411.59845006944033,9.617224844721495,665.2451312644187,205.98698603477175,4.0
745,745.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,0.8,55.0,-369.68649718753835,13.682790068623277,637.7709712644187,482.6361971464782,10.0
746,746.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,1.0,0.8,30.0,-355.99494558949306,9.617224844721495,574.6441312644188,205.98698603477175,4.0
747,747.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,1.0,0.7,35.0,-376.4333634150361,17.228584059626538,654.2526148563663,387.15225840156336,4.0
748,748.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.9,1.0,25.0,-469.9397701317232,4.435883168136524,740.8241640805232,91.98747777246781,4.0
749,749.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,25.0,-445.3991842415852,8.126778234860332,718.3051640805235,138.64089491435095,2.0
750,750.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,40.0,-503.5655762485363,4.435883168136524,794.4181640805233,130.80380415115704,8.0
751,751.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.9,0.8,25.0,-420.4553922678398,4.435883168136524,642.7261312644187,111.39564096181242,6.0
752,752.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,1.0,0.8,30.0,-376.79953543991303,9.617224844721495,608.6851312644187,205.98698603477175,4.0
753,753.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9,0.8,20.0,-460.58275375231136,4.435883168136524,706.3873312644187,91.98747777246781,4.0
754,754.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.9,1.0,0.7,30.0,-402.4656290197625,4.435883168136524,570.8956148563664,156.1198730509215,10.0
755,755.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,1.0,0.8,25.0,-371.2501301223858,4.435883168136524,540.6031312644187,136.71170986157688,8.0
756,756.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.9,0.7,60.0,-268.9696680153639,23.078289705525684,604.9366148563663,862.1488307389305,10.0
757,757.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9,1.0,55.0,-410.15427222836274,15.616849859709033,718.3051640805235,539.1868779709895,10.0
758,758.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,-483.9325261790172,14.9190934620702,821.2151640805233,396.04074809852744,6.0
759,759.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.9,1.0,50.0,-329.2618355836555,22.29896888868372,650.2231640805235,716.5823377216565,8.0
760,760.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,0.8,40.0,-411.1775212912443,4.435883168136524,637.7709712644187,136.71170986157688,8.0
761,761.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,25.0,-492.4618638662515,4.435883168136524,718.3051640805235,136.71170986157688,8.0
762,762.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.8,20.0,-461.74035208317787,4.435883168136524,665.2451312644187,117.30354667223224,6.0
763,763.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.7,1.0,0.7,50.0,-275.8725270318168,23.078289705525684,599.9814548563663,666.3187750168108,6.0
764,764.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8,0.9,0.8,35.0,-439.1850865208795,4.435883168136524,692.0421312644187,130.80380415115704,8.0
765,765.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.9,25.0,-412.359359190546,4.435883168136524,646.4746476724711,91.98747777246781,4.0
766,766.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,1.0,0.7,35.0,-349.9363537192795,4.435883168136524,502.8136148563663,156.1198730509215,10.0
767,767.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.9,0.9,25.0,-373.91221152048763,4.435883168136524,578.3926476724711,72.57931458312319,2.0
768,768.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.9,0.7,55.0,-254.73699436878886,23.078289705525684,622.8535748563663,519.8071787078861,4.0
769,769.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,1.0,0.9,60.0,-290.3325484510537,23.078289705525684,612.4336476724711,780.4326590271588,8.0
770,770.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.9,0.9,30.0,-471.5969984031996,4.435883168136524,744.1768476724711,111.39564096181242,6.0
771,771.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,35.0,-511.191558119291,4.435883168136524,767.6211640805233,156.1198730509215,10.0
772,772.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.8,55.0,-346.6879608917461,23.078289705525684,718.8391312644187,633.9210627182342,6.0
773,773.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,40.0,-398.6679269963374,23.078289705525684,745.6361312644187,552.2048910064627,4.0
774,774.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9,30.0,-484.8055058090058,4.435883168136524,744.1768476724711,136.71170986157688,8.0
775,775.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.9,0.8,20.0,-465.8027586812435,4.435883168136524,660.6430912644187,130.80380415115704,8.0
776,776.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.9,1.0,25.0,-437.6441767596052,4.435883168136524,650.2231640805235,111.39564096181242,6.0
777,777.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,0.7,25.0,-441.4058134392968,4.435883168136524,654.2526148563663,111.39564096181242,6.0
778,778.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,1.0,0.7,35.0,-393.2535598427067,4.569773722482594,622.8535748563663,100.64684203887646,4.0
779,779.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.9,0.9,35.0,-393.33821755128383,19.359945033123836,698.432607672471,418.5813267168312,4.0
780,780.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,1.0,0.7,55.0,-152.20827032467747,23.078289705525684,502.8136148563663,552.2048910064627,4.0
781,781.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.9,0.8,55.0,-203.94961324427373,23.078289705525684,660.6430912644187,405.69329469753785,2.0
782,782.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.8,0.9,0.8,50.0,-303.1319134811044,23.078289705525684,660.6430912644187,633.9210627182342,6.0
783,783.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,0.9,30.0,-459.54608932825977,4.435883168136524,703.0346476724711,111.39564096181242,6.0
784,784.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.9,0.7,45.0,-307.4964866957238,23.078289705525684,599.9814548563663,519.8071787078861,4.0
