,ID,VPN,I_SENSI_CAPEX_FACIL ,I_SENSI_CAPEX_PERFO,Unc_MultPreciobaseValorGas,E_Brent,Unc_MultCAPEXPerfo_palagua,D_CANT_TALADROS_INFILL,D_CANT_TALADROS_WF,D_TIPO_COMPLET_INFILL_WF,D_TIPO_COMPLET_V,D_DLLO_INFILL_B_123,D_DLLO_INFILL_B_456,D_DLLO_INFILL_B_7,D_DLLO_INFILL_B_CAIPAL,D_DLLO_INFILL_B_89,D_DLLO_PILOTO,D_CAPEX_FACILIDADES,VOL_TEC_TOTAL_OIL,VOL_TEC_INCREMENTAL,VOL_TEC_TOTAL_GAS,VOL_TEC_TOTAL_WATER,D_DLLO_IAV_456,D_DLLO_IAV_7,D_DLLO_IAV_123,D_DLLO_WF_CAIPAL,D_DLLO_WF_456,D_DLLO_WF_7,D_DLLO_WF_123,D_DLLO_WF_89,EFI_55,Lif_Cost_55,Dev_Cost_55,Vol_tol_le_55,Total_capex,Total_opex,flat
329,329,59286.5641,1.0,0.7,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,82.19682003410183,62.456321820500015,32.23536523467901,830.8647676879154,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3282815616898456,14.1716,19.0275,57766.07697996094,1144.9741054305,1790.9214893,10
330,330,-165885.8675,0.9,0.7,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,51.16055712498846,27.700163709373797,29.3420057030541,654.7332762751869,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.4639,18.7827,25492.003808168807,514.1744229684,1046.7221785,2
331,331,-585.7532,0.9,0.7,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,61.78372494222878,43.711295010725934,30.80029819889363,836.0009232609247,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.19690461744417648,11.4894,16.3634,43465.8800433703,752.8748653608,1085.3143533,6
332,332,-279299.965,0.9,1.0,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,75.63524627674767,54.07761084214346,32.33559414601337,869.1225612024426,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.2184,25.6876,46238.72629635853,1243.8868958809,1513.0142559,8
333,333,-232989.659,0.7,1.0,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,78.98048304329936,61.61986510736103,31.5557623047147,867.9830148446443,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.8689,17.0118,54892.54317171542,975.8921070519,1235.969376,6
334,334,-75468.632,0.8,0.8,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,46.49542651333197,28.651172376299062,27.492799559902025,658.821317066682,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.4295,19.2572,24680.866198471107,511.3671136193,916.6090201,10
335,335,-206921.4496,1.0,0.7,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,54.34571013282711,36.61409086330096,32.54690436492834,970.9350979844182,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.9298,18.2501,32586.11847758756,639.4388066542,1120.1305095,6
336,336,4667.9689,0.8,0.9,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,50.86676267803367,35.81591201181877,23.43263596508852,632.9685493455039,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18661954047503995,10.8647,18.5606,31861.350499192635,621.8726529946,1144.9434672,8
337,337,-255759.3414,0.7,0.9,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,78.51535204313828,61.842353194317795,30.506243263281696,753.4799702428675,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.6378,22.934,52209.793151773025,1246.0960034413,1616.307145,10
338,338,-73084.2598,1.0,0.7,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,58.40573618351494,40.08213240800699,32.589392819847774,993.2637232937059,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,13.2735,18.7219,39306.52734854302,787.3337067559,1211.231555,6
339,339,-64241.124,0.9,1.0,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,78.88490959591007,60.356283462534925,30.12594258453978,834.9580545411407,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.05616389962009818,9.1632,20.2411,59977.63828793126,1262.6211956748,1165.841302,2
340,340,-312714.8435,0.7,0.7,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,82.1103360764995,64.08785728679347,35.10354022141408,852.3542775275938,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.2983,19.2811,57306.01959557411,1157.8595518286,1222.7496161,4
341,341,-150241.6459,0.9,1.0,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,53.4161075529372,32.65501004891301,31.255597354414,949.0297742662835,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.1809,16.6468,29651.87243774536,529.8986160216,1107.3729105,8
342,342,-342795.6458,0.9,0.7,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,70.5478248131029,51.35723853616343,36.46746773590885,1187.6376116688061,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.9251,22.885,44951.05488709095,1095.9646859167,1294.6526106,2
343,343,-382741.0068,0.9,1.0,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,66.92641267411362,43.96109133006951,29.393199439274007,840.6588937436891,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11.1209,36.6916,34013.416710819845,1309.083804919,1620.3022358,8
344,344,92008.0088,0.8,0.7,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,55.10934909770448,36.53666579398711,32.70925654861021,968.8457986434488,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5903042967517145,11.8894,13.664,38282.72292404883,563.7621711583,958.0068879,8
345,345,-246975.6148,1.0,0.8,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,86.72421540855828,69.15219575052387,34.845774927343655,1071.950068528498,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,13.8019,23.0887,68632.43015258425,1657.798127884,1625.4996923,6
346,346,-165430.8795,1.0,0.8,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,62.50943946627847,45.136269510733534,32.04350453693018,995.8804290574956,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.7418,20.3859,40727.3439724527,880.2712400148,1212.0686739,6
347,347,-329841.2083,0.8,0.8,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,74.83084026287042,56.76684541486638,34.505041121703506,1069.1285574295662,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,9.3063,26.7511,50942.24968021581,1436.0498392326,1235.1281354,2
348,348,-22654.1565,0.9,0.9,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,61.31213450841825,42.511989148183275,25.779889602883483,674.4040634604985,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.11102496925225566,11.1389,20.0409,36919.840548938955,774.5021704284,1304.0525316,10
349,349,-442004.814,0.8,0.9,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,78.92469589734986,58.586041610843864,32.58558937178014,877.9312154993486,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.5538,25.8629,49649.15471498752,1343.5284256632,1490.9424111,6
350,350,23179.5782,0.7,0.8,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,57.67580355144719,38.52381907270241,32.32206529353414,846.2415681029757,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2671822565804795,12.5208,19.0418,38441.1731918319,782.4960447112,1168.3822107,6
351,351,-165742.7869,1.0,0.7,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,80.99224180743825,60.30829521765267,33.768062514865605,906.6859385321783,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.884,22.0967,60199.6259034558,1391.0959473997,1491.1890284,6
352,352,-401939.161,0.8,0.8,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,66.2663978143042,47.05015808729959,29.21353181427837,751.1449684221459,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.8562,27.4569,42722.71150875719,1230.9285937549,1159.5204055,2
353,353,-30680.9151,0.7,0.7,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,80.37163010750118,60.39013765548364,35.55680660404996,1041.674970537293,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14278002633639839,10.4188,16.7845,62926.01020600214,1112.4252374678,1145.5798968,2
354,354,-451191.9867,0.9,0.7,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,82.92940976345304,64.67814153120285,32.703480462630075,897.527257697554,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.2288,26.3224,48226.06388142997,1328.0155671956,1816.2389972,10
355,355,-112345.2653,0.8,1.0,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,82.83383719242138,65.8302276698181,35.53217414145274,1052.9757208837716,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,13.8447,18.1343,68380.3222147878,1304.5129659609,1410.2323923,8
356,356,102268.6453,1.0,0.9,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,87.15130122386802,63.69193911418897,37.24527265909574,1029.3762335865406,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.44983678115970605,10.7582,17.7293,61272.103469615344,1142.5199052973,1382.2370537,8
357,357,-120868.3961,1.0,0.8,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,46.13145938563169,24.91820841642058,26.829891975333837,731.9853706028964,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.7203,16.0944,23982.171088445062,414.95405973,1050.5903313,6
358,358,-461645.4402,0.8,0.9,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,77.27523224553077,59.25737774863397,35.969599193558764,1233.529163708969,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.155,26.4938,47805.50077513379,1339.991642005,1645.702575,6
359,359,-331453.5544,0.7,1.0,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,66.06184130092377,47.39882680349105,34.03706942288587,1183.9701275858258,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.1418,24.3723,37370.69664117768,969.6838850637,1459.2974945,10
360,360,-284875.3388,0.9,1.0,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,73.92694171867952,54.951092316235915,25.760359263888347,596.8870599700174,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.3729,19.0957,54506.91166419132,1079.3936659659,1224.8967238,2
361,361,-226101.066,0.9,0.7,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,59.26877714665694,41.60323655486893,30.199056709835173,821.564659629637,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,11.6925,31.9273,32842.87863349486,1108.7779665165,1455.7725464,10
362,362,-286755.857,1.0,1.0,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,56.562236812478254,37.652017556682154,27.054676904314064,922.9048848502515,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.2686,28.2466,27642.611985927928,823.7385512185,1249.8480843,8
363,363,-87432.6695,0.9,0.7,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,61.68229803564496,45.97755638148651,27.470889230239198,925.9390419785104,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0842,22.3168,43218.32786864676,1010.7740212449,1119.2915381,4
364,364,-192982.4317,0.7,0.8,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,66.66397303006549,48.86820013159391,28.859780466436714,720.573384280016,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.1888,22.4506,46540.50854974582,1093.9380760533,1063.3978375,2
365,365,-506644.0345,0.8,1.0,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,101.54366942745924,85.08057683168173,36.89132024833683,1074.3429992749311,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.7458,22.8646,70381.33166601995,1678.2879032352,1790.2350705,10
366,366,122917.8611,0.7,0.7,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,70.3694108796605,54.91909615344531,33.641434838903294,1013.3673375832856,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.52138962402541,10.9666,15.7141,56538.48367334221,941.2471611322,1084.8143105,4
367,367,62290.432,0.9,0.9,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,54.88032299469609,36.80184082829273,32.49137606496271,1134.3993220025727,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4388976081342062,12.956,15.701,36630.128755301965,620.3816034882,1137.0396957,2
368,368,15658.3742,0.7,0.8,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,53.69611640363395,32.35914210928466,31.693570039575494,653.8976555536564,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2859404821176145,10.9475,13.856,34725.32033059706,518.3155843415,889.1002744,6
369,369,66612.123,0.7,0.8,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,52.86794980191216,35.54739418605291,31.539169542338954,970.5831187702977,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.476895359143108,12.7646,14.7235,37191.91734989059,589.4365502776,965.4276905,10
370,370,86604.4766,0.8,0.7,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,40.9491842793152,22.95385420697001,23.043545776985745,619.3679490948939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6749890751842795,10.0735,16.4847,20457.257206524228,362.8450548696,1073.2060356,10
371,371,-48363.2046,1.0,0.7,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,58.01519485640125,40.81691384326679,27.342361670297798,805.1985953343884,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.026409926944055678,10.8289,21.2161,35621.652499600394,796.2855529392,1327.8100603,8
372,372,-345594.0602,0.8,0.9,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,84.06615539642246,64.35587182538234,31.914657591104806,972.0332726191092,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.2036,20.7166,56106.381008373915,1210.6591337967,1429.8986494,6
373,373,-79127.5466,1.0,0.7,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,58.01472323295853,40.37800715940686,24.00632087164656,581.1438125999579,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0871,22.5562,39730.581539456645,936.4712769598,1181.9037976,2
374,374,-1151.8754,1.0,0.8,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,63.64577898755513,43.14238793782303,28.272191043751466,683.617745998651,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.19016648039453277,9.3256,17.7042,42625.83090353968,792.7181680094,1022.8665436,2
375,375,-249241.5792,0.9,1.0,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,61.82781420416764,43.430270922960005,30.697869055595557,697.2121406361387,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.7163,21.23,36889.77001509665,826.8046815352,1072.0692438,6
376,376,-44579.1702,0.9,0.8,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,52.757148808971706,34.92507683947925,31.36820453477484,969.8675607638866,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.04443009259057882,13.4248,17.0421,34473.8815341622,631.7251071804,1131.829865,10
377,377,-175840.7249,0.9,0.8,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,58.41640430992851,42.03783105447936,26.521668675894606,838.132389722736,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,13.2406,27.9103,36254.469566407926,1063.079054764,1476.8156747,6
378,378,-187934.3888,1.0,0.9,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,83.00969976984237,65.36212812610944,35.499391774907906,1053.1831427650393,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,13.8308,20.8522,67788.14760673752,1486.3598966555,1414.0293893,8
379,379,-53150.9495,0.7,0.7,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,52.103295743295426,32.60941232085221,30.814334919710202,823.511447533135,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0408,15.4714,30465.8852043066,507.0753430344,1071.1968764,2
380,380,-93948.0428,0.9,1.0,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,75.1952506268257,56.00037373987058,36.718245331239125,1017.5673232574957,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.010181696052701009,11.446,18.6174,58621.139239069926,1159.5967409478,1154.7191284,6
381,381,-200463.0184,0.7,0.8,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,72.83896205664317,57.05492845367569,31.808538129575243,901.3563865953414,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.3162,20.7072,52295.438110495146,1134.0717550055,1366.3119947,4
382,382,-340241.1834,0.9,0.7,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,68.32341604973712,47.92865768783709,35.56565106383879,1015.7574067689504,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.084,23.2772,41115.15822282804,1018.9758481451,1300.0449425,4
383,383,-100980.2493,0.8,0.7,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,70.30922813505067,52.02529038457505,32.6467224669781,880.5430140809458,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.9812,16.7096,51599.254310904624,907.5761479644,1057.4127736,2
384,384,-71429.5287,1.0,1.0,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,88.4126720998857,68.77272406900931,35.943766237887424,867.3278236973306,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.06783481450348902,12.6998,17.217,71269.15888639272,1285.2426995931,1402.6624678,6
385,385,-212922.4867,0.9,0.8,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,53.83737213744871,35.22050205906239,31.82042357763042,969.5108047842714,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.1907,18.5849,31786.500747533835,634.2090384083,1116.3560796,4
386,386,22183.2869,0.9,1.0,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,45.661667185993515,25.692359176173312,25.81314820896706,633.5283175674001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2881618387672479,10.0129,16.5111,23019.287631537554,409.2419605606,1067.9430332,8
387,387,120036.8904,0.9,1.0,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,86.28649282801275,69.18469822788697,30.36127862938876,851.1004238256323,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.43809905905625557,7.8713,18.8948,68698.36227013588,1345.4843879146,1130.1614234,2
388,388,-194629.317,0.8,0.7,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,89.17733645675935,70.22115724354488,36.31322180329644,1069.6033831454051,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.4262,22.7172,69687.33724991248,1658.507754506,1414.7033726,2
389,389,73872.917,0.8,1.0,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,60.269933576573564,39.882320288757384,35.64914363128615,1131.4672210284357,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4750205670057389,13.9095,14.5291,42929.85107559068,674.1573002314,1144.8034339,8
390,390,-511011.1523,0.9,1.0,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,80.64670929229702,63.25680752164604,33.84757260017755,1056.497053279718,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,9.566,27.3916,51817.23704622621,1488.4440883226,1528.2495583,6
391,391,-226203.7466,0.9,0.8,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,94.21578284906994,76.95570557366925,31.290968689072017,868.3008881034568,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0475,20.1386,72904.15307559885,1517.5923142977,1412.1176794,6
392,392,-44885.2005,0.9,0.8,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,61.11318264452298,41.2558459282004,26.441598233352416,698.722353346823,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.061924390719090665,15.0908,26.3964,35014.751142872265,969.1658096675,1718.8248231,10
393,393,-109837.4232,1.0,0.7,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,98.55455558944499,80.36079741188064,34.96654288044193,899.2389904068029,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.9789,16.6734,70889.48499181155,1228.5230512859,1593.1180179,10
394,394,-82340.8702,0.9,0.9,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,76.24827819346783,59.133746857453275,31.451546418425536,881.8014487405961,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.02134772874384801,12.3728,19.3348,58583.98440913669,1183.4070815959,1317.3067426,6
395,395,109577.5659,1.0,0.8,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,37.51344203646308,17.547358073273255,20.98620454628198,410.2384555432952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0153396199744116,7.9085,13.9209,16134.1398816532,243.318615904,999.6314753,6
396,396,11162.5903,0.7,1.0,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,55.29717102808921,36.36622461176685,32.87044127483343,967.9069763073574,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2669236289981238,12.0338,13.3741,38880.13004060854,560.4267199429,945.5336107,2
397,397,90914.0203,0.7,0.9,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,51.25714308905717,32.08780532662995,30.324264007724523,825.0526920301937,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6169215503158418,12.2769,14.0177,33773.27901338656,509.8491199575,925.976316,8
398,398,-34887.3006,1.0,0.9,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,68.91446242985579,50.192776856114506,28.798810402592824,830.1400533708082,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.10748233153476669,12.6463,23.5679,47412.96133225572,1166.5133245398,1436.486782,6
399,399,-35437.8895,0.7,0.9,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,78.91971920311687,58.10472526710748,34.62069773202046,1022.8352105039255,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1356373213041883,14.6153,21.6475,57743.69446875483,1313.4506822514,1581.854496,10
