date ,Condicion ,CAMPO,PRODUCCION_MMBTU
feb-60,BASICA ,UNDER_RIVER,0
mar-60,BASICA ,UNDER_RIVER,0
abr-60,BASICA ,UNDER_RIVER,0
may-60,BASICA ,UNDER_RIVER,0
jun-60,BASICA ,UNDER_RIVER,0
jul-60,BASICA ,UNDER_RIVER,0
ago-60,BASICA ,UNDER_RIVER,0
sep-60,BASICA ,UNDER_RIVER,0
oct-60,BASICA ,UNDER_RIVER,0
nov-60,BASICA ,UNDER_RIVER,0
dic-60,BASICA ,UNDER_RIVER,0
ene-20,BASICA ,JAZMIN,3933.895727
feb-20,BASICA ,JAZMIN,3533.895727
mar-20,BASICA ,JAZMIN,3533.895727
abr-20,BASICA ,JAZMIN,3983.895727
may-20,BASICA ,JAZMIN,3791.960244
jun-20,BASICA ,JAZMIN,3933.895727
jul-20,BASICA ,JAZMIN,3533.895727
ago-20,BASICA ,JAZMIN,3533.895727
sep-20,BASICA ,JAZMIN,3533.895727
oct-20,BASICA ,JAZMIN,3969.379598
nov-20,BASICA ,JAZMIN,3767.229061
dic-20,BASICA ,JAZMIN,3872.605405
ene-21,BASICA ,JAZMIN,3532.482169
feb-21,BASICA ,JAZMIN,3531.069176
mar-21,BASICA ,JAZMIN,3529.656749
abr-21,BASICA ,JAZMIN,4178.244886
may-21,BASICA ,JAZMIN,3865.543265
jun-21,BASICA ,JAZMIN,3525.422855
jul-21,BASICA ,JAZMIN,3524.012685
ago-21,BASICA ,JAZMIN,3722.60308
sep-21,BASICA ,JAZMIN,3811.51662
oct-21,BASICA ,JAZMIN,3906.882336
nov-21,BASICA ,JAZMIN,3518.377647
dic-21,BASICA ,JAZMIN,3516.970296
ene-22,BASICA ,JAZMIN,3515.563508
feb-22,BASICA ,JAZMIN,3707.70567
mar-22,BASICA ,JAZMIN,3803.0742
abr-22,BASICA ,JAZMIN,3861.346519
may-22,BASICA ,JAZMIN,3509.941981
jun-22,BASICA ,JAZMIN,3508.538004
jul-22,BASICA ,JAZMIN,3507.134589
ago-22,BASICA ,JAZMIN,3505.731735
sep-22,BASICA ,JAZMIN,3504.329442
oct-22,BASICA ,JAZMIN,3502.92771
nov-22,BASICA ,JAZMIN,3501.526539
dic-22,BASICA ,JAZMIN,3500.125929
ene-23,BASICA ,JAZMIN,3498.725878
feb-23,BASICA ,JAZMIN,3497.326388
mar-23,BASICA ,JAZMIN,3495.927457
abr-23,BASICA ,JAZMIN,3494.529086
may-23,BASICA ,JAZMIN,3493.131275
jun-23,BASICA ,JAZMIN,3491.734022
jul-23,BASICA ,JAZMIN,3490.337329
ago-23,BASICA ,JAZMIN,3488.941194
sep-23,BASICA ,JAZMIN,3487.545617
oct-23,BASICA ,JAZMIN,3486.150599
nov-23,BASICA ,JAZMIN,3484.756139
dic-23,BASICA ,JAZMIN,3483.362236
ene-24,BASICA ,JAZMIN,3457.605495
feb-24,BASICA ,JAZMIN,3430.123887
mar-24,BASICA ,JAZMIN,3404.934475
abr-24,BASICA ,JAZMIN,3379.141749
may-24,BASICA ,JAZMIN,3355.8632
jun-24,BASICA ,JAZMIN,3330.410113
jul-24,BASICA ,JAZMIN,3304.121048
ago-24,BASICA ,JAZMIN,3280.120274
sep-24,BASICA ,JAZMIN,3249.47859
oct-24,BASICA ,JAZMIN,3223.135061
nov-24,BASICA ,JAZMIN,3196.400703
dic-24,BASICA ,JAZMIN,3161.014849
ene-25,BASICA ,JAZMIN,3137.293443
feb-25,BASICA ,JAZMIN,3112.063681
mar-25,BASICA ,JAZMIN,3091.349461
abr-25,BASICA ,JAZMIN,3066.668072
may-25,BASICA ,JAZMIN,3038.465315
jun-25,BASICA ,JAZMIN,3015.002176
jul-25,BASICA ,JAZMIN,2988.464491
ago-25,BASICA ,JAZMIN,2966.441889
sep-25,BASICA ,JAZMIN,2944.468106
oct-25,BASICA ,JAZMIN,2920.08635
nov-25,BASICA ,JAZMIN,2897.986662
dic-25,BASICA ,JAZMIN,2876.155848
ene-26,BASICA ,JAZMIN,2854.593352
feb-26,BASICA ,JAZMIN,2833.521836
mar-26,BASICA ,JAZMIN,2810.485419
abr-26,BASICA ,JAZMIN,2787.71569
may-26,BASICA ,JAZMIN,2765.212121
jun-26,BASICA ,JAZMIN,2744.090253
jul-26,BASICA ,JAZMIN,2726.358563
ago-26,BASICA ,JAZMIN,2703.984893
sep-26,BASICA ,JAZMIN,2682.09847
oct-26,BASICA ,JAZMIN,2661.368438
nov-26,BASICA ,JAZMIN,2632.865807
dic-26,BASICA ,JAZMIN,2614.225129
ene-27,BASICA ,JAZMIN,2592.946579
feb-27,BASICA ,JAZMIN,2569.474276
mar-27,BASICA ,JAZMIN,2549.6131
abr-27,BASICA ,JAZMIN,2526.891469
may-27,BASICA ,JAZMIN,2505.547654
jun-27,BASICA ,JAZMIN,2481.563012
jul-27,BASICA ,JAZMIN,2462.30547
ago-27,BASICA ,JAZMIN,2431.477664
sep-27,BASICA ,JAZMIN,2410.286114
oct-27,BASICA ,JAZMIN,2395.379215
nov-27,BASICA ,JAZMIN,2368.676232
dic-27,BASICA ,JAZMIN,2349.151577
ene-28,BASICA ,JAZMIN,2331.674297
feb-28,BASICA ,JAZMIN,2310.658479
mar-28,BASICA ,JAZMIN,2292.80011
abr-28,BASICA ,JAZMIN,2276.090834
may-28,BASICA ,JAZMIN,2256.513659
jun-28,BASICA ,JAZMIN,2236.299507
jul-28,BASICA ,JAZMIN,2211.433208
ago-28,BASICA ,JAZMIN,2188.832964
sep-28,BASICA ,JAZMIN,2170.287891
oct-28,BASICA ,JAZMIN,2148.88014
nov-28,BASICA ,JAZMIN,2125.049457
dic-28,BASICA ,JAZMIN,2108.392928
ene-29,BASICA ,JAZMIN,2093.104393
feb-29,BASICA ,JAZMIN,2074.718829
mar-29,BASICA ,JAZMIN,2055.691247
abr-29,BASICA ,JAZMIN,2039.148458
may-29,BASICA ,JAZMIN,2023.30656
jun-29,BASICA ,JAZMIN,2004.812682
jul-29,BASICA ,JAZMIN,1985.900466
ago-29,BASICA ,JAZMIN,1968.800766
sep-29,BASICA ,JAZMIN,1954.63242
oct-29,BASICA ,JAZMIN,1934.245544
nov-29,BASICA ,JAZMIN,1912.772288
dic-29,BASICA ,JAZMIN,1896.692059
ene-30,BASICA ,JAZMIN,1880.193995
feb-30,BASICA ,JAZMIN,1863.275488
mar-30,BASICA ,JAZMIN,1846.611182
abr-30,BASICA ,JAZMIN,1827.966812
may-30,BASICA ,JAZMIN,1808.902213
jun-30,BASICA ,JAZMIN,1792.544298
jul-30,BASICA ,JAZMIN,1776.656889
ago-30,BASICA ,JAZMIN,1759.453996
sep-30,BASICA ,JAZMIN,1742.280959
oct-30,BASICA ,JAZMIN,1721.781891
nov-30,BASICA ,JAZMIN,1699.307277
dic-30,BASICA ,JAZMIN,1684.224882
ene-31,BASICA ,JAZMIN,1666.489428
feb-31,BASICA ,JAZMIN,1653.467311
mar-31,BASICA ,JAZMIN,1636.449384
abr-31,BASICA ,JAZMIN,1621.908921
may-31,BASICA ,JAZMIN,1601.363719
jun-31,BASICA ,JAZMIN,1587.536962
jul-31,BASICA ,JAZMIN,1575.968987
ago-31,BASICA ,JAZMIN,1556.831024
sep-31,BASICA ,JAZMIN,1540.395285
oct-31,BASICA ,JAZMIN,1528.449981
nov-31,BASICA ,JAZMIN,1505.58526
dic-31,BASICA ,JAZMIN,1491.893046
ene-32,BASICA ,JAZMIN,1477.336482
feb-32,BASICA ,JAZMIN,1462.130614
mar-32,BASICA ,JAZMIN,1451.188123
abr-32,BASICA ,JAZMIN,1438.254845
may-32,BASICA ,JAZMIN,1425.114163
jun-32,BASICA ,JAZMIN,1411.321304
jul-32,BASICA ,JAZMIN,1390.179404
ago-32,BASICA ,JAZMIN,1377.319968
sep-32,BASICA ,JAZMIN,1368.720732
oct-32,BASICA ,JAZMIN,1355.677013
nov-32,BASICA ,JAZMIN,1342.204672
dic-32,BASICA ,JAZMIN,1331.652488
ene-33,BASICA ,JAZMIN,1316.205328
feb-33,BASICA ,JAZMIN,1302.336817
mar-33,BASICA ,JAZMIN,1292.05865
abr-33,BASICA ,JAZMIN,1281.79743
may-33,BASICA ,JAZMIN,1268.648682
jun-33,BASICA ,JAZMIN,1253.7292
jul-33,BASICA ,JAZMIN,1239.499515
ago-33,BASICA ,JAZMIN,1216.584833
sep-33,BASICA ,JAZMIN,1203.509856
oct-33,BASICA ,JAZMIN,1190.234421
nov-33,BASICA ,JAZMIN,1177.19855
dic-33,BASICA ,JAZMIN,1166.8552
ene-34,BASICA ,JAZMIN,1152.958072
feb-34,BASICA ,JAZMIN,1140.866546
mar-34,BASICA ,JAZMIN,1128.791249
abr-34,BASICA ,JAZMIN,1122.980855
may-34,BASICA ,JAZMIN,1109.815612
jun-34,BASICA ,JAZMIN,1100.23397
jul-34,BASICA ,JAZMIN,1087.542538
ago-34,BASICA ,JAZMIN,1079.552581
sep-34,BASICA ,JAZMIN,1070.014314
oct-34,BASICA ,JAZMIN,1051.783792
nov-34,BASICA ,JAZMIN,1034.685843
dic-34,BASICA ,JAZMIN,1026.98504
ene-35,BASICA ,JAZMIN,1018.183137
feb-35,BASICA ,JAZMIN,1008.944325
mar-35,BASICA ,JAZMIN,993.2424197
abr-35,BASICA ,JAZMIN,982.6898866
may-35,BASICA ,JAZMIN,971.7062242
jun-35,BASICA ,JAZMIN,955.3781984
jul-35,BASICA ,JAZMIN,943.0859757
ago-35,BASICA ,JAZMIN,935.0546162
sep-35,BASICA ,JAZMIN,929.2648965
oct-35,BASICA ,JAZMIN,919.2424134
nov-35,BASICA ,JAZMIN,908.7843831
dic-35,BASICA ,JAZMIN,897.6684673
ene-36,BASICA ,JAZMIN,884.7792332
feb-36,BASICA ,JAZMIN,875.0274774
mar-36,BASICA ,JAZMIN,867.5187861
abr-36,BASICA ,JAZMIN,854.8856681
may-36,BASICA ,JAZMIN,846.9516234
jun-36,BASICA ,JAZMIN,841.4847956
jul-36,BASICA ,JAZMIN,834.0175841
ago-36,BASICA ,JAZMIN,823.6576973
sep-36,BASICA ,JAZMIN,810.63596
oct-36,BASICA ,JAZMIN,800.9737148
nov-36,BASICA ,JAZMIN,793.5541766
dic-36,BASICA ,JAZMIN,787.0407212
ene-37,BASICA ,JAZMIN,779.1962288
feb-37,BASICA ,JAZMIN,770.0243057
mar-37,BASICA ,JAZMIN,762.8693995
abr-37,BASICA ,JAZMIN,755.5012104
may-37,BASICA ,JAZMIN,741.6708944
jun-37,BASICA ,JAZMIN,729.1957456
jul-37,BASICA ,JAZMIN,722.9838055
ago-37,BASICA ,JAZMIN,715.4417567
sep-37,BASICA ,JAZMIN,698.9805994
oct-37,BASICA ,JAZMIN,690.1156086
nov-37,BASICA ,JAZMIN,681.9280238
dic-37,BASICA ,JAZMIN,674.4185702
ene-38,BASICA ,JAZMIN,662.2311818
feb-38,BASICA ,JAZMIN,658.3120602
mar-38,BASICA ,JAZMIN,648.1523551
abr-38,BASICA ,JAZMIN,639.5642285
may-38,BASICA ,JAZMIN,618.03914
jun-38,BASICA ,JAZMIN,613.4922182
jul-38,BASICA ,JAZMIN,603.8235595
ago-38,BASICA ,JAZMIN,597.0617008
sep-38,BASICA ,JAZMIN,592.5402351
oct-38,BASICA ,JAZMIN,585.5679601
nov-38,BASICA ,JAZMIN,579.4945159
dic-38,BASICA ,JAZMIN,574.9915206
ene-39,BASICA ,JAZMIN,568.2618279
feb-39,BASICA ,JAZMIN,564.6615014
mar-39,BASICA ,JAZMIN,555.9348001
abr-39,BASICA ,JAZMIN,546.3227937
may-39,BASICA ,JAZMIN,540.7389534
jun-39,BASICA ,JAZMIN,530.9213526
jul-39,BASICA ,JAZMIN,524.9051129
ago-39,BASICA ,JAZMIN,520.6823387
sep-39,BASICA ,JAZMIN,516.4658697
oct-39,BASICA ,JAZMIN,510.0217438
nov-39,BASICA ,JAZMIN,504.2536669
dic-39,BASICA ,JAZMIN,499.8328793
ene-40,BASICA ,JAZMIN,494.3011054
feb-40,BASICA ,JAZMIN,489.2205733
mar-40,BASICA ,JAZMIN,481.9132723
abr-40,BASICA ,JAZMIN,476.8437039
may-40,BASICA ,JAZMIN,469.1014173
jun-40,BASICA ,JAZMIN,463.5974339
jul-40,BASICA ,JAZMIN,457.6542059
ago-40,BASICA ,JAZMIN,451.2698354
sep-40,BASICA ,JAZMIN,446.9027225
oct-40,BASICA ,JAZMIN,442.5408245
nov-40,BASICA ,JAZMIN,434.3931731
dic-40,BASICA ,JAZMIN,431.8306404
ene-41,BASICA ,JAZMIN,424.8076867
feb-41,BASICA ,JAZMIN,414.8895011
mar-41,BASICA ,JAZMIN,410.5580633
abr-41,BASICA ,JAZMIN,408.9085848
may-41,BASICA ,JAZMIN,402.7974087
jun-41,BASICA ,JAZMIN,398.0295211
jul-41,BASICA ,JAZMIN,393.9344583
ago-41,BASICA ,JAZMIN,388.7280598
sep-41,BASICA ,JAZMIN,384.4209991
oct-41,BASICA ,JAZMIN,378.5579846
nov-41,BASICA ,JAZMIN,369.3508063
dic-41,BASICA ,JAZMIN,360.3757335
ene-42,BASICA ,JAZMIN,356.9879236
feb-42,BASICA ,JAZMIN,353.3808532
mar-42,BASICA ,JAZMIN,352.0105951
abr-42,BASICA ,JAZMIN,349.0818698
may-42,BASICA ,JAZMIN,345.9319343
jun-42,BASICA ,JAZMIN,342.114347
jul-42,BASICA ,JAZMIN,340.5328709
ago-42,BASICA ,JAZMIN,337.8374108
sep-42,BASICA ,JAZMIN,336.2599299
oct-42,BASICA ,JAZMIN,329.7736721
nov-42,BASICA ,JAZMIN,325.7463627
dic-42,BASICA ,JAZMIN,323.5109397
ene-43,BASICA ,JAZMIN,316.3668621
feb-43,BASICA ,JAZMIN,312.7975729
mar-43,BASICA ,JAZMIN,309.9019605
abr-43,BASICA ,JAZMIN,306.1156021
may-43,BASICA ,JAZMIN,303.4502522
jun-43,BASICA ,JAZMIN,287.1713587
jul-43,BASICA ,JAZMIN,282.950453
ago-43,BASICA ,JAZMIN,280.9710993
sep-43,BASICA ,JAZMIN,277.8777431
oct-43,BASICA ,JAZMIN,269.4292138
nov-43,BASICA ,JAZMIN,264.3327225
dic-43,BASICA ,JAZMIN,260.3548265
ene-44,BASICA ,JAZMIN,255.9361582
feb-44,BASICA ,JAZMIN,251.7464523
mar-44,BASICA ,JAZMIN,249.1238462
abr-44,BASICA ,JAZMIN,247.3966276
may-44,BASICA ,JAZMIN,245.8965255
jun-44,BASICA ,JAZMIN,244.1756732
jul-44,BASICA ,JAZMIN,239.7774685
ago-44,BASICA ,JAZMIN,237.6141149
sep-44,BASICA ,JAZMIN,218.0413909
oct-44,BASICA ,JAZMIN,213.8771351
nov-44,BASICA ,JAZMIN,211.2817879
dic-44,BASICA ,JAZMIN,207.7956517
ene-45,BASICA ,JAZMIN,206.5440588
feb-45,BASICA ,JAZMIN,206.1870648
mar-45,BASICA ,JAZMIN,204.4917853
abr-45,BASICA ,JAZMIN,203.0207008
may-45,BASICA ,JAZMIN,201.9988777
jun-45,BASICA ,JAZMIN,201.2015552
jul-45,BASICA ,JAZMIN,200.1819586
ago-45,BASICA ,JAZMIN,198.2704429
sep-45,BASICA ,JAZMIN,192.5652374
oct-45,BASICA ,JAZMIN,191.3263454
nov-45,BASICA ,JAZMIN,188.0825133
dic-45,BASICA ,JAZMIN,179.0360818
ene-46,BASICA ,JAZMIN,177.1388658
feb-46,BASICA ,JAZMIN,174.7979398
mar-46,BASICA ,JAZMIN,173.5750736
abr-46,BASICA ,JAZMIN,171.0142361
may-46,BASICA ,JAZMIN,169.3473639
jun-46,BASICA ,JAZMIN,166.7915142
jul-46,BASICA ,JAZMIN,163.7919565
ago-46,BASICA ,JAZMIN,162.5808237
sep-46,BASICA ,JAZMIN,161.5959978
oct-46,BASICA ,JAZMIN,160.3885981
nov-46,BASICA ,JAZMIN,155.1646436
dic-46,BASICA ,JAZMIN,153.7388161
ene-47,BASICA ,JAZMIN,150.0833815
feb-47,BASICA ,JAZMIN,148.6618125
mar-47,BASICA ,JAZMIN,147.6896752
abr-47,BASICA ,JAZMIN,147.3878507
may-47,BASICA ,JAZMIN,146.8633464
jun-47,BASICA ,JAZMIN,145.0000957
jul-47,BASICA ,JAZMIN,144.0302208
ago-47,BASICA ,JAZMIN,143.2840803
sep-47,BASICA ,JAZMIN,142.3152452
oct-47,BASICA ,JAZMIN,141.5701372
nov-47,BASICA ,JAZMIN,140.8255401
dic-47,BASICA ,JAZMIN,139.6350252
ene-48,BASICA ,JAZMIN,139.3378644
feb-48,BASICA ,JAZMIN,138.8179912
mar-48,BASICA ,JAZMIN,137.8521896
abr-48,BASICA ,JAZMIN,134.877968
may-48,BASICA ,JAZMIN,133.9136085
jun-48,BASICA ,JAZMIN,133.1739661
jul-48,BASICA ,JAZMIN,132.8812222
ago-48,BASICA ,JAZMIN,132.3657356
sep-48,BASICA ,JAZMIN,131.4042904
oct-48,BASICA ,JAZMIN,129.3272458
nov-48,BASICA ,JAZMIN,127.9207037
dic-48,BASICA ,JAZMIN,126.2926562
ene-49,BASICA ,JAZMIN,126.0043258
feb-49,BASICA ,JAZMIN,120.1361189
mar-49,BASICA ,JAZMIN,119.1805812
abr-49,BASICA ,JAZMIN,118.8952452
may-49,BASICA ,JAZMIN,118.387113
jun-49,BASICA ,JAZMIN,117.4329693
jul-49,BASICA ,JAZMIN,116.9256614
ago-49,BASICA ,JAZMIN,115.9723363
sep-49,BASICA ,JAZMIN,115.4658414
oct-49,BASICA ,JAZMIN,114.7365361
nov-49,BASICA ,JAZMIN,114.0076303
dic-49,BASICA ,JAZMIN,113.5036482
ene-50,BASICA ,JAZMIN,112.1077993
feb-50,BASICA ,JAZMIN,111.8283883
mar-50,BASICA ,JAZMIN,110.4332867
abr-50,BASICA ,JAZMIN,109.0394485
may-50,BASICA ,JAZMIN,108.7627965
jun-50,BASICA ,JAZMIN,91.7455525
jul-50,BASICA ,JAZMIN,91.02361219
