n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
144,144.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.4,0.9,0.9,0.7,55.0,24.75129388169567,107.28334889774962,652.6396037528191,1502.880628393001
145,145.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3,0.8,0.7,0.7,65.0,549.9152273412809,107.28334889774962,539.9935806966371,1192.9512566374106
146,146.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.8,1.0,0.9,1.0,55.0,-73.22749209661504,107.28334889774962,560.1646037528191,2855.3823188599213
147,147.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.2,0.9,0.9,0.7,45.0,122.29326193120932,107.28334889774962,609.7711637528191,883.0218848818206
148,148.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.2,0.7,0.7,1.0,45.0,162.5207663040181,107.28334889774962,507.60858069663703,995.8060883263804
149,149.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.8,0.8,0.8,55.0,-191.15408613599257,104.50200788283486,542.0188122247281,3287.2263318908426
150,150.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.2,1.0,1.0,0.8,55.0,142.73977084048474,107.28334889774962,677.52351528091,920.6166193633405
151,151.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.6,0.8,0.8,1.0,65.0,94.21203215136624,107.28334889774962,542.0188122247281,2235.5235753487414
152,152.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.3,0.7,1.0,0.7,65.0,689.9212442483282,107.28334889774962,540.5981152809101,1192.9512566374106
153,153.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.6,0.8,0.7,0.7,65.0,185.7593099719862,107.28334889774962,440.10558069663705,2122.739371904181
154,154.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.2,0.9,1.0,0.9,65.0,533.6712628967642,107.28334889774962,649.90167528091,958.2113538448607
155,155.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.2,0.8,0.8,0.9,65.0,742.0832538408303,107.28334889774962,542.0188122247281,958.2113538448607
156,156.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.7,0.9,0.7,0.7,65.0,456.5926241671403,107.28334889774962,460.0045806966371,2432.6687436597713
157,157.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,0.7,0.7,1.0,55.0,29.082898583781624,107.28334889774962,507.60858069663703,3165.3116906155115
158,158.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.1,0.8,0.8,0.7,55.0,643.3062188740986,107.28334889774962,480.2360922247281,573.0925131262303
159,159.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.2,0.9,0.8,0.8,45.0,278.4995851929221,107.28334889774962,569.6406522247281,920.6166193633405
160,160.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.5,0.7,0.8,0.9,55.0,61.374993395978656,107.28334889774962,460.33709222472805,1887.9994691116308
161,161.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.6,0.9,0.8,0.7,65.0,45.32863486634467,107.28334889774962,500.1350922247281,2122.739371904181
162,162.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.9,1.0,0.9,0.9,55.0,4.112960944902666,107.28334889774962,560.1646037528191,3127.7169561339915
163,163.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.9,0.8,0.7,65.0,360.9087279981421,107.28334889774962,612.5090922247281,1812.810000148591
164,164.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.9,0.9,0.9,1.0,55.0,-37.03197744045121,107.28334889774962,609.7711637528191,3165.3116906155115
165,165.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.9,0.7,1.0,55.0,-386.36506975639264,75.7940739593956,529.5101406966371,2342.6202179904535
166,166.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.7,0.8,0.7,55.0,-128.08553186003576,104.90280256184363,460.33709222472805,3266.45599921665
167,167.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.3,0.9,0.9,1.0,65.0,451.930708689188,107.28334889774962,652.6396037528191,1305.7354600819706
168,168.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.6,0.7,1.0,0.8,55.0,241.013712692054,107.28334889774962,540.5981152809101,2160.3341063857015
169,169.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.8,0.9,0.9,0.8,65.0,141.02372768448703,107.28334889774962,609.7711637528191,2780.1928498968814
170,170.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.7,0.7,0.7,0.7,55.0,255.4421321495003,107.28334889774962,420.20658069663705,2432.6687436597713
171,171.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.8,0.9,0.8,0.8,55.0,-221.62645254460534,105.70624730605883,569.6406522247281,2727.2000905981467
172,172.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.6,0.7,0.7,0.9,55.0,252.6494194579202,107.28334889774962,507.60858069663703,2197.928840867221
173,173.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,0.9,0.8,55.0,-431.77353879185927,90.99004241841654,685.0246037528191,2294.1393039508175
174,174.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.3,0.9,0.8,1.0,65.0,616.6261159751514,107.28334889774962,612.5090922247281,1305.7354600819706
175,175.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.1,0.7,0.7,0.9,45.0,381.0517645517257,107.28334889774962,507.60858069663703,648.2819820892704
176,176.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.1,0.7,0.7,0.9,45.0,170.7917481033101,107.28334889774962,474.266460696637,648.2819820892704
177,177.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.9,0.8,0.7,0.8,55.0,90.53843060317048,107.28334889774962,440.10558069663705,3090.1222216524716
178,178.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.7,0.7,1.0,0.7,55.0,143.11970289406548,107.28334889774962,594.65799528091,2432.6687436597713
179,179.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,0.9,1.0,65.0,-242.2161986354439,104.08422941240883,609.7711637528191,3343.388366402307
180,180.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.4,0.7,1.0,1.0,55.0,-85.91639522756883,107.28334889774962,628.00011528091,1615.664831837561
181,181.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.1,0.9,0.8,0.9,55.0,568.0462131004049,107.28334889774962,569.6406522247281,648.2819820892704
182,182.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.7,0.9,0.8,0.8,45.0,-251.37863880546973,106.50849697369631,612.5090922247281,2446.87186842055
183,183.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.7,1.0,0.8,0.8,55.0,42.710904455547805,107.28334889774962,520.034092224728,2470.263478141291
184,184.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.8,0.7,0.9,65.0,238.70262850401113,107.28334889774962,440.10558069663705,3437.6463278895812
185,185.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.7,0.8,0.8,0.7,55.0,-145.16736230062963,107.28334889774962,580.1240922247281,2432.6687436597713
186,186.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.7,0.8,45.0,-401.11904593921133,77.24738678725944,572.3785806966371,2125.3557983153937
187,187.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.9,0.9,1.0,0.7,65.0,-195.68395813174948,107.28334889774962,692.7701152809101,3052.527487170952
188,188.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.6,0.8,0.7,1.0,55.0,-150.79105635159215,107.28334889774962,501.88830069663703,2235.5235753487414
189,189.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.7,0.9,0.8,0.9,45.0,-297.9070342549741,98.4392880408134,500.1350922247281,2260.2603849550837
190,190.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.5,0.7,0.7,0.9,65.0,607.89454246807,107.28334889774962,420.20658069663705,1887.9994691116308
191,191.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3,0.8,0.7,0.7,65.0,549.9152273412809,107.28334889774962,539.9935806966371,1192.9512566374106
192,192.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.8,1.0,0.8,0.9,55.0,-377.86238621872445,85.87369980424526,597.2624922247281,2179.30247638771
193,193.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.2,0.7,0.8,0.7,55.0,550.0733025488781,107.28334889774962,514.3969722247281,883.0218848818206
194,194.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.8,1.0,0.9,45.0,-605.7109657786501,30.506622678787448,622.27983528091,986.112708070297
195,195.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.8,0.8,0.9,0.7,45.0,-257.79803513539537,101.98924907953972,520.3666037528191,2574.2534887258953
196,196.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.4,1.0,0.8,0.8,55.0,20.80834981417543,107.28334889774962,644.8940922247282,1540.4753628745211
197,197.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.9,0.7,1.0,0.9,45.0,-274.4124257797274,104.08422941240883,628.00011528091,3009.049529762076
198,198.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.1,0.7,0.9,1.0,55.0,210.34628548837665,107.28334889774962,500.4676037528191,685.8767165707904
199,199.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.4,0.7,0.7,1.0,45.0,41.93803523773839,107.28334889774962,474.266460696637,1615.664831837561
200,200.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.1,0.9,0.9,0.8,65.0,468.3693254309688,107.28334889774962,540.2656037528191,610.6872476077505
201,201.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.7,0.7,0.8,55.0,-26.75115193265781,107.28334889774962,507.60858069663703,3400.0515934080613
202,202.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.4,0.9,0.8,1.0,45.0,-141.8748698518089,107.28334889774962,612.5090922247281,1615.664831837561
203,203.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.2,0.7,0.7,0.7,55.0,436.75371847894274,107.28334889774962,474.266460696637,883.0218848818206
204,204.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,0.6,0.9,0.8,0.8,55.0,-28.21073387964966,107.28334889774962,500.1350922247281,2160.3341063857015
205,205.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.2,0.8,1.0,0.7,45.0,154.88368876805959,107.28334889774962,560.4971152809101,883.0218848818206
206,206.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,0.8,0.7,55.0,-347.91898133107264,78.72815786378675,520.034092224728,2359.924733484766
207,207.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,0.8,55.0,-260.1105375644996,104.50200788283486,644.8940922247282,3287.2263318908426
208,208.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.5,0.7,0.9,0.9,55.0,-102.20525638366148,107.28334889774962,554.5274837528191,1887.9994691116308
209,209.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.7,1.0,0.7,0.7,45.0,-316.92220186858646,100.66422021179234,557.1319806966371,2248.762269763601
210,210.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.5,0.7,0.8,1.0,55.0,311.32710497579086,107.28334889774962,514.3969722247281,1925.5942035931512
211,211.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.9,1.0,0.8,45.0,-708.1227765907297,22.074667526002244,692.7701152809101,766.2471646561008
212,212.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.7,0.9,0.7,0.7,65.0,244.29885276591318,107.28334889774962,572.3785806966371,2432.6687436597713
213,213.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.3,1.0,0.7,0.8,55.0,117.65276783497384,107.28334889774962,604.7635806966371,1230.545991118931
214,214.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.8,1.0,0.9,1.0,65.0,245.23465620168616,107.28334889774962,637.393003752819,2855.3823188599213
215,215.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.4,0.9,0.7,1.0,55.0,78.56048140329376,107.28334889774962,529.5101406966371,1615.664831837561
216,216.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.1,0.9,1.0,0.8,55.0,525.162973188956,107.28334889774962,649.90167528091,610.6872476077505
217,217.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.8,0.8,0.8,0.9,55.0,-12.407183293050664,107.28334889774962,480.2360922247281,2817.7875843784013
218,218.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.8,1.0,0.8,55.0,-202.56516033306548,104.50200788283486,560.4971152809101,3287.2263318908426
219,219.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.4,1.0,0.7,1.0,55.0,323.0462680795189,107.28334889774962,604.7635806966371,1615.664831837561
220,220.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.8,0.7,0.9,0.9,65.0,-153.1071158972053,107.28334889774962,554.5274837528191,2817.7875843784013
221,221.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.6,1.0,0.7,0.8,65.0,-32.01299639012125,107.28334889774962,604.7635806966371,2160.3341063857015
222,222.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.3,0.8,0.8,0.9,55.0,150.5519806833843,107.28334889774962,542.0188122247281,1268.1407256004507
223,223.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.3,1.0,0.9,0.7,45.0,2.0809067293622245,107.28334889774962,685.0246037528191,1192.9512566374106
224,224.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.1,0.9,0.7,0.7,55.0,188.00665704267502,107.28334889774962,572.3785806966371,573.0925131262303
225,225.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.3,1.0,1.0,0.9,55.0,-38.36540195877349,107.28334889774962,677.52351528091,1268.1407256004507
226,226.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.2,1.0,0.8,0.9,55.0,308.97188938911677,107.28334889774962,644.8940922247282,958.2113538448607
227,227.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.9,0.7,0.8,0.7,55.0,-215.8108409616576,101.11440725296656,460.33709222472805,2836.1451372454067
228,228.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.3,0.8,0.9,0.7,55.0,141.86077321177063,107.28334889774962,582.149323752819,1192.9512566374106
229,229.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.8,1.0,0.9,0.8,65.0,-95.11392605854346,107.28334889774962,637.393003752819,2780.1928498968814
230,230.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.1,1.0,0.8,1.0,45.0,144.47093739420066,107.28334889774962,644.8940922247282,685.8767165707904
231,231.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.7,0.9,0.7,1.0,55.0,-138.59153393273203,107.28334889774962,529.5101406966371,2545.452947104331
232,232.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.2,0.9,1.0,1.0,45.0,43.17172295154038,107.28334889774962,692.7701152809101,995.8060883263804
233,233.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.3,1.0,0.9,1.0,45.0,-219.2869689802758,107.28334889774962,685.0246037528191,1305.7354600819706
234,234.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.7,0.8,0.8,55.0,-424.81740267444667,51.036069720851245,460.33709222472805,1533.4950917080455
235,235.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.4,0.9,0.9,0.8,55.0,-12.070541580538944,107.28334889774962,540.2656037528191,1540.4753628745211
236,236.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.4,0.9,0.8,0.9,65.0,227.0812595296758,107.28334889774962,569.6406522247281,1578.070097356041
237,237.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.1,0.8,0.8,0.7,55.0,284.8627549442218,107.28334889774962,580.1240922247281,573.0925131262303
238,238.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.6,0.7,0.9,0.9,45.0,-4.585993940605427,107.28334889774962,554.5274837528191,2197.928840867221
239,239.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.4,0.7,0.7,0.8,65.0,275.6193358957133,107.28334889774962,507.60858069663703,1540.4753628745211
240,240.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.4,1.0,0.7,1.0,55.0,110.84579201590375,107.28334889774962,479.9035806966371,1615.664831837561
241,241.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.2,0.8,0.8,0.8,45.0,132.69451756084942,107.28334889774962,580.1240922247281,920.6166193633405
242,242.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.9,0.8,0.9,1.0,55.0,-417.5658103512803,51.036069720851245,520.3666037528191,1428.9270945828498
243,243.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.8,1.0,1.0,0.7,55.0,67.80345239020889,107.28334889774962,600.2951152809101,2742.598115415361
244,244.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.8,1.0,0.9,1.0,55.0,-123.93628560081342,107.28334889774962,637.393003752819,2855.3823188599213
245,245.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.9,0.7,0.9,1.0,45.0,-366.8417948616911,75.7940739593956,500.4676037528191,2134.178523901869
246,246.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.4,0.9,0.9,0.9,55.0,162.21406506645943,107.28334889774962,652.6396037528191,1578.070097356041
247,247.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.5,0.9,1.0,0.8,65.0,328.94774723875895,107.28334889774962,649.90167528091,1850.4047346301113
248,248.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.7,1.0,1.0,0.7,55.0,-264.0058393143954,105.31286268931478,600.2951152809101,2375.006314285759
249,249.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.7,1.0,1.0,1.0,55.0,-183.89328927317467,107.28334889774962,600.2951152809101,2545.452947104331
250,250.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.7,0.9,1.0,55.0,-404.1176440078619,75.7940739593956,554.5274837528191,2342.6202179904535
251,251.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.8,45.0,-332.5125303947156,99.32283731356898,600.2951152809101,3094.6617199486377
252,252.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.8,1.0,1.0,1.0,65.0,-169.7233382260803,107.28334889774962,725.1551152809101,2855.3823188599213
253,253.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.2,0.9,1.0,0.9,65.0,717.9556965784664,107.28334889774962,580.3961152809101,958.2113538448607
254,254.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.6,1.0,0.7,0.8,55.0,-97.20818228864064,107.28334889774962,604.7635806966371,2160.3341063857015
255,255.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.3,1.0,0.9,0.7,55.0,449.5916624227939,107.28334889774962,560.1646037528191,1192.9512566374106
256,256.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.7,0.8,1.0,0.7,55.0,100.21946190623065,107.28334889774962,660.3851152809101,2432.6687436597713
257,257.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.5,1.0,0.7,0.9,55.0,48.05331033626178,107.28334889774962,479.9035806966371,1887.9994691116308
258,258.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.1,0.8,0.7,1.0,65.0,475.5117160841745,107.28334889774962,501.88830069663703,685.8767165707904
259,259.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.6,0.7,1.0,0.7,55.0,-206.06267071701805,107.28334889774962,628.00011528091,2122.739371904181
260,260.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.8,0.7,0.7,0.7,55.0,-223.6161289203858,98.85987866875949,420.20658069663705,2483.169636929196
261,261.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.9,0.9,0.8,1.0,55.0,-327.6128081217462,98.85987866875949,569.6406522247281,2866.2900028568847
262,262.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4,0.7,0.9,0.7,55.0,221.48592707441176,107.28334889774962,587.869603752819,1502.880628393001
263,263.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.5,0.7,0.8,0.8,55.0,363.5511176493082,107.28334889774962,460.33709222472805,1850.4047346301113
264,264.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.8,0.7,1.0,0.9,55.0,-268.8324023081108,104.90280256184363,628.00011528091,2737.5417858482715
265,265.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.7,0.7,0.7,0.8,65.0,299.7881766790073,107.28334889774962,474.266460696637,2470.263478141291
266,266.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.6,0.7,0.8,0.8,55.0,118.07231256471698,107.28334889774962,514.3969722247281,2160.3341063857015
267,267.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.9,0.8,1.0,0.7,55.0,21.714939358907607,107.28334889774962,560.4971152809101,3052.527487170952
268,268.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.5,0.9,0.7,0.9,55.0,-114.8842526858518,107.28334889774962,572.3785806966371,1887.9994691116308
269,269.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.4,0.7,1.0,0.9,55.0,81.26897433458794,107.28334889774962,540.5981152809101,1578.070097356041
270,270.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.6,0.9,0.8,0.8,55.0,221.1131225567251,107.28334889774962,569.6406522247281,2160.3341063857015
271,271.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.5,0.8,0.9,0.7,55.0,268.2816148626382,107.28334889774962,620.254603752819,1812.810000148591
272,272.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.1,0.7,1.0,0.7,45.0,110.71317988842655,107.28334889774962,594.65799528091,573.0925131262303
273,273.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.6,1.0,0.9,1.0,55.0,-239.68997508619867,107.28334889774962,637.393003752819,2235.5235753487414
274,274.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,0.1,0.8,0.8,1.0,65.0,490.06997159060734,107.28334889774962,480.2360922247281,685.8767165707904
275,275.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,0.2,0.7,0.8,1.0,45.0,100.74404531334676,107.28334889774962,460.33709222472805,995.8060883263804
276,276.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.6,0.7,0.9,0.8,65.0,458.635794034562,107.28334889774962,554.5274837528191,2160.3341063857015
277,277.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,0.6,1.0,0.8,1.0,45.0,-230.2389677831774,104.90280256184363,520.034092224728,2172.0461058696133
278,278.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.8,0.9,0.8,0.8,55.0,-16.786942359426405,107.28334889774962,500.1350922247281,2780.1928498968814
279,279.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,0.8,0.8,1.0,65.0,-156.0549685979798,104.08422941240883,480.2360922247281,3343.388366402307
280,280.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.7,0.9,1.0,1.0,45.0,-102.70797328760027,107.28334889774962,580.3961152809101,2545.452947104331
281,281.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.3,1.0,0.8,0.8,55.0,327.77056627823856,107.28334889774962,520.034092224728,1230.545991118931
282,282.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.3,1.0,1.0,0.8,55.0,415.41116751020076,107.28334889774962,600.2951152809101,1230.545991118931
283,283.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.9,0.9,0.8,0.9,45.0,-264.9675791060778,104.08422941240883,612.5090922247281,3009.049529762076
284,284.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.5,0.7,0.9,1.0,55.0,263.91398693692986,107.28334889774962,587.869603752819,1925.5942035931512
285,285.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.7,65.0,-22.392261969370853,107.28334889774962,652.6396037528191,3362.4568589265414
286,286.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.5,0.8,0.7,1.0,55.0,-36.869116745433104,107.28334889774962,440.10558069663705,1925.5942035931512
287,287.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.9,0.8,0.7,0.9,55.0,-221.4108693332952,99.76824155002387,440.10558069663705,2861.671027459584
288,288.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.1,0.9,0.7,0.7,55.0,289.4197210299085,107.28334889774962,572.3785806966371,573.0925131262303
289,289.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.7,0.7,0.9,0.9,65.0,239.9013130736745,107.28334889774962,554.5274837528191,2507.8582126228116
290,290.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.4,0.9,0.9,0.8,45.0,110.57167017422712,107.28334889774962,609.7711637528191,1540.4753628745211
291,291.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.9,0.9,0.7,0.8,55.0,-138.08160753499908,107.28334889774962,572.3785806966371,3090.1222216524716
292,292.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.1,1.0,0.8,0.8,65.0,754.5111795837072,107.28334889774962,644.8940922247282,610.6872476077505
293,293.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.2,0.8,0.7,0.7,65.0,405.15585695913967,107.28334889774962,539.9935806966371,883.0218848818206
294,294.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.6,1.0,1.0,1.0,65.0,57.03924384904453,107.28334889774962,600.2951152809101,2235.5235753487414
