n,ID,D_ActivacionIncrem_Nar,D_ActivacionIncrem_Unr,Opt_CalculoRagaliasIncrementales_Nar,Opt_CalculoRagaliasIncrementales_Unr,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXPerfo_UGEUnr,Unc_MultOPEX_UGEUnr,Unc_MultCAPEXFacilidades_Nar,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
1765,1765.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,30.0,-209.27864535135438,2.085909423511576,325.36729353335875,46.20395889994782,2.0
1766,1766.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9,0.7,20.0,-215.42627219614727,2.085909423511576,306.61513184168894,76.2780329740219,6.0
1767,1767.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,0.7,55.0,-201.30755113607012,2.085909423511576,306.61513184168894,94.77806132916012,8.0
1768,1768.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,55.0,-212.16282662156198,5.6652038022331555,344.1194552250286,193.21541826314086,6.0
1769,1769.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.7,0.9,1.0,40.0,-189.33114026469943,11.114453852033186,362.87161691669843,235.7699223196431,2.0
1770,1770.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.8,1.0,0.7,55.0,-134.49338399926881,11.114453852033186,306.61513184168894,253.22597130166108,2.0
1771,1771.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,0.9,0.8,55.0,-183.75687538170413,8.802831767989407,325.36729353335875,297.89469646879724,6.0
1772,1772.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,1.0,0.7,40.0,-194.91625811661683,3.0039705935020757,306.61513184168894,87.25225453972517,4.0
1773,1773.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.8,0.9,0.8,20.0,-224.40866243262462,2.085909423511576,325.36729353335875,61.240995936984845,4.0
1774,1774.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,0.7,35.0,-187.18120169612007,5.948935053161136,306.61513184168894,117.3094419637235,2.0
1775,1775.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9,0.7,60.0,-194.99418989188425,4.531451287514265,306.61513184168894,207.54528389906812,10.0
1776,1776.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.9,1.0,0.9,35.0,-207.6146105695854,2.085909423511576,326.58445522502865,49.66695021804901,2.0
1777,1777.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,30.0,-211.5896579361231,2.085909423511576,325.36729353335875,61.240995936984845,4.0
1778,1778.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.7,1.0,0.7,50.0,-165.83402451451963,2.2141382293088756,254.01013184168892,83.63310277968922,6.0
1779,1779.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,35.0,-233.14497995923566,2.085909423511576,325.36729353335875,109.81509836619716,10.0
1780,1780.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.9,0.9,60.0,-119.94230646029824,11.114453852033186,344.1194552250286,235.7699223196431,2.0
1781,1781.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.8,0.9,0.7,45.0,-174.10442183403663,3.7807742864633362,271.54513184168894,125.855305022356,6.0
1782,1782.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,0.7,20.0,-234.64781531386208,2.085909423511576,306.61513184168894,106.35210704809596,10.0
1783,1783.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.9,0.9,0.8,50.0,-209.237823436195,3.0039705935020757,325.36729353335875,123.21668834501192,8.0
1784,1784.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0.7,30.0,-216.32229143778363,2.085909423511576,306.61513184168894,94.77806132916012,8.0
1785,1785.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.9,0.9,1.0,60.0,-181.2703903479259,11.114453852033186,345.33661691669846,393.10088528260604,6.0
1786,1786.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.8,0.9,0.9,40.0,-215.90025248006154,4.531451287514265,344.1194552250286,148.72454315832732,6.0
1787,1787.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.7,1.0,0.7,40.0,-215.54731149150246,2.085909423511576,306.61513184168894,109.81509836619716,10.0
1788,1788.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,0.9,1.0,0.8,25.0,-226.03039361932127,2.085909423511576,307.8322935333588,109.81509836619716,10.0
1789,1789.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.9,0.9,50.0,-164.93022993172517,11.114453852033186,344.1194552250286,235.7699223196431,2.0
1790,1790.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.7,0.9,0.9,55.0,-212.2877102386775,5.6652038022331555,344.1194552250286,221.49429125164156,8.0
1791,1791.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,0.7,20.0,-226.677477558704,2.085909423511576,306.61513184168894,91.31507001105892,8.0
1792,1792.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,0.8,25.0,-240.59025955540247,2.085909423511576,325.36729353335875,106.35210704809596,10.0
1793,1793.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.9,0.8,35.0,-217.11894363632908,2.085909423511576,325.36729353335875,76.2780329740219,6.0
1794,1794.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.7,1.0,0.8,60.0,-174.1570736179647,4.531451287514265,272.76229353335873,184.8564059783884,8.0
1795,1795.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,50.0,-196.68720706047839,11.114453852033186,362.87161691669843,253.22597130166108,2.0
1796,1796.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,40.0,-219.7970682263193,2.085909423511576,344.1194552250286,61.240995936984845,4.0
1797,1797.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.9,0.9,30.0,-227.74956674009502,2.085909423511576,344.1194552250286,61.240995936984845,4.0
1798,1798.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.9,1.0,0.9,55.0,-157.08018964176108,11.114453852033186,344.1194552250286,253.22597130166108,2.0
1799,1799.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.9,0.9,20.0,-242.08676463370173,2.085909423511576,344.1194552250286,76.2780329740219,6.0
1800,1800.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,1.0,0.8,60.0,-190.6033611470969,7.620608451718397,325.36729353335875,264.2339584024167,6.0
1801,1801.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.8,0.9,0.7,55.0,-129.81257121002912,11.114453852033186,306.61513184168894,235.7699223196431,2.0
1802,1802.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.8,1.0,0.9,40.0,-234.3015657984857,2.085909423511576,344.1194552250286,109.81509836619716,10.0
1803,1803.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.7,1.0,0.9,25.0,-194.2627340152714,2.085909423511576,291.5144552250286,49.66695021804901,2.0
1804,1804.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.9,0.9,50.0,-221.59930147854536,2.2141382293088756,344.1194552250286,95.77242953875734,8.0
1805,1805.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.8,1.0,0.9,35.0,-197.52817847353305,9.596914493965418,344.1194552250286,212.81832450328352,2.0
1806,1806.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.8,0.9,0.9,60.0,-217.58099553437648,4.531451287514265,344.1194552250286,207.54528389906812,10.0
1807,1807.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,60.0,-215.99527406039627,6.995137708040046,362.87161691669843,286.3590102062175,8.0
1808,1808.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,0.7,50.0,-212.4613189604525,2.085909423511576,306.61513184168894,109.81509836619716,10.0
1809,1809.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,0.9,0.9,1.0,60.0,-120.58352174749955,11.114453852033186,345.33661691669846,235.7699223196431,2.0
1810,1810.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.7,1.0,0.7,45.0,-175.57818102390445,9.596914493965418,306.61513184168894,212.81832450328352,2.0
1811,1811.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.8,0.9,0.9,35.0,-237.18870600261027,2.085909423511576,344.1194552250286,106.35210704809596,10.0
1812,1812.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,0.7,55.0,-201.94802038190326,2.085909423511576,306.61513184168894,106.35210704809596,10.0
1813,1813.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.7,0.9,0.9,40.0,-209.37306132666836,2.085909423511576,291.5144552250286,106.35210704809596,10.0
1814,1814.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.8,0.9,1.0,40.0,-252.62302675004895,2.085909423511576,362.87161691669843,106.35210704809596,10.0
1815,1815.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,0.7,45.0,-211.06429916598765,2.085909423511576,306.61513184168894,106.35210704809596,10.0
1816,1816.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,25.0,-225.16504667739724,2.085909423511576,306.61513184168894,94.77806132916012,8.0
1817,1817.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.8,0.9,0.7,25.0,-180.65711671890648,2.085909423511576,271.54513184168894,46.20395889994782,2.0
1818,1818.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.9,0.9,0.9,45.0,-184.89070767466063,11.114453852033186,344.1194552250286,314.43540380112455,4.0
1819,1819.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,1.0,1.0,25.0,-259.04525514113556,2.085909423511576,362.87161691669843,94.77806132916012,8.0
1820,1820.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,0.9,1.0,0.9,55.0,-150.01051260540052,11.114453852033186,326.58445522502865,331.8914527831426,4.0
1821,1821.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,0.9,1.0,1.0,50.0,-170.39115317528874,11.114453852033186,345.33661691669846,253.22597130166108,2.0
1822,1822.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.8,1.0,0.8,30.0,-232.1244417613239,2.085909423511576,325.36729353335875,109.81509836619716,10.0
1823,1823.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.7,1.0,0.7,20.0,-204.36225189964517,2.085909423511576,254.01013184168892,109.81509836619716,10.0
1824,1824.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.7,0.9,0.8,35.0,-211.5402660463751,2.085909423511576,325.36729353335875,76.2780329740219,6.0
1825,1825.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.7,0.9,0.7,50.0,-183.5372168631529,6.995137708040046,306.61513184168894,230.29555363004016,6.0
1826,1826.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,0.9,1.0,0.9,25.0,-208.61372217058934,2.085909423511576,326.58445522502865,49.66695021804901,2.0
1827,1827.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.9,0.8,30.0,-228.85460159586574,2.085909423511576,325.36729353335875,91.31507001105892,8.0
1828,1828.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,0.9,1.0,1.0,50.0,-225.82650230160257,2.085909423511576,345.33661691669846,109.81509836619716,10.0
1829,1829.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9,0.8,45.0,-187.64888154054955,8.464741782998678,325.36729353335875,228.06056406809586,4.0
1830,1830.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,35.0,-230.08334564549276,2.085909423511576,344.1194552250286,79.74102429212309,6.0
1831,1831.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,30.0,-219.23219796253724,2.085909423511576,306.61513184168894,94.77806132916012,8.0
1832,1832.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,1.0,0.8,25.0,-242.26125874332004,2.085909423511576,325.36729353335875,109.81509836619716,10.0
1833,1833.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.9,1.0,0.7,55.0,-155.87021197626493,11.114453852033186,306.61513184168894,331.8914527831426,4.0
1834,1834.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.8,1.0,0.7,50.0,-167.58804289989942,5.780415360256676,271.54513184168894,197.18377220680085,6.0
1835,1835.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,60.0,-225.55639606714934,5.2546205485897755,362.87161691669843,205.4946337553024,8.0
1836,1836.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,1.0,0.7,50.0,-149.1561369121801,11.114453852033186,306.61513184168894,253.22597130166108,2.0
1837,1837.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.8,25.0,-236.68258115336607,2.085909423511576,325.36729353335875,109.81509836619716,10.0
1838,1838.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.8,0.9,1.0,50.0,-181.66025275011793,11.114453852033186,362.87161691669843,314.43540380112455,4.0
1839,1839.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,1.0,0.7,40.0,-220.41381747422818,2.085909423511576,306.61513184168894,109.81509836619716,10.0
1840,1840.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.8,0.9,0.8,55.0,-179.76665064176714,5.6652038022331555,290.29729353335875,221.49429125164156,8.0
1841,1841.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.8,1.0,0.7,30.0,-194.46738988388933,2.2141382293088756,306.61513184168894,52.090584261170704,2.0
1842,1842.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,45.0,-229.74342640644352,2.085909423511576,344.1194552250286,109.81509836619716,10.0
1843,1843.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9,20.0,-229.40272668663027,2.085909423511576,344.1194552250286,49.66695021804901,2.0
1844,1844.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.9,0.9,0.8,60.0,-175.63053291146412,8.464741782998678,307.8322935333588,284.73671221624403,6.0
1845,1845.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.9,0.9,1.0,30.0,-218.03444301668742,7.256906847148986,362.87161691669843,144.47938264482366,2.0
1846,1846.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.8,0.9,1.0,40.0,-238.26798961505995,2.085909423511576,362.87161691669843,76.2780329740219,6.0
1847,1847.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.8,1.0,1.0,40.0,-221.14589019211618,5.948935053161136,362.87161691669843,126.06662275804669,2.0
1848,1848.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,0.7,0.9,0.7,60.0,-106.42419317144181,11.114453852033186,254.01013184168892,314.43540380112455,4.0
1849,1849.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0.8,25.0,-229.5050625858716,2.085909423511576,325.36729353335875,94.77806132916012,8.0
1850,1850.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.9,0.9,0.9,40.0,-199.33006145180423,8.464741782998678,344.1194552250286,228.06056406809586,4.0
1851,1851.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.8,1.0,1.0,55.0,-168.37359246300716,11.114453852033186,362.87161691669843,253.22597130166108,2.0
1852,1852.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.7,1.0,0.9,45.0,-168.33358765402681,11.114453852033186,344.1194552250286,253.22597130166108,2.0
1853,1853.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.8,0.9,0.9,20.0,-236.50808704374776,2.085909423511576,344.1194552250286,76.2780329740219,6.0
1854,1854.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,0.8,0.9,0.7,20.0,-208.47693426304664,2.085909423511576,271.54513184168894,106.35210704809596,10.0
1855,1855.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.7,1.0,0.7,35.0,-224.39006673111606,2.085909423511576,306.61513184168894,109.81509836619716,10.0
1856,1856.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9,0.7,55.0,-191.54050478082297,5.2546205485897755,306.61513184168894,239.44722634789505,10.0
1857,1857.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.9,1.0,0.7,50.0,-152.5997522427418,11.114453852033186,306.61513184168894,331.8914527831426,4.0
1858,1858.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0.8,35.0,-196.05952122524647,7.101398134966947,325.36729353335875,151.647217779624,2.0
1859,1859.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,50.0,-165.1031327294841,11.114453852033186,362.87161691669843,253.22597130166108,2.0
1860,1860.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,0.8,0.9,0.7,60.0,-140.27423711578265,10.007700519802357,271.54513184168894,415.70533837458277,8.0
1861,1861.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,0.8,60.0,-193.4084684179041,6.995137708040046,325.36729353335875,286.3590102062175,8.0
1862,1862.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,0.9,40.0,-226.97458679381384,2.085909423511576,344.1194552250286,76.2780329740219,6.0
1863,1863.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,35.0,-253.4037692121286,2.085909423511576,362.87161691669843,109.81509836619716,10.0
1864,1864.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0.8,20.0,-214.03563707032188,2.085909423511576,325.36729353335875,49.66695021804901,2.0
1865,1865.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.8,1.0,0.9,20.0,-244.55058300928283,2.085909423511576,344.1194552250286,79.74102429212309,6.0
1866,1866.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.9,0.9,0.8,50.0,-137.6966191306296,11.114453852033186,325.36729353335875,235.7699223196431,2.0
1867,1867.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,50.0,-201.68634242873242,7.872265941669466,344.1194552250286,210.09551510193646,4.0
1868,1868.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.9,1.0,1.0,50.0,-193.86818269043795,9.596914493965418,345.33661691669846,278.5913615403205,4.0
1869,1869.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,40.0,-225.56054487298752,4.531451287514265,362.87161691669843,119.31417278795698,4.0
1870,1870.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,50.0,-204.52037022448275,9.596914493965418,362.87161691669843,278.5913615403205,4.0
1871,1871.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.9,0.8,35.0,-207.61340867923525,2.085909423511576,325.36729353335875,61.240995936984845,4.0
1872,1872.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.9,1.0,40.0,-238.26798961505995,2.085909423511576,362.87161691669843,76.2780329740219,6.0
1873,1873.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.7,1.0,1.0,20.0,-235.1174519179224,2.085909423511576,362.87161691669843,49.66695021804901,2.0
1874,1874.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.7,1.0,0.8,60.0,-134.84543957241047,11.114453852033186,325.36729353335875,331.8914527831426,4.0
1875,1875.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,0.7,0.9,1.0,30.0,-202.21990097648083,2.085909423511576,310.2666169166984,61.240995936984845,4.0
1876,1876.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,1.0,0.9,55.0,-157.21908480888362,11.114453852033186,344.1194552250286,253.22597130166108,2.0
1877,1877.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.7,1.0,0.8,25.0,-217.2369063809286,2.085909423511576,325.36729353335875,64.70398725508605,4.0
1878,1878.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.9,1.0,0.8,40.0,-202.13896158089815,5.2546205485897755,325.36729353335875,145.33214450177638,4.0
1879,1879.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,35.0,-246.22625064463406,2.085909423511576,362.87161691669843,94.77806132916012,8.0
1880,1880.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.7,0.9,0.8,30.0,-195.4476373741952,7.256906847148986,325.36729353335875,144.47938264482366,2.0
1881,1881.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.8,0.9,0.7,50.0,-200.60635693895355,2.2141382293088756,306.61513184168894,111.5436887980166,10.0
1882,1882.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.9,0.9,20.0,-242.8795838213653,2.085909423511576,344.1194552250286,76.2780329740219,6.0
1883,1883.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.8,0.9,1.0,60.0,-190.7176913353369,7.620608451718397,327.80161691669844,303.14182182143423,8.0
1884,1884.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.7,1.0,0.8,50.0,-187.51399918097465,2.085909423511576,272.76229353335873,109.81509836619716,10.0
1885,1885.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,55.0,-163.55388450664495,11.114453852033186,362.87161691669843,235.7699223196431,2.0
1886,1886.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.7,0.9,0.7,45.0,-162.30390203216837,11.114453852033186,306.61513184168894,314.43540380112455,4.0
1887,1887.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.7,0.9,0.9,40.0,-214.26714205174142,4.531451287514265,344.1194552250286,119.31417278795698,4.0
1888,1888.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,35.0,-214.7909272467298,2.085909423511576,325.36729353335875,76.2780329740219,6.0
1889,1889.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.8,0.9,0.7,25.0,-186.45992596358315,2.085909423511576,271.54513184168894,61.240995936984845,4.0
1890,1890.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.8,0.9,0.9,60.0,-216.5108204274621,4.958886410381626,344.1194552250286,226.24224344845226,10.0
1891,1891.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.9,1.0,0.7,45.0,-204.39354366712007,2.085909423511576,306.61513184168894,94.77806132916012,8.0
1892,1892.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.8,1.0,0.8,40.0,-171.56404257856946,11.114453852033186,325.36729353335875,253.22597130166108,2.0
1893,1893.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.9,1.0,20.0,-233.44645273000484,2.085909423511576,362.87161691669843,46.20395889994782,2.0
1894,1894.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.9,0.9,0.9,25.0,-248.39186571674065,2.085909423511576,344.1194552250286,106.35210704809596,10.0
1895,1895.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,0.9,1.0,1.0,20.0,-231.64278295137208,2.085909423511576,345.33661691669846,64.70398725508605,4.0
1896,1896.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.8,1.0,1.0,25.0,-243.3155086833287,2.085909423511576,362.87161691669843,64.70398725508605,4.0
1897,1897.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.9,1.0,0.7,55.0,-145.35691960934255,11.114453852033186,289.08013184168897,331.8914527831426,4.0
1898,1898.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.7,1.0,0.7,40.0,-181.12990290435033,7.256906847148986,306.61513184168894,202.8363840086518,4.0
1899,1899.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.9,0.9,50.0,-223.1931625814458,2.2141382293088756,344.1194552250286,111.5436887980166,10.0
1900,1900.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,60.0,-166.1794817519555,9.039406925428077,306.61513184168894,382.2010018233231,8.0
1901,1901.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.7,1.0,0.7,60.0,-164.61362700241847,10.140670982007947,306.61513184168894,367.71977144913194,6.0
1902,1902.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,45.0,-193.24384452919645,11.114453852033186,344.1194552250286,235.7699223196431,2.0
1903,1903.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.9,0.8,35.0,-191.63496279138766,8.464741782998678,325.36729353335875,171.3844159199477,2.0
1904,1904.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,0.7,0.9,0.7,35.0,-138.01822694461538,11.114453852033186,254.01013184168892,235.7699223196431,2.0
1905,1905.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,20.0,-245.190596406134,2.085909423511576,344.1194552250286,91.31507001105892,8.0
1906,1906.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.9,1.0,0.8,30.0,-217.76940462633488,2.085909423511576,325.36729353335875,79.74102429212309,6.0
1907,1907.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,0.7,20.0,-233.85499612619853,2.085909423511576,306.61513184168894,106.35210704809596,10.0
1908,1908.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.9,1.0,0.9,35.0,-233.786195246437,2.085909423511576,326.58445522502865,109.81509836619716,10.0
1909,1909.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.8,1.0,0.7,25.0,-209.43530021959037,2.085909423511576,306.61513184168894,64.70398725508605,4.0
1910,1910.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,25.0,-257.67054581831775,2.085909423511576,362.87161691669843,94.77806132916012,8.0
1911,1911.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,45.0,-195.40879690212628,3.7807742864633362,306.61513184168894,125.855305022356,6.0
1912,1912.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.9,1.0,60.0,-236.7180297224975,2.085909423511576,362.87161691669843,106.35210704809596,10.0
1913,1913.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.7,0.9,0.9,25.0,-246.30498478669466,2.085909423511576,344.1194552250286,106.35210704809596,10.0
1914,1914.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,0.9,1.0,0.8,50.0,-208.236028264928,2.085909423511576,307.8322935333588,109.81509836619716,10.0
1915,1915.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,1.0,0.7,50.0,-197.7905871166541,2.2141382293088756,306.61513184168894,83.63310277968922,6.0
1916,1916.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,45.0,-230.1758561044205,2.085909423511576,344.1194552250286,91.31507001105892,8.0
1917,1917.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,0.9,1.0,25.0,-255.99954663040015,2.085909423511576,362.87161691669843,91.31507001105892,8.0
1918,1918.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,0.7,45.0,-200.41153189443372,2.085909423511576,306.61513184168894,76.2780329740219,6.0
