n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
136,136.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,0.7,0.9,60.0,141.45902812366762,107.28334889774962,420.20658069663705,2703.5291047250935,8.0
137,137.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.9,0.8,1.0,20.0,-436.8406699942778,22.074667526002244,500.1350922247281,229.76424717418868,2.0
138,138.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.9,0.9,30.0,-114.2086444022729,107.28334889774962,637.393003752819,929.6467339315336,2.0
139,139.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.8,0.7,1.0,40.0,-247.30569040985168,107.28334889774962,501.88830069663703,2740.976313039947,8.0
140,140.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.9,1.0,1.0,40.0,-145.4656989733199,107.28334889774962,580.3961152809101,2149.82971560876,6.0
141,141.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.8,0.8,1.0,40.0,67.37093188184491,107.28334889774962,480.2360922247281,967.2414684130537,2.0
142,142.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.8,1.0,1.0,55.0,-263.5720252517158,107.28334889774962,622.27983528091,3332.417962804467,10.0
143,143.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,50.0,-104.82421721642751,107.28334889774962,685.0246037528191,1558.5355920109073,4.0
144,144.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,0.9,25.0,-801.6331188363966,22.074667526002244,587.869603752819,829.1203880110872,10.0
145,145.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.9,0.7,0.9,40.0,-336.7821210249444,104.90280256184363,529.5101406966371,2056.7811274820074,6.0
146,146.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.7,0.8,1.0,50.0,-600.5386118102601,22.074667526002244,547.7390922247281,836.9179696662056,10.0
147,147.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,0.9,0.8,1.0,30.0,-554.1204403198112,22.074667526002244,500.1350922247281,533.3411084201972,6.0
148,148.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.8,0.8,1.0,45.0,-245.36905308062825,107.28334889774962,542.0188122247281,2149.82971560876,6.0
149,149.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.9,0.9,0.9,25.0,-570.5370275740188,22.074667526002244,540.2656037528191,525.5435267650787,6.0
150,150.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.7,0.9,30.0,-401.67266699771994,103.27775006678681,572.3785806966371,1454.8515867317396,4.0
151,151.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.7,0.8,0.9,55.0,252.25100526664988,107.28334889774962,514.3969722247281,1520.9408575293871,4.0
152,152.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,0.9,20.0,-438.3049642609687,22.074667526002244,507.60858069663703,221.9666655190702,2.0
153,153.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,1.0,60.0,-103.20001670581985,107.28334889774962,557.1319806966371,3332.417962804467,10.0
154,154.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,0.9,0.8,1.0,30.0,-175.3452065384088,107.28334889774962,500.1350922247281,967.2414684130537,2.0
155,155.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.9,1.0,1.0,55.0,143.96125257172065,107.28334889774962,649.90167528091,967.2414684130537,2.0
156,156.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.7,0.9,55.0,-24.01151573130156,107.28334889774962,479.9035806966371,2112.23498112724,6.0
157,157.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,40.0,-597.9373423460551,33.184838635401654,628.00011528091,924.6579782630813,8.0
158,158.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,1.0,0.9,55.0,-254.459147738774,107.28334889774962,622.27983528091,3294.823228322946,10.0
159,159.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.8,0.9,60.0,-270.0054653543627,107.28334889774962,597.2624922247281,2703.5291047250935,8.0
160,160.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9,1.0,25.0,-238.11849773736782,107.28334889774962,637.393003752819,967.2414684130537,2.0
161,161.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.9,35.0,-165.5566274291217,107.28334889774962,677.52351528091,929.6467339315336,2.0
162,162.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.9,0.8,0.9,25.0,-607.1778492972686,22.074667526002244,569.6406522247281,525.5435267650787,6.0
163,163.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.8,1.0,40.0,-173.42827850093315,107.28334889774962,597.2624922247281,967.2414684130537,2.0
164,164.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,60.0,-323.7179468682322,107.28334889774962,677.52351528091,2703.5291047250935,8.0
165,165.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.8,0.9,55.0,-201.9498241979013,107.28334889774962,542.0188122247281,3294.823228322946,10.0
166,166.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.9,0.7,0.9,30.0,-72.71638797552782,107.28334889774962,572.3785806966371,929.6467339315336,2.0
167,167.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.9,20.0,-734.5896177868029,22.074667526002244,539.9935806966371,677.3319573880829,8.0
168,168.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.9,0.9,25.0,-366.68069058331406,107.28334889774962,637.393003752819,929.6467339315336,2.0
169,169.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.9,1.0,0.9,20.0,-959.5031764483662,22.074667526002244,692.7701152809101,829.1203880110872,10.0
170,170.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.9,0.9,25.0,-824.6279531606928,22.074667526002244,637.393003752819,829.1203880110872,10.0
171,171.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.8,1.0,40.0,-167.5323964093581,107.28334889774962,612.5090922247281,2149.82971560876,6.0
172,172.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,0.9,60.0,105.92561915372016,107.28334889774962,692.7701152809101,929.6467339315336,2.0
173,173.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.7,1.0,1.0,20.0,-617.5441287598703,22.074667526002244,594.65799528091,533.3411084201972,6.0
174,174.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.8,0.8,0.9,55.0,-89.15057066232156,107.28334889774962,580.1240922247281,2112.23498112724,6.0
175,175.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.8,0.8,0.9,35.0,-134.62325883662064,107.28334889774962,580.1240922247281,929.6467339315336,2.0
176,176.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.8,0.9,0.9,55.0,-253.56082222247707,107.28334889774962,620.254603752819,3294.823228322946,10.0
177,177.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.9,1.0,60.0,406.72473890374476,107.28334889774962,652.6396037528191,1558.5355920109073,4.0
178,178.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.9,1.0,1.0,20.0,-964.0136216251642,22.074667526002244,692.7701152809101,836.9179696662056,10.0
179,179.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.7,0.7,0.9,40.0,-320.3097502852408,104.90280256184363,507.60858069663703,2056.7811274820074,6.0
180,180.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.8,0.9,1.0,30.0,-515.7800578988308,22.074667526002244,520.3666037528191,533.3411084201972,6.0
181,181.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.8,1.0,20.0,-907.9238871945364,22.074667526002244,644.8940922247282,836.9179696662056,10.0
182,182.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.9,0.7,1.0,20.0,-467.8160112937919,22.074667526002244,460.0045806966371,381.5526777971929,4.0
183,183.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,1.0,1.0,50.0,-87.44028664589356,107.28334889774962,622.27983528091,2741.1238392066134,8.0
184,184.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,0.9,50.0,-504.0090529154412,84.93102689434376,609.7711637528191,2115.9777857652516,8.0
185,185.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.7,0.7,1.0,25.0,-667.3297254588786,22.074667526002244,420.20658069663705,836.9179696662056,10.0
186,186.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.9,0.7,0.9,20.0,-584.0729405955423,22.074667526002244,460.0045806966371,525.5435267650787,6.0
187,187.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7,0.7,0.9,55.0,398.2629390078704,107.28334889774962,507.60858069663703,929.6467339315336,2.0
188,188.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.8,1.0,25.0,-541.7368805844928,22.074667526002244,597.2624922247281,381.5526777971929,4.0
189,189.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.7,0.9,1.0,45.0,-276.11135244397275,107.28334889774962,587.869603752819,2149.82971560876,6.0
190,190.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.8,0.9,0.9,25.0,-325.56770200663095,106.10900631115182,520.3666037528191,1500.881664715076,4.0
191,191.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,0.9,30.0,-263.39407405024593,107.28334889774962,649.90167528091,929.6467339315336,2.0
192,192.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.7,0.7,0.9,20.0,-276.5105356301616,107.28334889774962,507.60858069663703,929.6467339315336,2.0
193,193.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.8,0.7,1.0,35.0,-506.3540327385271,22.074667526002244,440.10558069663705,685.1295390432012,8.0
194,194.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,0.9,30.0,-617.3575259434724,22.074667526002244,660.3851152809101,525.5435267650787,6.0
195,195.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,0.8,0.7,0.9,60.0,269.21660901873463,107.28334889774962,440.10558069663705,929.6467339315336,2.0
196,196.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.8,0.9,20.0,-559.1185106545337,22.074667526002244,520.034092224728,373.7550961420745,4.0
197,197.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.9,0.9,1.0,35.0,-88.78156607461294,107.28334889774962,540.2656037528191,1558.5355920109073,4.0
198,198.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.9,0.9,1.0,45.0,3.9413641777596133,107.28334889774962,609.7711637528191,967.2414684130537,2.0
199,199.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.8,1.0,1.0,45.0,129.56062181629673,107.28334889774962,560.4971152809101,967.2414684130537,2.0
200,200.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,0.9,1.0,0.9,45.0,-111.06289431989438,107.28334889774962,580.3961152809101,1520.9408575293871,4.0
201,201.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.7,0.8,1.0,60.0,102.79607713271794,107.28334889774962,460.33709222472805,3332.417962804467,10.0
202,202.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,1.0,1.0,50.0,-347.29918132705967,103.27775006678681,540.5981152809101,3188.103441847552,10.0
203,203.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.7,1.0,0.9,30.0,-568.1156599507123,22.074667526002244,594.65799528091,525.5435267650787,6.0
204,204.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.9,1.0,40.0,-476.0503596192571,80.66104765383493,554.5274837528191,2037.596350367157,8.0
205,205.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.7,0.7,1.0,30.0,-508.808697885953,22.074667526002244,507.60858069663703,533.3411084201972,6.0
206,206.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.8,0.8,1.0,30.0,-162.20345040307438,107.28334889774962,480.2360922247281,967.2414684130537,2.0
207,207.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,40.0,-153.8025331684165,107.28334889774962,600.2951152809101,1558.5355920109073,4.0
208,208.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,0.9,25.0,-538.5896127600453,22.074667526002244,600.2951152809101,373.7550961420745,4.0
209,209.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.8,1.0,1.0,20.0,-722.9945756635847,22.074667526002244,560.4971152809101,685.1295390432012,8.0
210,210.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9,1.0,0.9,45.0,-142.6484023504737,107.28334889774962,692.7701152809101,929.6467339315336,2.0
211,211.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,0.9,0.9,20.0,-839.5270435345665,22.074667526002244,560.1646037528191,829.1203880110872,10.0
212,212.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.7,0.9,0.9,60.0,190.17213855447133,107.28334889774962,500.4676037528191,1520.9408575293871,4.0
213,213.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.8,1.0,55.0,-448.65835181921045,101.11440725296656,597.2624922247281,3115.4335139974737,10.0
214,214.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.8,0.7,0.9,20.0,-817.9182123459386,22.074667526002244,501.88830069663703,829.1203880110872,10.0
215,215.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.8,0.7,1.0,55.0,-40.45093484590581,107.28334889774962,501.88830069663703,3332.417962804467,10.0
216,216.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.7,0.7,0.9,55.0,253.18002888524884,107.28334889774962,507.60858069663703,2112.23498112724,6.0
217,217.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.9,1.0,1.0,30.0,-506.7349842629423,101.56092597651714,692.7701152809101,2019.0887765939433,6.0
218,218.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.7,0.7,1.0,35.0,-46.4477611097616,107.28334889774962,474.266460696637,1558.5355920109073,4.0
219,219.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.7,0.9,55.0,223.8474960037572,107.28334889774962,557.1319806966371,1520.9408575293871,4.0
220,220.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,0.9,40.0,-326.69064628538456,107.28334889774962,594.65799528091,1520.9408575293871,4.0
221,221.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.7,0.9,1.0,30.0,-724.3688209055729,22.074667526002244,554.5274837528191,836.9179696662056,10.0
222,222.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,25.0,-718.561613436142,22.074667526002244,597.2624922247281,677.3319573880829,8.0
223,223.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,0.8,0.8,0.9,55.0,120.00827002717524,107.28334889774962,480.2360922247281,1520.9408575293871,4.0
224,224.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,0.9,20.0,-903.4134420177386,22.074667526002244,644.8940922247282,829.1203880110872,10.0
225,225.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.9,0.7,0.9,20.0,-747.0238251096656,22.074667526002244,529.5101406966371,829.1203880110872,10.0
226,226.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,40.0,87.24969627599825,107.28334889774962,677.52351528091,929.6467339315336,2.0
227,227.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.9,0.7,1.0,40.0,219.14566116388113,107.28334889774962,460.0045806966371,967.2414684130537,2.0
228,228.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.8,0.9,0.9,55.0,-228.20448596833774,107.28334889774962,582.149323752819,3294.823228322946,10.0
229,229.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.9,0.9,0.9,50.0,-642.0929996235503,22.074667526002244,609.7711637528191,829.1203880110872,10.0
230,230.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.7,0.7,1.0,20.0,-735.06189954676,22.074667526002244,507.60858069663703,836.9179696662056,10.0
231,231.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.7,0.9,55.0,-545.6793534558495,39.369419263007885,557.1319806966371,1288.120998659137,10.0
232,232.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,35.0,-739.3858490447568,22.074667526002244,637.393003752819,829.1203880110872,10.0
233,233.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.8,0.7,0.9,50.0,-504.7516091589213,78.23144437675305,539.9935806966371,2378.57693088861,10.0
234,234.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.8,0.7,1.0,20.0,-482.98179634830854,22.074667526002244,440.10558069663705,381.5526777971929,4.0
235,235.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.9,1.0,25.0,-571.3293428348774,22.074667526002244,637.393003752819,381.5526777971929,4.0
236,236.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.8,0.9,1.0,45.0,-198.41854223076274,107.28334889774962,620.254603752819,2149.82971560876,6.0
237,237.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.8,1.0,0.9,20.0,-472.860462418304,86.33626435380405,622.27983528091,737.6200988963487,2.0
238,238.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.9,0.7,1.0,55.0,22.525837296837302,107.28334889774962,460.0045806966371,1558.5355920109073,4.0
239,239.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.8,0.9,1.0,45.0,-173.30949323723286,107.28334889774962,582.149323752819,2149.82971560876,6.0
240,240.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.7,1.0,1.0,50.0,75.46569366383522,107.28334889774962,594.65799528091,2149.82971560876,6.0
241,241.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.9,0.9,40.0,-690.2295317157173,22.074667526002244,560.1646037528191,829.1203880110872,10.0
242,242.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.8,0.8,1.0,30.0,-651.6382732495147,22.074667526002244,580.1240922247281,685.1295390432012,8.0
243,243.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.8,1.0,1.0,20.0,-587.9167953538724,22.074667526002244,622.27983528091,381.5526777971929,4.0
244,244.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.8,1.0,1.0,45.0,61.43980181675348,107.28334889774962,660.3851152809101,1558.5355920109073,4.0
245,245.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,50.0,-217.4025312003067,107.28334889774962,604.7635806966371,3294.823228322946,10.0
246,246.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.9,1.0,1.0,25.0,-528.1660575270352,22.074667526002244,580.3961152809101,381.5526777971929,4.0
247,247.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.8,0.7,1.0,40.0,-554.4005696947827,22.074667526002244,440.10558069663705,836.9179696662056,10.0
248,248.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,40.0,-400.97122880894676,107.28334889774962,677.52351528091,1558.5355920109073,4.0
249,249.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,0.9,40.0,-571.2623216596564,34.24279992589991,600.2951152809101,936.9607166899991,8.0
250,250.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.8,0.8,1.0,30.0,-744.0182246479485,22.074667526002244,580.1240922247281,836.9179696662056,10.0
251,251.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.7,0.9,1.0,20.0,-885.857386408452,22.074667526002244,587.869603752819,836.9179696662056,10.0
252,252.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.9,0.9,0.9,30.0,-616.8712021460643,22.074667526002244,540.2656037528191,677.3319573880829,8.0
253,253.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,0.9,25.0,-361.4965953141314,107.28334889774962,572.3785806966371,929.6467339315336,2.0
254,254.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,40.0,-514.2068609396364,83.97021315471582,600.2951152809101,2579.0985166871696,10.0
255,255.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.7,0.9,50.0,-267.61248467858826,107.28334889774962,557.1319806966371,2112.23498112724,6.0
256,256.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.8,0.7,1.0,25.0,-444.11931047268644,31.598753349155245,539.9935806966371,303.4237271508813,2.0
257,257.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.8,1.0,0.9,35.0,-482.052403526546,99.76824155002387,622.27983528091,2491.9246847490786,8.0
258,258.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.9,1.0,0.9,20.0,-726.881516542572,22.074667526002244,692.7701152809101,525.5435267650787,6.0
259,259.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.7,0.9,30.0,-665.0002294535368,22.074667526002244,479.9035806966371,829.1203880110872,10.0
260,260.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.7,0.9,1.0,45.0,22.17852026513455,107.28334889774962,500.4676037528191,2149.82971560876,6.0
261,261.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.8,0.7,1.0,30.0,-60.08223643639405,107.28334889774962,539.9935806966371,967.2414684130537,2.0
262,262.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,0.8,0.9,30.0,-557.4107390760636,22.074667526002244,460.33709222472805,677.3319573880829,8.0
263,263.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.9,0.8,0.9,30.0,-692.3171565908139,22.074667526002244,569.6406522247281,677.3319573880829,8.0
264,264.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,1.0,1.0,30.0,-621.1061087536307,22.074667526002244,540.5981152809101,685.1295390432012,8.0
265,265.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.7,0.7,1.0,25.0,-495.19959553607754,22.074667526002244,507.60858069663703,533.3411084201972,6.0
266,266.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.8,0.9,25.0,-820.6044295523394,22.074667526002244,612.5090922247281,829.1203880110872,10.0
267,267.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,60.0,-155.32567675327968,107.28334889774962,652.6396037528191,2112.23498112724,6.0
268,268.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,0.9,35.0,-640.8198174071113,22.074667526002244,557.1319806966371,677.3319573880829,8.0
269,269.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.8,0.9,0.9,40.0,6.783276754265338,107.28334889774962,582.149323752819,1520.9408575293871,4.0
270,270.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.9,0.8,1.0,60.0,-260.73880895929614,107.28334889774962,569.6406522247281,2741.1238392066134,8.0
271,271.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.7,1.0,1.0,25.0,-588.9656457216425,22.074667526002244,540.5981152809101,533.3411084201972,6.0
272,272.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.7,0.7,0.9,45.0,-379.2330913987029,98.85987866875949,474.266460696637,2468.373039537723,8.0
273,273.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.7,0.7,0.9,60.0,184.6157481163029,107.28334889774962,507.60858069663703,1520.9408575293871,4.0
274,274.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.7,0.9,0.9,30.0,-223.8223823999298,107.28334889774962,587.869603752819,929.6467339315336,2.0
275,275.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.9,1.0,0.9,35.0,-447.17019031509903,99.32283731356898,580.3961152809101,1937.645670061812,6.0
276,276.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.8,1.0,0.9,45.0,-202.05640453306123,107.28334889774962,560.4971152809101,1520.9408575293871,4.0
277,277.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.8,1.0,0.9,25.0,-554.9790096591641,22.074667526002244,622.27983528091,373.7550961420745,4.0
278,278.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.9,0.7,1.0,20.0,-700.4376711995859,22.074667526002244,460.0045806966371,685.1295390432012,8.0
279,279.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.8,0.9,0.9,25.0,-751.1319167327152,22.074667526002244,520.3666037528191,829.1203880110872,10.0
