n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
616,616.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,0.9,0.9,20.0,-1365.7052315921649,56.00568523776178,1323.239251021329,1538.2100958016053
617,617.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.5,0.9,0.8,1.0,30.0,-611.2115239958914,113.418486506286,865.4990922247281,1704.616752900636
618,618.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.5,0.7,1.0,1.0,60.0,692.7110604609285,190.19516550018875,930.09211528091,2978.5506517410463
619,619.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.2,0.9,0.7,1.0,50.0,690.3085431972147,190.19516550018875,825.3685806966371,1643.0557693199135
620,620.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.9,1.0,0.9,25.0,-830.2328290657248,190.19516550018875,1452.260434468143,1567.7831845493306
621,621.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.6,0.8,0.9,0.9,50.0,53.28768299573406,190.19516550018875,919.474123752819,3348.44302777751
622,622.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.9,1.0,1.0,30.0,-768.8334504401442,113.418486506286,1081.17411528091,1704.616752900636
623,623.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.4,0.8,1.0,0.9,40.0,-280.5679076179422,190.19516550018875,1256.3514344681432,2458.11310616342
624,624.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.7,0.8,1.0,0.9,50.0,200.59605988466797,190.19516550018875,885.2651152809101,3793.6079885845534
625,625.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.9,0.8,0.9,1.0,30.0,-942.9927326499684,76.65202721380695,1179.1122910213292,1854.6881563397344
626,626.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.1,1.0,0.8,0.9,60.0,993.4719653030196,190.19516550018875,1076.4540922247281,1122.6182237422863
627,627.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,35.0,-658.2115647911464,190.19516550018875,1527.801434468143,2533.3856909340016
628,628.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.4,1.0,0.7,0.9,55.0,474.4538738286819,190.19516550018875,1238.5484041277002,2458.11310616342
629,629.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.5,0.9,0.9,0.9,35.0,-244.66213443896973,190.19516550018875,1041.043603752819,2903.2780669704653
630,630.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.9,0.8,1.0,1.0,35.0,-865.7553796269343,56.00568523776178,959.6046352809101,1423.9566646122394
631,631.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9,0.7,0.9,1.0,45.0,-426.1516695920663,158.41188565562595,889.961603752819,3977.0485053051834
632,632.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.2,1.0,0.8,1.0,25.0,-503.68831989489814,190.19516550018875,1373.3231475745145,1643.0557693199135
633,633.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3,1.0,0.8,1.0,40.0,-131.72569208348966,190.19516550018875,1076.4540922247281,2088.2207301269577
634,634.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,0.9,1.0,20.0,-1276.5331142558402,56.00568523776178,905.6296037528191,1559.0351370599183
635,635.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.9,1.0,0.9,40.0,-124.98352024503086,190.19516550018875,1452.260434468143,1122.6182237422863
636,636.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.9,0.7,0.9,0.9,30.0,-859.5881809393502,56.00568523776178,784.6396037528191,1403.1316233539267
637,637.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.8,0.7,0.9,0.9,55.0,86.44390242474391,190.19516550018875,849.6866837528191,4238.772949391597
638,638.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.8,0.7,1.0,0.9,55.0,136.17966417380381,190.19516550018875,1195.8564344681429,4238.772949391597
639,639.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.2,0.9,0.8,0.9,60.0,668.0911082847532,190.19516550018875,1162.3681475745145,1567.7831845493306
640,640.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8,0.9,1.0,0.9,30.0,-997.4524505835477,56.00568523776178,1081.17411528091,1268.0531509062475
641,641.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.8,0.8,0.7,1.0,40.0,-442.96386628815475,134.80862943572555,764.8735806966372,2994.58195326567
642,642.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.8,0.7,1.0,1.0,45.0,-236.18492193316467,190.19516550018875,1195.8564344681429,4314.04553416218
643,643.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.7,0.7,0.9,55.0,479.3803986802096,190.19516550018875,1069.4610041277003,2903.2780669704653
644,644.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.6,0.8,0.7,0.9,20.0,-939.1481882378329,56.00568523776178,839.2131006966371,997.8962060108895
645,645.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.1,1.0,0.9,0.9,45.0,254.96282788611293,190.19516550018875,1059.049003752819,1122.6182237422863
646,646.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.8,0.7,1.0,50.0,301.5493697491439,190.19516550018875,1145.0020041277005,1643.0557693199135
647,647.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.3,0.7,0.8,1.0,45.0,397.29923235534056,190.19516550018875,849.8310922247281,2088.2207301269577
648,648.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.2,0.8,1.0,1.0,55.0,776.3162002333745,190.19516550018875,959.6046352809101,1643.0557693199135
649,649.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.1,0.8,0.9,0.9,40.0,424.86156316189977,190.19516550018875,845.1346037528192,1122.6182237422863
650,650.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.8,0.8,0.8,0.9,50.0,-107.6012063403447,190.19516550018875,879.3436122247281,4238.772949391597
651,651.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.1,0.7,0.9,0.9,20.0,-249.92314753290665,190.19516550018875,784.6396037528191,1122.6182237422863
652,652.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.6,0.8,0.9,0.9,45.0,141.59980932556786,190.19516550018875,845.1346037528192,3348.44302777751
653,653.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.8,0.7,0.9,50.0,-78.61627402529051,190.19516550018875,885.2415806966371,5129.102871005686
654,654.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.8,0.7,0.7,1.0,60.0,494.95957189441714,190.19516550018875,809.700580696637,4314.04553416218
655,655.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.4,0.7,0.9,1.0,40.0,-49.02738850782746,190.19516550018875,784.6396037528191,2533.3856909340016
656,656.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.3,0.8,0.9,1.0,60.0,670.221038744889,190.19516550018875,919.474123752819,2088.2207301269577
657,657.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.7,1.0,60.0,566.7569713974265,190.19516550018875,1296.0840041277004,1643.0557693199135
658,658.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.1,0.7,0.9,0.9,60.0,1002.931626714332,190.19516550018875,1118.617291021329,1122.6182237422863
659,659.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.8,1.0,1.0,30.0,-629.761369544544,190.19516550018875,1376.7194344681432,2978.5506517410463
660,660.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.7,0.7,0.9,0.9,25.0,-893.936984373611,56.00568523776178,849.6866837528191,1132.9746784585684
661,661.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,0.8,1.0,50.0,-396.8156018238514,190.19516550018875,1222.2411475745146,4759.210494969224
662,662.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.7,0.8,0.7,0.9,55.0,238.70198811860874,190.19516550018875,764.8735806966372,3793.6079885845534
663,663.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.7,0.9,0.9,1.0,30.0,-660.251003243953,121.26378082768099,989.261563752819,2385.0643175803457
664,664.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7,0.8,0.9,30.0,-977.0048707427812,56.00568523776178,849.8310922247281,1538.2100958016053
665,665.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.8,0.9,1.0,0.9,45.0,-329.76770144575534,190.19516550018875,945.76011528091,4238.772949391597
666,666.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.7,0.8,1.0,1.0,30.0,-804.8342520017876,121.26378082768099,1256.3514344681432,2385.0643175803457
667,667.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.2,0.9,1.0,0.9,30.0,-354.2974363191888,190.19516550018875,1452.260434468143,1567.7831845493306
668,668.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.4,0.9,1.0,1.0,35.0,-514.8120309115042,190.19516550018875,1316.8464344681431,2533.3856909340016
669,669.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.5,0.8,0.7,0.9,20.0,-746.4843914427789,56.00568523776178,885.2415806966371,862.8177335632103
670,670.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.8,1.0,0.7,0.9,25.0,-932.036771406442,56.00568523776178,1036.323580696637,1268.0531509062475
671,671.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.9,0.9,0.8,1.0,55.0,108.55978774130786,190.19516550018875,1000.9130922247281,4759.210494969224
672,672.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.3,0.9,0.7,1.0,20.0,-586.4663069240264,140.5888252081979,909.000540696637,1502.8617524025005
673,673.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.3,1.0,0.8,0.9,20.0,-783.6271944882106,56.00568523776178,925.9940922247281,592.6607886678523
674,674.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8,1.0,0.9,0.9,20.0,-1274.8293004979957,56.00568523776178,1116.584603752819,1268.0531509062475
675,675.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.8,0.9,0.9,40.0,-187.27297281944715,190.19516550018875,1299.480291021329,2903.2780669704653
676,676.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.8,1.0,0.8,0.9,50.0,-117.69669217263785,190.19516550018875,1315.7875475745145,4238.772949391597
677,677.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.2,0.7,0.8,1.0,60.0,1088.5403182347043,190.19516550018875,744.509092224728,1643.0557693199135
678,678.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,0.9,35.0,-1020.4465940734412,76.65202721380695,1373.3231475745145,1651.7497743926106
679,679.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,1.0,0.9,60.0,-61.45125339401544,190.19516550018875,1452.260434468143,4238.772949391597
680,680.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.6,0.8,1.0,0.9,35.0,-478.64195045258487,190.19516550018875,1330.6909544681432,3348.44302777751
681,681.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,1.0,60.0,-173.7679078450525,190.19516550018875,1297.7821475745145,5204.37545577627
682,682.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.9,0.7,1.0,55.0,-54.94024834460246,190.19516550018875,1168.7609641277006,5204.37545577627
683,683.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.3,1.0,1.0,0.9,35.0,-276.7152049417628,190.19516550018875,1470.2658344681429,2012.9481453563756
684,684.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.7,0.8,0.7,1.0,20.0,-1019.9203316091603,56.00568523776178,839.2131006966371,1153.7997197168813
685,685.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,0.8,0.8,1.0,40.0,-299.67766543010026,190.19516550018875,1101.8731475745146,2978.5506517410463
686,686.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.1,1.0,1.0,1.0,20.0,-396.74620394356714,190.19516550018875,1006.2551152809101,1197.8908085128685
687,687.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.5,1.0,0.8,1.0,40.0,-221.74852309520338,190.19516550018875,925.9940922247281,2978.5506517410463
688,688.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.3,1.0,0.9,1.0,35.0,-80.55757836258162,190.19516550018875,1059.049003752819,2088.2207301269577
689,689.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.1,1.0,0.8,1.0,40.0,307.0232084427286,190.19516550018875,1018.9184922247282,1197.8908085128685
690,690.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6,0.7,0.8,1.0,25.0,-833.4872894904429,56.00568523776178,849.8310922247281,1018.7212472692021
691,691.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.8,0.7,0.9,30.0,-643.6777077971653,162.37515352012838,1145.0020041277005,2098.3815274033846
692,692.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.1,1.0,0.8,1.0,30.0,-47.58671290567834,190.19516550018875,1018.9184922247282,1197.8908085128685
693,693.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.1,1.0,1.0,1.0,50.0,451.2196557004666,190.19516550018875,1006.2551152809101,1197.8908085128685
694,694.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.9,20.0,-1551.8840593665282,56.00568523776178,1377.341434468143,1538.2100958016053
695,695.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.2,0.9,0.7,0.9,60.0,1005.5305607988055,190.19516550018875,909.000540696637,1567.7831845493306
696,696.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.2,0.8,0.8,0.9,30.0,-190.84708508663073,190.19516550018875,1176.2126675745146,1567.7831845493306
697,697.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.9,0.7,0.8,0.9,20.0,-977.5219414583818,56.00568523776178,809.556172224728,1403.1316233539267
698,698.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2,0.7,0.7,0.9,35.0,-145.67610692640466,190.19516550018875,1029.1860841277005,1567.7831845493306
699,699.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.7,0.7,0.7,0.9,40.0,-43.08255399380768,190.19516550018875,704.3785806966371,3793.6079885845534
700,700.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.1,0.8,0.9,0.9,45.0,602.0879243249649,190.19516550018875,845.1346037528192,1122.6182237422863
701,701.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.5,0.8,1.0,1.0,55.0,282.67648227561017,190.19516550018875,959.6046352809101,2978.5506517410463
702,702.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.8,0.7,1.0,0.9,50.0,-77.11085258904659,190.19516550018875,824.77011528091,4238.772949391597
703,703.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6,1.0,0.7,1.0,40.0,-389.1618477095935,190.19516550018875,1036.323580696637,3423.7156125480915
704,704.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.8,1.0,0.9,20.0,-1315.940082426173,56.00568523776178,1256.3514344681432,1538.2100958016053
705,705.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.1,0.7,1.0,1.0,30.0,-187.2580898277495,190.19516550018875,1301.178434468143,1197.8908085128685
706,706.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.6,1.0,0.9,1.0,55.0,149.80909948468687,190.19516550018875,1450.5622910213292,3423.7156125480915
707,707.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3,0.7,0.9,0.9,25.0,-614.2386101912176,120.47824812588965,889.961603752819,1223.2245800751562
708,708.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,0.9,0.7,0.9,35.0,-485.0301207561833,190.19516550018875,1168.7609641277006,3793.6079885845534
709,709.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1,1.0,0.8,0.9,20.0,-861.0420860166256,135.48321153713508,1315.7875475745145,763.8405686755063
710,710.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4,0.8,0.9,1.0,20.0,-901.209512511584,56.00568523776178,965.502603752819,748.5643023738442
711,711.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.2,0.8,0.7,1.0,20.0,-613.6309518655066,56.00568523776178,764.8735806966372,478.4073574784861
712,712.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.5,0.8,1.0,0.9,60.0,555.49003690501,190.19516550018875,1256.3514344681432,2903.2780669704653
713,713.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.3,0.9,0.8,0.9,40.0,178.39889032278978,190.19516550018875,949.1310522247281,2012.9481453563756
714,714.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.2,0.9,1.0,0.9,40.0,54.14529109386138,190.19516550018875,945.76011528091,1567.7831845493306
715,715.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.1,0.7,0.8,0.9,20.0,-265.53447804165506,190.19516550018875,809.556172224728,1122.6182237422863
716,716.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.9,1.0,1.0,20.0,-1150.4634444473045,56.00568523776178,945.76011528091,1559.0351370599183
717,717.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.5,0.7,1.0,0.9,20.0,-923.5639628299258,56.00568523776178,1195.8564344681429,862.8177335632103
718,718.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.7,0.9,0.9,25.0,-978.880673466109,56.00568523776178,889.961603752819,1538.2100958016053
719,719.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.7,0.8,0.9,0.9,60.0,198.12783761949572,190.19516550018875,1179.1122910213292,3793.6079885845534
720,720.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.4,0.7,0.9,1.0,50.0,290.5299135762407,190.19516550018875,1223.939291021329,2533.3856909340016
721,721.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.8,0.8,0.9,55.0,-116.0424930415904,190.19516550018875,879.3436122247281,5129.102871005686
722,722.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.9,0.8,1.0,1.0,30.0,-993.700852158798,56.00568523776178,959.6046352809101,1423.9566646122394
723,723.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.7,1.0,0.9,35.0,-340.5668257160562,190.19516550018875,1260.9035144681432,2903.2780669704653
724,724.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4,1.0,0.7,0.9,20.0,-933.8562182728025,56.00568523776178,1036.323580696637,727.7392611155313
725,725.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6,1.0,0.9,1.0,45.0,-259.3617441816201,190.19516550018875,1116.584603752819,3423.7156125480915
726,726.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.1,0.8,0.8,0.9,20.0,-456.7811858721156,190.19516550018875,1176.2126675745146,1122.6182237422863
727,727.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.6,0.8,0.8,1.0,30.0,-409.95098326739753,159.76563690605562,805.0040922247281,2877.593343510784
728,728.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.1,1.0,1.0,1.0,50.0,609.1501907557938,190.19516550018875,1099.17951528091,1197.8908085128685
729,729.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,60.0,1.3232205010642248,190.19516550018875,1373.3231475745145,5204.37545577627
730,730.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.4,1.0,1.0,1.0,60.0,529.7859651497396,190.19516550018875,1006.2551152809101,2533.3856909340016
731,731.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.3,0.7,0.9,1.0,55.0,533.9078831128678,190.19516550018875,849.6866837528191,2088.2207301269577
732,732.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.7,0.9,0.7,1.0,55.0,59.86312927966644,190.19516550018875,1085.1290041277005,3868.8805733551358
733,733.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.8,0.9,0.9,30.0,-930.0834771872007,97.7210875047205,1299.480291021329,2093.840823790098
734,734.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.7,0.9,1.0,0.9,30.0,-828.568409208958,56.00568523776178,945.76011528091,1132.9746784585684
735,735.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.8,0.7,0.8,1.0,60.0,347.1001211399998,190.19516550018875,1106.4252275745146,4314.04553416218
736,736.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.6,1.0,0.8,0.9,50.0,215.81671153035364,190.19516550018875,1018.9184922247282,3348.44302777751
737,737.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.7,0.9,35.0,-496.0964528031498,190.19516550018875,1296.0840041277004,2458.11310616342
738,738.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,0.9,50.0,0.9280769687751285,190.19516550018875,1527.801434468143,2012.9481453563756
739,739.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.7,0.8,1.0,0.9,60.0,371.36294071817036,190.19516550018875,1256.3514344681432,3793.6079885845534
740,740.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.8,0.7,1.0,0.9,55.0,60.233965603192715,190.19516550018875,889.81719528091,4238.772949391597
741,741.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.3,0.8,0.8,0.9,25.0,-345.36987005043096,190.19516550018875,925.372092224728,2012.9481453563756
742,742.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.9,0.8,0.9,55.0,35.634503422972394,190.19516550018875,1297.7821475745145,3348.44302777751
743,743.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,0.8,0.8,0.9,55.0,205.88501499631485,190.19516550018875,1222.2411475745146,3793.6079885845534
744,744.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.2,0.8,0.9,0.9,50.0,687.3867472180908,190.19516550018875,845.1346037528192,1567.7831845493306
745,745.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.5,0.7,0.9,0.9,35.0,-310.82226520696986,190.19516550018875,784.6396037528191,2903.2780669704653
746,746.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.2,0.7,1.0,0.9,45.0,451.4072845475913,190.19516550018875,930.09211528091,1567.7831845493306
747,747.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.8,0.8,1.0,35.0,-415.94213548332533,190.19516550018875,925.372092224728,2978.5506517410463
748,748.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.7,0.7,0.9,30.0,-866.3480288626316,56.00568523776178,964.1390041277003,1538.2100958016053
749,749.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.4,0.9,0.8,0.9,60.0,701.7609221332294,190.19516550018875,1162.3681475745145,2458.11310616342
750,750.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.9,0.7,0.8,1.0,20.0,-1017.1117482567039,56.00568523776178,849.8310922247281,1423.9566646122394
751,751.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9,0.9,0.8,1.0,20.0,-1349.2477440621956,56.00568523776178,1162.3681475745145,1423.9566646122394
752,752.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3,1.0,1.0,1.0,45.0,-153.95966347148746,190.19516550018875,1470.2658344681429,2088.2207301269577
753,753.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1,0.8,0.9,0.9,45.0,171.02367201179283,190.19516550018875,1253.4518110213291,1122.6182237422863
754,754.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.7,0.8,0.9,40.0,-746.3093921029688,115.02198370795362,1106.4252275745146,2734.589713600162
755,755.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.4,0.9,0.7,0.9,20.0,-830.7733850169867,76.65202721380695,1168.7609641277006,952.9671218665951
756,756.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.3,0.8,0.8,1.0,60.0,696.3839087514216,190.19516550018875,879.3436122247281,2088.2207301269577
757,757.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.1,0.9,0.8,0.9,55.0,582.7922853916275,190.19516550018875,1162.3681475745145,1122.6182237422863
758,758.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.8,1.0,1.0,0.9,60.0,296.91700270795695,190.19516550018875,1156.7151152809101,4238.772949391597
759,759.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.9,0.7,0.9,55.0,448.58615324828054,190.19516550018875,1220.5430041277004,1567.7831845493306
760,760.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8,0.8,0.7,1.0,55.0,53.750813071457046,190.19516550018875,885.2415806966371,4314.04553416218
761,761.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.1,0.7,0.8,1.0,55.0,1003.2414953415789,190.19516550018875,744.509092224728,1197.8908085128685
762,762.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.3,0.9,0.8,0.9,55.0,398.90282137750177,190.19516550018875,1162.3681475745145,2012.9481453563756
763,763.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.7,0.9,0.7,0.9,20.0,-991.1797005144766,56.00568523776178,1085.1290041277005,1132.9746784585684
764,764.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.4,0.7,0.8,1.0,30.0,-414.4165666418569,159.0801564826352,744.509092224728,2106.7702088611813
