n,ID,D_ActivacionIAV_Mor,D_ActivacionICV_Mor,Opt_CalculoRagaliasIncrementales_Mor,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXFacilidadesIAV_Mor,Unc_MultCAPEXFacilidadesICV_Mor,Unc_MultCAPEXPerfo_UGE_Mor,Unc_MultOPEX_Mor,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
487,487.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.8,0.9,55.0,-131.40007175555203,11.53015096905002,371.0600726077289,201.9237914116097
488,488.0,1.0,0.0,1.0,0.6,1.0,2.0,1.0,1.0,1.0,0.9,35.0,-260.926653609986,7.31875125910715,418.05007260772885,91.10013341417228
489,489.0,1.0,0.0,1.0,0.8,1.0,1.0,0.8,0.8,0.8,1.0,25.0,-256.74479820833085,2.336191878650031,334.4400580861832,17.0888473978099
490,490.0,1.0,0.0,1.0,0.6,2.0,2.0,0.7,0.7,0.9,0.9,25.0,-225.29132851134943,4.204950471585056,316.5814508254103,35.74893068154366
491,491.0,1.0,0.0,1.0,0.8,1.0,2.0,0.9,0.9,0.9,1.0,60.0,-108.6652088030617,10.751127173934911,376.2450653469561,228.05824993586785
492,492.0,1.0,0.0,1.0,0.4,2.0,2.0,1.0,1.0,0.8,0.9,40.0,-165.47903246245454,9.744629023205515,350.57687260772894,134.66237844645542
493,493.0,1.0,0.0,1.0,0.8,1.0,1.0,0.8,0.8,1.0,1.0,40.0,-248.45829058572957,5.859528792858796,381.43005808618324,75.39212606514778
494,494.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,0.8,0.9,25.0,-241.04259708317633,2.336191878650031,313.9568580861832,18.773261936204296
495,495.0,1.0,0.0,1.0,0.1,3.0,1.0,0.9,0.9,0.8,0.9,25.0,-209.23649699612506,5.859528792858796,297.9900653469561,37.19358035096624
496,496.0,1.0,0.0,1.0,0.6,2.0,2.0,0.8,0.8,0.7,0.9,40.0,-134.0097012147673,8.610257067672498,293.0222580861832,123.70515844773777
497,497.0,1.0,0.0,1.0,0.4,3.0,2.0,0.7,0.7,0.7,0.9,35.0,-110.02530405066625,8.610257067672498,244.72005082541028,105.73845809966267
498,498.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,25.0,-303.3018808972537,2.336191878650031,392.44607260772887,18.773261936204296
499,499.0,1.0,0.0,1.0,0.3,1.0,2.0,0.8,0.8,0.8,0.9,30.0,-202.96242156113368,7.982795416418341,334.4400580861832,83.2194798331593
500,500.0,1.0,0.0,1.0,0.6,1.0,2.0,0.7,0.7,0.8,1.0,40.0,-159.77943623527685,7.982795416418341,316.1300508254103,113.65247427498888
501,501.0,1.0,0.0,1.0,0.2,3.0,2.0,0.9,0.9,0.9,1.0,40.0,-130.2139460005419,9.744629023205515,314.6400653469561,122.56219262823461
502,502.0,1.0,0.0,1.0,1.0,2.0,1.0,0.8,0.8,1.0,1.0,55.0,-164.41882772768858,7.982795416418341,355.8260580861831,145.4320526322067
503,503.0,1.0,0.0,1.0,0.2,2.0,2.0,0.8,0.8,0.8,0.9,55.0,-45.424203300494916,11.58296780105606,313.9568580861832,161.15350743594797
504,504.0,1.0,0.0,1.0,0.6,2.0,1.0,0.9,0.9,1.0,0.9,35.0,-249.82608489904428,6.6084749817854815,374.13606534695606,76.09561890335794
505,505.0,1.0,0.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,45.0,-222.50291418381258,9.744629023205515,418.05007260772885,133.63328584689114
506,506.0,1.0,0.0,1.0,1.0,2.0,2.0,0.9,0.9,1.0,0.9,20.0,-289.13868615963554,2.336191878650031,374.13606534695606,18.773261936204296
507,507.0,1.0,0.0,1.0,0.4,1.0,1.0,0.9,0.9,0.9,1.0,50.0,-168.0391408218726,9.744629023205515,376.2450653469561,144.70437906554758
508,508.0,1.0,0.0,1.0,0.8,2.0,2.0,0.8,0.8,0.7,1.0,35.0,-172.62352612968567,6.6084749817854815,293.0222580861832,92.45200630550785
509,509.0,1.0,0.0,1.0,0.7,2.0,2.0,0.8,0.8,1.0,1.0,25.0,-261.30200010139606,3.304230922637724,355.8260580861831,27.340531667991918
510,510.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,0.7,0.7,0.9,45.0,-144.22190999449535,6.6084749817854815,274.71225082541025,99.79957480868833
511,511.0,1.0,0.0,1.0,0.9,2.0,1.0,0.9,0.9,1.0,1.0,50.0,-197.21227701412082,7.982795416418341,374.13606534695606,137.48715804290225
512,512.0,1.0,0.0,1.0,0.9,1.0,2.0,0.8,0.8,0.8,0.9,60.0,-81.006480254124,9.744629023205515,334.4400580861832,190.01784453973784
513,513.0,1.0,0.0,1.0,0.7,2.0,1.0,0.9,0.9,0.9,0.9,30.0,-255.69882591394074,4.204950471585056,353.20146534695607,38.739233907915164
514,514.0,1.0,0.0,1.0,0.7,2.0,1.0,0.9,0.9,0.7,1.0,30.0,-223.7383000388385,3.304230922637724,311.33226534695604,27.340531667991918
515,515.0,1.0,0.0,1.0,1.0,2.0,2.0,0.8,0.8,0.9,1.0,20.0,-258.5536211912574,2.336191878650031,334.89145808618326,19.512632596506606
516,516.0,1.0,0.0,1.0,0.4,2.0,1.0,0.9,0.9,0.7,0.9,60.0,-56.17763075840596,11.557899957417797,311.33226534695604,188.76144702636617
517,517.0,1.0,0.0,1.0,0.7,1.0,2.0,0.7,0.7,0.7,0.9,50.0,-87.31207503720083,9.744629023205515,292.63505082541025,167.87565810242486
518,518.0,1.0,0.0,1.0,0.5,1.0,2.0,0.8,0.8,0.7,1.0,20.0,-232.6166214625981,3.304230922637724,310.94505808618317,23.235280608451205
519,519.0,1.0,0.0,1.0,0.5,1.0,1.0,0.7,0.7,1.0,0.9,30.0,-260.5755328056837,5.063408075481224,363.12005082541026,44.53849663031823
520,520.0,1.0,0.0,1.0,0.1,2.0,1.0,1.0,1.0,1.0,1.0,20.0,-303.3641962867513,3.304230922637724,392.44607260772887,15.024778489369755
521,521.0,1.0,0.0,1.0,0.1,1.0,2.0,1.0,1.0,0.7,1.0,40.0,-146.12777763384852,11.365603480421356,347.5650726077289,152.6682450897211
522,522.0,1.0,0.0,1.0,0.3,1.0,1.0,0.8,0.8,0.9,0.9,35.0,-223.9644609832354,7.982795416418341,357.9350580861831,83.2194798331593
523,523.0,1.0,0.0,1.0,0.2,3.0,1.0,0.8,0.8,0.8,1.0,40.0,-132.46573907029085,9.194281154186596,279.68005808618324,109.10751150035352
524,524.0,1.0,0.0,1.0,0.5,1.0,1.0,0.7,0.7,0.8,1.0,45.0,-155.3024297820263,8.610257067672498,316.1300508254103,122.4779257629794
525,525.0,1.0,0.0,1.0,0.8,1.0,2.0,1.0,1.0,0.8,0.9,45.0,-181.26506259995656,8.610257067672498,371.0600726077289,141.67185879581288
526,526.0,1.0,0.0,1.0,0.5,3.0,2.0,0.7,0.7,1.0,1.0,60.0,-33.40075766633963,11.557899957417797,294.67005082541027,217.7547888689765
527,527.0,1.0,0.0,1.0,0.6,1.0,2.0,0.7,0.7,1.0,1.0,40.0,-198.61414697907853,7.982795416418341,363.12005082541026,113.65247427498888
528,528.0,1.0,0.0,1.0,0.6,1.0,1.0,1.0,1.0,0.8,0.9,40.0,-223.51093109718016,7.31875125910715,371.0600726077289,91.10013341417228
529,529.0,1.0,0.0,1.0,0.4,3.0,2.0,1.0,1.0,0.8,0.9,50.0,-81.00162727095127,11.53015096905002,316.30007260772896,187.48806550018438
530,530.0,1.0,0.0,1.0,0.7,2.0,1.0,1.0,1.0,0.9,0.9,60.0,-119.1795793124934,10.751127173934911,371.51147260772893,202.61986453456944
531,531.0,1.0,0.0,1.0,0.2,1.0,2.0,1.0,1.0,0.9,1.0,60.0,-81.64781522835061,11.557899957417797,394.5550726077289,174.4476111347005
532,532.0,1.0,0.0,1.0,0.6,1.0,1.0,0.9,0.9,0.8,1.0,25.0,-267.8337957560948,3.304230922637724,352.7500653469561,25.28790613822156
533,533.0,1.0,0.0,1.0,0.1,3.0,2.0,0.9,0.9,0.8,1.0,55.0,-32.693247328944544,11.53015096905002,297.9900653469561,158.59701686085097
534,534.0,1.0,0.0,1.0,0.8,3.0,2.0,0.9,0.9,0.7,1.0,25.0,-199.89896264548074,3.304230922637724,281.34006534695607,29.393157197762285
535,535.0,1.0,0.0,1.0,0.1,1.0,2.0,0.8,0.8,0.7,1.0,60.0,-20.473008515324487,11.557899957417797,310.94505808618317,160.0118852232752
536,536.0,1.0,0.0,1.0,0.4,2.0,2.0,1.0,1.0,0.8,0.9,40.0,-165.47903246245454,9.744629023205515,350.57687260772894,134.66237844645542
537,537.0,1.0,0.0,1.0,0.4,1.0,2.0,1.0,1.0,1.0,1.0,60.0,-111.46040829580416,11.557899957417797,418.05007260772885,203.31906295755115
538,538.0,1.0,0.0,1.0,0.6,2.0,2.0,1.0,1.0,1.0,0.9,35.0,-239.76632303147355,7.31875125910715,392.44607260772887,91.10013341417228
539,539.0,1.0,0.0,1.0,0.9,1.0,2.0,0.8,0.8,0.8,1.0,60.0,-86.04214578316606,9.744629023205515,334.4400580861832,200.05984515883003
540,540.0,1.0,0.0,1.0,0.8,3.0,1.0,0.7,0.7,1.0,0.9,20.0,-232.43284849706174,1.7609146983568025,294.67005082541027,11.281109836351444
541,541.0,1.0,0.0,1.0,0.9,1.0,2.0,0.7,0.7,0.7,1.0,35.0,-178.51117983154552,5.859528792858796,292.63505082541025,80.3371797921908
542,542.0,1.0,0.0,1.0,0.8,2.0,2.0,0.7,0.7,0.9,0.9,50.0,-111.88727307741918,9.744629023205515,316.5814508254103,178.94675132108134
543,543.0,1.0,0.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,1.0,35.0,-285.6272389115815,4.204950471585056,399.7400653469561,46.698408285470926
544,544.0,1.0,0.0,1.0,0.9,1.0,1.0,0.8,0.8,0.7,0.9,45.0,-166.9657094767445,7.31875125910715,310.94505808618317,111.85300661016672
545,545.0,1.0,0.0,1.0,0.5,3.0,1.0,0.9,0.9,1.0,0.9,40.0,-186.4158918562073,7.982795416418341,331.29006534695606,99.1092690117682
546,546.0,1.0,0.0,1.0,0.6,1.0,2.0,0.8,0.8,0.7,0.9,25.0,-219.329234881198,4.204950471585056,310.94505808618317,35.74893068154366
547,547.0,1.0,0.0,1.0,0.8,1.0,2.0,0.7,0.7,1.0,0.9,35.0,-229.0627980636826,6.6084749817854815,363.12005082541026,87.94759685602314
548,548.0,1.0,0.0,1.0,0.1,1.0,1.0,0.8,0.8,1.0,1.0,50.0,-149.07373740713604,11.499328970392527,381.43005808618324,157.16957988634184
549,549.0,1.0,0.0,1.0,0.8,1.0,2.0,1.0,1.0,0.7,1.0,55.0,-112.09823581889967,9.744629023205515,347.5650726077289,188.98875194017356
550,550.0,1.0,0.0,1.0,0.9,3.0,1.0,0.7,0.7,1.0,1.0,35.0,-201.40035179171903,4.204950471585056,294.67005082541027,46.698408285470926
551,551.0,1.0,0.0,1.0,0.5,1.0,1.0,0.7,0.7,0.7,0.9,55.0,-76.23048158997912,11.53015096905002,292.63505082541025,201.9237914116097
552,552.0,1.0,0.0,1.0,0.7,2.0,1.0,0.9,0.9,0.8,0.9,25.0,-251.43949100447165,3.304230922637724,332.2668653469561,26.04331637203198
553,553.0,1.0,0.0,1.0,0.5,1.0,1.0,0.8,0.8,0.8,0.9,55.0,-105.98194603249839,11.53015096905002,334.4400580861832,201.9237914116097
554,554.0,1.0,0.0,1.0,0.4,1.0,2.0,1.0,1.0,0.9,1.0,50.0,-147.24828242780595,11.53015096905002,394.5550726077289,201.90419459512694
555,555.0,1.0,0.0,1.0,0.3,1.0,1.0,0.9,0.9,0.7,0.9,60.0,-62.76946166231386,11.557899957417797,329.25506534695603,174.32572111494085
556,556.0,1.0,0.0,1.0,0.5,1.0,1.0,0.7,0.7,0.9,0.9,55.0,-111.23422274434367,11.53015096905002,339.62505082541026,201.9237914116097
557,557.0,1.0,0.0,1.0,0.6,3.0,2.0,0.7,0.7,0.9,0.9,45.0,-95.21389604267735,9.744629023205515,278.0200508254103,156.8045648837684
558,558.0,1.0,0.0,1.0,0.6,3.0,2.0,1.0,1.0,1.0,0.9,50.0,-122.60726634302912,9.744629023205515,349.6000726077289,156.8045648837684
559,559.0,1.0,0.0,1.0,0.3,2.0,2.0,1.0,1.0,0.8,0.9,45.0,-126.9683799846841,11.53015096905002,350.57687260772894,173.05233958875905
560,560.0,1.0,0.0,1.0,0.6,1.0,1.0,0.7,0.7,0.9,0.9,40.0,-201.44332769011373,7.31875125910715,339.62505082541026,91.10013341417228
561,561.0,1.0,0.0,1.0,0.5,2.0,2.0,0.8,0.8,1.0,1.0,45.0,-156.53879456803793,9.744629023205515,355.8260580861831,155.77547228420408
562,562.0,1.0,0.0,1.0,0.5,2.0,2.0,0.9,0.9,0.8,1.0,55.0,-81.51313430374283,11.53015096905002,332.2668653469561,216.3399205065523
563,563.0,1.0,0.0,1.0,0.6,2.0,2.0,1.0,1.0,1.0,0.9,30.0,-262.40921065234835,6.6084749817854815,392.44607260772887,76.09561890335794
564,564.0,1.0,0.0,1.0,0.6,3.0,2.0,0.9,0.9,1.0,1.0,25.0,-236.19364100872897,4.204950471585056,331.29006534695606,37.72749860635639
565,565.0,1.0,0.0,1.0,0.3,2.0,2.0,1.0,1.0,0.9,1.0,25.0,-257.74395640286883,5.859528792858796,371.51147260772893,50.666857429932655
566,566.0,1.0,0.0,1.0,0.7,3.0,2.0,0.8,0.8,0.8,0.9,45.0,-102.00870404966908,9.194281154186596,279.68005808618324,150.32169839398824
567,567.0,1.0,0.0,1.0,0.1,2.0,2.0,0.9,0.9,0.9,1.0,30.0,-210.85139940427794,8.610257067672498,353.20146534695607,86.54452506682918
568,568.0,1.0,0.0,1.0,0.2,3.0,1.0,0.8,0.8,0.8,0.9,20.0,-213.31093829956325,3.304230922637724,279.68005808618324,15.78018872318018
569,569.0,1.0,0.0,1.0,0.6,2.0,2.0,0.9,0.9,0.7,0.9,45.0,-119.52029167506224,9.744629023205515,311.33226534695604,156.8045648837684
570,570.0,1.0,0.0,1.0,0.8,2.0,1.0,0.7,0.7,0.9,1.0,35.0,-217.45719223256185,4.204950471585056,316.5814508254103,43.70810505909942
571,571.0,1.0,0.0,1.0,0.4,2.0,1.0,0.8,0.8,1.0,1.0,30.0,-252.41618669126527,5.063408075481224,355.8260580861831,43.31200814171212
572,572.0,1.0,0.0,1.0,0.4,3.0,2.0,0.7,0.7,0.7,1.0,50.0,-39.37900153305033,11.53015096905002,244.72005082541028,201.90419459512694
573,573.0,1.0,0.0,1.0,0.3,1.0,1.0,1.0,1.0,0.7,1.0,55.0,-106.25067058848963,11.53015096905002,347.5650726077289,187.46846868370162
574,574.0,1.0,0.0,1.0,0.3,1.0,2.0,0.9,0.9,1.0,1.0,45.0,-176.2322511530554,10.751127173934911,399.7400653469561,162.24423974307848
575,575.0,1.0,0.0,1.0,0.8,2.0,1.0,0.8,0.8,0.7,0.9,55.0,-94.9026705280548,9.194281154186596,293.0222580861832,160.34572494084787
576,576.0,1.0,0.0,1.0,0.2,2.0,2.0,0.7,0.7,1.0,0.9,35.0,-173.71430739681105,9.744629023205515,337.5160508254102,112.52019200914248
577,577.0,1.0,0.0,1.0,0.3,3.0,2.0,0.8,0.8,0.7,1.0,30.0,-148.20298490276994,7.31875125910715,263.0300580861832,75.85774766508712
578,578.0,1.0,0.0,1.0,0.8,3.0,1.0,0.8,0.8,0.8,1.0,60.0,-65.08492508813663,9.744629023205515,279.68005808618324,188.98875194017356
579,579.0,1.0,0.0,1.0,0.9,2.0,1.0,0.8,0.8,0.8,1.0,35.0,-216.03594411198085,4.204950471585056,313.9568580861832,46.698408285470926
580,580.0,1.0,0.0,1.0,0.2,3.0,2.0,0.8,0.8,0.9,0.9,50.0,-56.42828516139574,11.53015096905002,296.3300580861832,158.61661367733376
581,581.0,1.0,0.0,1.0,0.6,2.0,2.0,0.8,0.8,0.7,0.9,45.0,-105.89426158412142,9.744629023205515,293.0222580861832,156.8045648837684
582,582.0,1.0,0.0,1.0,1.0,1.0,2.0,0.7,0.7,0.8,0.9,30.0,-219.13427161342386,4.204950471585056,316.1300508254103,47.71014358702971
583,583.0,1.0,0.0,1.0,0.4,3.0,2.0,0.7,0.7,0.9,0.9,25.0,-185.2938344270583,5.859528792858796,278.0200508254103,52.028741532095324
584,584.0,1.0,0.0,1.0,0.7,3.0,1.0,0.9,0.9,0.7,0.9,50.0,-105.13558022632657,8.610257067672498,281.34006534695607,132.68850862177533
585,585.0,1.0,0.0,1.0,0.1,3.0,1.0,0.9,0.9,0.9,1.0,60.0,-46.24567062221922,11.53015096905002,314.6400653469561,158.59701686085097
586,586.0,1.0,0.0,1.0,0.8,2.0,2.0,0.9,0.9,1.0,1.0,40.0,-215.53385869238704,7.31875125910715,374.13606534695606,110.44586965841118
587,587.0,1.0,0.0,1.0,0.6,3.0,2.0,1.0,1.0,0.9,0.9,25.0,-234.907361670482,4.204950471585056,332.95007260772894,35.74893068154366
588,588.0,1.0,0.0,1.0,0.6,1.0,2.0,0.9,0.9,0.8,0.9,30.0,-230.90651089407007,6.6084749817854815,352.7500653469561,76.09561890335794
589,589.0,1.0,0.0,1.0,0.4,3.0,1.0,0.7,0.7,0.9,0.9,45.0,-111.59470576592936,9.744629023205515,278.0200508254103,134.66237844645542
590,590.0,1.0,0.0,1.0,0.3,1.0,1.0,0.7,0.7,0.8,0.9,30.0,-213.77981493411505,6.6084749817854815,316.1300508254103,58.317651974360146
591,591.0,1.0,0.0,1.0,1.0,2.0,1.0,0.7,0.7,0.8,0.9,55.0,-110.48903282920469,8.610257067672498,295.6468508254103,159.63855914388802
592,592.0,1.0,0.0,1.0,0.3,3.0,2.0,0.9,0.9,1.0,0.9,35.0,-172.7290129489123,9.194281154186596,331.29006534695606,110.22559220654975
593,593.0,1.0,0.0,1.0,0.3,2.0,1.0,1.0,1.0,0.9,0.9,55.0,-117.8891710796296,11.53015096905002,371.51147260772893,173.05233958875905
594,594.0,1.0,0.0,1.0,0.6,1.0,1.0,0.9,0.9,0.9,1.0,35.0,-255.04888372292632,5.859528792858796,376.2450653469561,65.50201861106173
595,595.0,1.0,0.0,1.0,0.2,1.0,2.0,0.7,0.7,0.9,1.0,40.0,-153.47052995505956,9.744629023205515,339.62505082541026,122.56219262823461
596,596.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,0.9,30.0,-216.23274127826335,3.304230922637724,299.650072607729,32.20119296134307
597,597.0,1.0,0.0,1.0,0.4,2.0,1.0,0.7,0.7,1.0,0.9,35.0,-213.4174803152265,7.31875125910715,337.5160508254102,77.26488461684266
598,598.0,1.0,0.0,1.0,0.6,1.0,2.0,0.8,0.8,1.0,1.0,20.0,-292.3282396203052,3.304230922637724,381.43005808618324,25.28790613822156
599,599.0,1.0,0.0,1.0,0.9,1.0,2.0,0.8,0.8,0.7,1.0,35.0,-192.3394994245346,5.859528792858796,310.94505808618317,80.3371797921908
600,600.0,1.0,0.0,1.0,0.3,1.0,2.0,1.0,1.0,0.7,1.0,20.0,-256.1758960670653,4.204950471585056,347.5650726077289,28.756588927241854
601,601.0,1.0,0.0,1.0,0.3,1.0,2.0,1.0,1.0,0.8,1.0,30.0,-234.87615301436787,7.31875125910715,371.0600726077289,75.85774766508712
602,602.0,1.0,0.0,1.0,0.6,1.0,2.0,0.9,0.9,1.0,1.0,20.0,-306.15655921329426,3.304230922637724,399.7400653469561,25.28790613822156
603,603.0,1.0,0.0,1.0,0.4,3.0,1.0,0.7,0.7,0.7,1.0,50.0,-65.20969508140735,9.744629023205515,244.72005082541028,144.70437906554758
604,604.0,1.0,0.0,1.0,0.6,1.0,2.0,1.0,1.0,0.9,1.0,25.0,-287.1748531637016,4.204950471585056,394.5550726077289,37.72749860635639
605,605.0,1.0,0.0,1.0,0.1,1.0,1.0,0.8,0.8,1.0,1.0,35.0,-237.73400940292663,7.982795416418341,381.43005808618324,73.92800132846659
606,606.0,1.0,0.0,1.0,0.5,2.0,2.0,0.8,0.8,0.9,0.9,60.0,-54.60934880440388,11.60563302293498,334.89145808618326,205.7153533519602
607,607.0,1.0,0.0,1.0,0.1,2.0,1.0,0.9,0.9,0.7,1.0,20.0,-237.63190975161345,3.304230922637724,311.33226534695604,15.024778489369755
608,608.0,1.0,0.0,1.0,0.4,2.0,1.0,0.7,0.7,0.9,0.9,50.0,-113.95253936331105,10.751127173934911,316.5814508254103,163.13145841889587
609,609.0,1.0,0.0,1.0,1.0,1.0,2.0,0.7,0.7,1.0,1.0,50.0,-170.16615466301099,7.982795416418341,363.12005082541026,145.4320526322067
610,610.0,1.0,0.0,1.0,0.4,1.0,2.0,0.8,0.8,0.8,1.0,25.0,-232.91518599715167,5.859528792858796,334.4400580861832,55.61191115697568
611,611.0,1.0,0.0,1.0,0.8,3.0,1.0,0.9,0.9,0.8,0.9,30.0,-213.24564817977742,3.304230922637724,297.9900653469561,28.095941901802345
612,612.0,1.0,0.0,1.0,0.7,3.0,1.0,0.9,0.9,0.8,0.9,30.0,-210.06956971559364,4.204950471585056,297.9900653469561,38.739233907915164
613,613.0,1.0,0.0,1.0,0.8,2.0,2.0,0.9,0.9,0.7,1.0,35.0,-186.45184572267476,6.6084749817854815,311.33226534695604,92.45200630550785
614,614.0,1.0,0.0,1.0,0.6,3.0,2.0,0.7,0.7,0.7,0.9,60.0,0.598416031176626,11.60563302293498,244.72005082541028,220.15107926338553
615,615.0,1.0,0.0,1.0,0.9,2.0,2.0,0.7,0.7,0.7,1.0,30.0,-184.20719858880855,4.204950471585056,274.71225082541025,46.698408285470926
616,616.0,1.0,0.0,1.0,1.0,2.0,2.0,0.9,0.9,0.9,0.9,20.0,-271.83736384558597,2.336191878650031,353.20146534695607,18.773261936204296
617,617.0,1.0,0.0,1.0,0.5,3.0,1.0,0.8,0.8,0.9,1.0,30.0,-205.89634770779105,5.063408075481224,296.3300580861832,47.28178621512449
618,618.0,1.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,0.7,1.0,60.0,-66.72317481153344,11.557899957417797,347.5650726077289,217.7547888689765
619,619.0,1.0,0.0,1.0,0.2,3.0,2.0,0.7,0.7,0.9,1.0,50.0,-50.71913351084388,11.53015096905002,278.0200508254103,173.0327427722763
620,620.0,1.0,0.0,1.0,0.2,1.0,1.0,1.0,1.0,0.9,0.9,25.0,-291.16126140699373,5.063408075481224,394.5550726077289,32.62916241008112
621,621.0,1.0,0.0,1.0,0.6,2.0,1.0,0.9,0.9,0.8,0.9,50.0,-138.6080358244753,9.744629023205515,332.2668653469561,156.8045648837684
622,622.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.9,1.0,30.0,-284.4662100342651,5.063408075481224,394.5550726077289,47.28178621512449
623,623.0,1.0,0.0,1.0,0.4,3.0,1.0,1.0,1.0,0.8,0.9,40.0,-167.98241675676226,7.982795416418341,316.30007260772896,91.16437442246374
624,624.0,1.0,0.0,1.0,0.7,3.0,2.0,1.0,1.0,0.8,0.9,50.0,-101.84422745020038,9.744629023205515,316.30007260772896,167.87565810242486
625,625.0,1.0,0.0,1.0,0.9,3.0,2.0,0.9,0.9,0.8,1.0,30.0,-200.8372262045388,4.204950471585056,297.9900653469561,46.698408285470926
626,626.0,1.0,0.0,1.0,0.1,1.0,2.0,0.8,0.8,1.0,0.9,60.0,-63.3057785549363,11.60563302293498,381.43005808618324,147.97244970625897
627,627.0,1.0,0.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,35.0,-280.1373710604753,6.6084749817854815,418.05007260772885,68.74805040017745
628,628.0,1.0,0.0,1.0,0.4,2.0,2.0,0.7,0.7,1.0,0.9,55.0,-75.5743177466298,11.58296780105606,337.5160508254102,190.02495925879862
629,629.0,1.0,0.0,1.0,0.5,1.0,2.0,0.9,0.9,0.9,0.9,35.0,-221.98410036798984,7.982795416418341,376.2450653469561,99.1092690117682
630,630.0,1.0,0.0,1.0,0.9,2.0,1.0,1.0,1.0,0.8,1.0,35.0,-243.69258329795903,4.204950471585056,350.57687260772894,46.698408285470926
631,631.0,1.0,0.0,1.0,0.9,1.0,1.0,0.9,0.9,0.7,1.0,45.0,-185.75045157723454,6.6084749817854815,329.25506534695603,98.37799528184044
632,632.0,1.0,0.0,1.0,0.2,1.0,2.0,0.8,0.8,1.0,1.0,25.0,-264.2573224230232,6.6084749817854815,381.43005808618324,56.89607244751225
633,633.0,1.0,0.0,1.0,0.3,1.0,1.0,0.8,0.8,1.0,1.0,40.0,-222.5963246964655,8.610257067672498,381.43005808618324,104.51122541490429
634,634.0,1.0,0.0,1.0,1.0,3.0,1.0,0.9,0.9,0.9,1.0,20.0,-247.97981502241745,1.7609146983568025,314.6400653469561,13.471284428486337
635,635.0,1.0,0.0,1.0,0.1,1.0,1.0,1.0,1.0,0.9,0.9,40.0,-211.1653355280391,10.751127173934911,394.5550726077289,123.64305230322225
636,636.0,1.0,0.0,1.0,0.9,3.0,1.0,0.9,0.9,0.7,0.9,30.0,-200.94486964326964,3.304230922637724,281.34006534695607,30.148567431572708
637,637.0,1.0,0.0,1.0,0.8,2.0,1.0,0.9,0.9,0.7,0.9,55.0,-108.2983558936189,9.194281154186596,311.33226534695604,160.34572494084787
638,638.0,1.0,0.0,1.0,0.8,3.0,2.0,1.0,1.0,0.7,0.9,55.0,-70.48947089005173,9.744629023205515,299.650072607729,178.94675132108134
639,639.0,1.0,0.0,1.0,0.2,3.0,1.0,0.8,0.8,0.9,0.9,60.0,-35.06556632338951,11.557899957417797,296.3300580861832,159.88999520351553
640,640.0,1.0,0.0,1.0,0.8,1.0,1.0,1.0,1.0,0.9,0.9,30.0,-291.74752149177476,3.304230922637724,394.5550726077289,28.095941901802345
641,641.0,1.0,0.0,1.0,0.8,3.0,1.0,0.7,0.7,0.8,1.0,40.0,-150.53906190183145,5.859528792858796,261.3700508254103,75.39212606514778
642,642.0,1.0,0.0,1.0,0.8,3.0,2.0,1.0,1.0,0.7,1.0,45.0,-128.02386993059056,7.982795416418341,299.650072607729,129.5422634535978
643,643.0,1.0,0.0,1.0,0.5,1.0,2.0,0.7,0.7,0.7,0.9,55.0,-49.77449901921805,11.58296780105606,292.63505082541025,204.4606851702239
644,644.0,1.0,0.0,1.0,0.6,2.0,1.0,0.7,0.7,0.8,0.9,20.0,-231.9733351247308,1.7609146983568025,295.6468508254103,9.59501753777893
645,645.0,1.0,0.0,1.0,0.1,2.0,1.0,0.9,0.9,1.0,0.9,45.0,-165.06174488774087,11.499328970392527,374.13606534695606,142.8961944888502
646,646.0,1.0,0.0,1.0,0.2,1.0,1.0,0.7,0.7,0.8,1.0,50.0,-106.03259840593306,11.499328970392527,316.1300508254103,171.60530579776713
647,647.0,1.0,0.0,1.0,0.3,1.0,2.0,0.8,0.8,0.7,1.0,45.0,-105.35255605878649,10.751127173934911,310.94505808618317,162.24423974307848
648,648.0,1.0,0.0,1.0,0.2,2.0,2.0,1.0,1.0,0.8,1.0,55.0,-74.41989389558553,11.53015096905002,350.57687260772894,173.0327427722763
649,649.0,1.0,0.0,1.0,0.1,3.0,2.0,0.9,0.9,0.8,0.9,40.0,-100.69993521619384,11.499328970392527,297.9900653469561,142.8961944888502
650,650.0,1.0,0.0,1.0,0.8,2.0,1.0,0.8,0.8,0.8,0.9,50.0,-138.42261552143148,8.610257067672498,313.9568580861832,141.67185879581288
651,651.0,1.0,0.0,1.0,0.1,3.0,2.0,0.9,0.9,0.7,0.9,20.0,-194.40851474061944,5.859528792858796,281.34006534695607,37.19358035096624
