n,ID,D_ActivacionIncrem_Nar,D_ActivacionIncrem_Unr,Opt_CalculoRagaliasIncrementales_Nar,Opt_CalculoRagaliasIncrementales_Unr,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXPerfo_UGEUnr,Unc_MultOPEX_UGEUnr,Unc_MultCAPEXFacilidades_Nar,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
368,368.0,1.0,1.0,1.0,1.0,0.6,2.0,1.0,1.0,1.0,1.0,60.0,-363.4473062809877,23.078289705525684,781.9663640805235,689.3673296232106
369,369.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,0.7,0.9,0.7,30.0,-316.7277498235171,4.971077571091431,502.8136148563663,110.2310108907268
370,370.0,1.0,1.0,1.0,1.0,0.1,3.0,2.0,0.7,0.9,0.7,30.0,-257.7294843221675,23.078289705525684,502.8136148563663,352.4777784600971
371,371.0,1.0,1.0,1.0,1.0,0.7,3.0,1.0,0.8,0.9,1.0,60.0,-290.05554308056617,23.078289705525684,650.2231640805235,717.8679850975411
372,372.0,1.0,1.0,1.0,1.0,0.5,3.0,1.0,0.7,0.9,0.8,50.0,-256.32756650280345,23.078289705525684,540.6031312644187,596.0712495517265
373,373.0,1.0,1.0,1.0,1.0,0.4,1.0,2.0,0.9,0.9,0.8,40.0,-374.38486598246,23.078289705525684,718.8391312644187,535.1728817788191
374,374.0,1.0,1.0,1.0,1.0,0.3,3.0,1.0,0.8,0.9,0.8,60.0,-177.89179038964778,23.078289705525684,574.6441312644188,474.2745140059118
375,375.0,1.0,1.0,1.0,1.0,0.9,2.0,2.0,1.0,0.9,0.8,30.0,-461.16902481082474,4.435883168136524,706.3873312644187,135.36021827643194
376,376.0,1.0,1.0,1.0,1.0,0.2,2.0,1.0,0.8,1.0,0.7,60.0,-198.69873728875427,23.078289705525684,622.8535748563663,445.773858531581
377,377.0,1.0,1.0,1.0,1.0,0.9,1.0,2.0,0.7,1.0,0.7,50.0,-343.31504619912926,14.823148120062866,627.4556148563663,496.594514823454
378,378.0,1.0,1.0,1.0,1.0,0.4,2.0,1.0,0.9,1.0,0.8,30.0,-439.8078406471209,4.435883168136524,683.5152112644187,95.60753127426659
379,379.0,1.0,1.0,1.0,1.0,0.4,2.0,2.0,0.9,1.0,0.7,40.0,-339.59896975491534,21.34758413565328,645.7256948563663,513.2896307532426
380,380.0,1.0,1.0,1.0,1.0,0.6,3.0,2.0,0.7,0.9,0.9,40.0,-320.87530102614323,15.616849859709033,578.3926476724711,400.22908435863167
381,381.0,1.0,1.0,1.0,1.0,0.7,1.0,2.0,0.8,0.9,0.9,30.0,-465.706741316291,4.435883168136524,729.8316476724711,117.09598119139785
382,382.0,1.0,1.0,1.0,1.0,0.3,2.0,2.0,0.8,0.9,0.8,30.0,-387.61224405485933,14.9190934620702,660.6430912644187,276.26631489986926
383,383.0,1.0,1.0,1.0,1.0,0.6,3.0,2.0,1.0,0.9,1.0,60.0,-273.46877047566187,23.078289705525684,718.3051640805235,656.9696173246339
384,384.0,1.0,1.0,1.0,1.0,0.3,2.0,1.0,1.0,1.0,0.7,50.0,-310.642268597151,23.078289705525684,668.5978148563663,506.6722263044884
385,385.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.8,1.0,0.7,60.0,-286.3195578364865,23.078289705525684,654.2526148563663,689.3673296232106
386,386.0,1.0,1.0,1.0,1.0,0.4,3.0,1.0,0.9,1.0,0.8,60.0,-223.59920909422704,23.078289705525684,608.6851312644187,567.5705940773958
387,387.0,1.0,1.0,1.0,1.0,0.4,2.0,1.0,0.8,1.0,0.7,60.0,-232.74166233892882,23.078289705525684,622.8535748563663,567.5705940773958
388,388.0,1.0,1.0,1.0,1.0,0.9,2.0,1.0,0.9,1.0,0.9,30.0,-486.24063770035224,4.435883168136524,721.304727672471,141.26812398685178
389,389.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,30.0,-500.1285169162127,4.435883168136524,767.6211640805233,113.87176835930065
390,390.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,1.0,0.8,30.0,-440.02855581959756,4.435883168136524,637.7709712644187,150.40024252936882
391,391.0,1.0,1.0,1.0,1.0,0.5,3.0,2.0,0.9,0.9,0.7,50.0,-234.05945223109302,23.078289705525684,570.8956148563664,596.0712495517265
392,392.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.7,0.9,0.7,30.0,-426.3366194242349,4.435883168136524,627.4556148563663,135.36021827643194
393,393.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.7,1.0,0.7,40.0,-379.34968331062925,10.930340600310041,627.4556148563663,254.73836771144352
394,394.0,1.0,1.0,1.0,1.0,0.9,3.0,1.0,0.9,0.9,1.0,30.0,-459.88219372965756,4.435883168136524,684.2641640805234,135.36021827643194
395,395.0,1.0,1.0,1.0,1.0,0.8,3.0,1.0,1.0,1.0,0.8,30.0,-433.52909867574385,4.435883168136524,642.7261312644187,132.13600544433473
396,396.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7,0.9,1.0,50.0,-395.64476665336844,19.359945033123836,740.8241640805232,523.297717121561
397,397.0,1.0,1.0,1.0,1.0,0.6,3.0,2.0,0.8,0.9,0.9,60.0,-209.07809446317174,23.078289705525684,612.4336476724711,656.9696173246339
398,398.0,1.0,1.0,1.0,1.0,0.3,2.0,1.0,0.7,1.0,0.7,30.0,-384.1352384697337,4.435883168136524,599.9814548563663,86.47541273174954
399,399.0,1.0,1.0,1.0,1.0,0.3,3.0,1.0,0.7,1.0,0.7,30.0,-324.68253207125235,4.435883168136524,502.8136148563663,86.47541273174954
