n,ID,D_ActivacionIAV_Mor,D_ActivacionICV_Mor,Opt_CalculoRagaliasIncrementales_Mor,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXFacilidadesIAV_Mor,Unc_MultCAPEXFacilidadesICV_Mor,Unc_MultCAPEXPerfo_UGE_Mor,Unc_MultOPEX_Mor,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
219,219.0,1.0,1.0,1.0,0.9,2.0,1.0,0.8,0.8,0.7,0.9,40.0,-1457.3387522605829,45.618047621683765,2742.746360484145,972.4295451837893
220,220.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,0.7,1.0,40.0,-1367.3942827543228,95.87431963506812,3317.199600605181,1529.2687177522337
221,221.0,1.0,1.0,1.0,0.6,2.0,2.0,1.0,1.0,0.8,0.9,60.0,-636.0913435341039,130.58794234320223,3274.7893206051813,3656.4887370223314
222,222.0,1.0,1.0,1.0,0.2,3.0,2.0,0.8,0.8,0.7,1.0,50.0,-162.0227867017427,130.58794234320223,2343.698480484145,2122.6627348416546
223,223.0,1.0,1.0,1.0,0.2,2.0,2.0,0.7,0.7,0.8,0.9,60.0,-63.2332532070012,130.58794234320223,2782.312140423627,1993.5437125796243
224,224.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,0.7,0.9,60.0,-512.2598273758113,77.9143539830844,2343.698480484145,2229.212753944023
225,225.0,1.0,1.0,1.0,0.1,3.0,1.0,0.9,0.9,1.0,0.9,50.0,-503.0284362938587,130.58794234320223,2948.011540544663,1577.807456468948
226,226.0,1.0,1.0,1.0,0.8,1.0,1.0,0.9,0.9,0.7,1.0,50.0,-1353.1491490758888,70.24022911054423,3153.0405405446627,1649.5932304138048
227,227.0,1.0,1.0,1.0,0.2,3.0,1.0,0.9,0.9,1.0,1.0,30.0,-1456.599720084789,70.85427533892505,2948.011540544663,781.9854433885688
228,228.0,1.0,1.0,1.0,1.0,3.0,1.0,0.7,0.7,0.9,0.9,50.0,-1107.551239995033,60.12499419562551,2472.975420423627,1507.5357020042613
229,229.0,1.0,1.0,1.0,0.4,3.0,2.0,1.0,1.0,0.7,1.0,30.0,-1243.514527898804,68.90193226572049,2672.0166006051813,1033.8014278296514
230,230.0,1.0,1.0,1.0,0.4,1.0,2.0,0.7,0.7,0.7,0.9,40.0,-973.1590475658079,109.13859191897987,2824.7224204236268,2103.315754334294
231,231.0,1.0,1.0,1.0,0.5,1.0,1.0,0.9,0.9,1.0,0.9,60.0,-1061.5705872956758,130.58794234320223,3869.7015405446637,3240.752480911655
232,232.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.7,1.0,60.0,-1031.7522895970342,75.70171885222204,2906.9054205446632,2178.817846762874
233,233.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.7,1.0,40.0,-1464.69150723433,77.404691278589,3317.199600605181,1237.9646187869655
234,234.0,1.0,1.0,1.0,0.4,1.0,1.0,0.7,0.7,1.0,0.9,50.0,-1197.238871633978,130.58794234320223,3541.383420423627,2825.016224800978
235,235.0,1.0,1.0,1.0,0.8,3.0,2.0,0.8,0.8,0.7,1.0,30.0,-1293.2969668803867,41.50495899604326,2343.698480484145,820.420114632402
236,236.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,1.0,1.0,60.0,-980.7262997701091,75.70171885222204,2783.8524804841454,2178.817846762874
237,237.0,1.0,1.0,1.0,0.3,3.0,2.0,0.8,0.8,1.0,0.9,50.0,-451.6753528774116,130.58794234320223,2783.8524804841454,2409.279968690301
238,238.0,1.0,1.0,1.0,0.7,3.0,1.0,1.0,1.0,1.0,0.9,40.0,-1540.1025128224524,58.508503492874055,3112.170600605181,1115.0593709852835
239,239.0,1.0,1.0,1.0,0.2,3.0,1.0,0.7,0.7,0.7,0.9,50.0,-244.2360201388625,130.58794234320223,2179.539420423627,1993.5437125796243
240,240.0,1.0,1.0,1.0,0.1,3.0,2.0,0.8,0.8,0.8,1.0,60.0,151.4681578033839,130.58794234320223,2490.4164804841457,1706.9264787309778
241,241.0,1.0,1.0,1.0,0.7,3.0,1.0,0.7,0.7,0.9,0.9,30.0,-1449.7394233434418,41.50495899604326,2472.975420423627,723.9483657484234
242,242.0,1.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.9,0.9,40.0,-1868.0393142748621,52.38197966632623,3630.8145405446635,1251.6049283326943
243,243.0,1.0,1.0,1.0,0.1,1.0,2.0,0.9,0.9,0.9,1.0,30.0,-1504.3828157857497,130.58794234320223,3630.8145405446635,1706.9264787309778
244,244.0,1.0,1.0,1.0,0.8,2.0,1.0,0.8,0.8,0.7,0.9,60.0,-767.756293176352,86.29487042938065,2742.746360484145,2251.0652260965117
245,245.0,1.0,1.0,1.0,0.1,1.0,2.0,0.8,0.8,0.9,1.0,50.0,-627.3587360026614,130.58794234320223,3466.655480484145,1706.9264787309778
246,246.0,1.0,1.0,1.0,0.6,2.0,1.0,0.7,0.7,0.7,0.9,30.0,-1471.4075013230342,41.50495899604326,2578.5873004236273,651.7996786447306
247,247.0,1.0,1.0,1.0,0.8,1.0,1.0,0.9,0.9,0.7,0.9,30.0,-1848.1820272228101,41.50495899604326,3153.0405405446627,796.0970528521161
248,248.0,1.0,1.0,1.0,0.3,2.0,1.0,1.0,1.0,0.7,0.9,50.0,-757.7355597327929,130.58794234320223,3071.064480605181,2409.279968690301
249,249.0,1.0,1.0,1.0,0.1,2.0,2.0,0.7,0.7,0.9,1.0,60.0,-104.50210020688029,130.58794234320223,2986.036980423627,1706.9264787309778
250,250.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,1.0,30.0,-1777.1793802011355,41.50495899604326,2824.7224204236268,964.7174888397876
251,251.0,1.0,1.0,1.0,0.3,2.0,1.0,1.0,1.0,0.9,0.9,50.0,-988.9489694673784,130.58794234320223,3478.514160605181,2409.279968690301
252,252.0,1.0,1.0,1.0,0.4,1.0,2.0,0.7,0.7,1.0,0.9,40.0,-1396.1685115333867,109.13859191897987,3541.383420423627,2103.315754334294
253,253.0,1.0,1.0,1.0,0.3,3.0,2.0,1.0,1.0,0.9,0.9,50.0,-509.2833992231369,130.58794234320223,2965.452600605181,2409.279968690301
254,254.0,1.0,1.0,1.0,0.2,2.0,1.0,1.0,1.0,0.8,1.0,50.0,-793.3315995126,130.58794234320223,3274.7893206051813,2122.6627348416546
255,255.0,1.0,1.0,1.0,0.3,2.0,2.0,0.7,0.7,0.9,0.9,50.0,-569.8727146814238,130.58794234320223,2986.036980423627,2409.279968690301
256,256.0,1.0,1.0,1.0,0.5,1.0,1.0,0.7,0.7,0.9,0.9,30.0,-1859.8609231002558,41.50495899604326,3302.496420423627,579.6509915410379
257,257.0,1.0,1.0,1.0,0.5,1.0,2.0,0.7,0.7,0.8,0.9,60.0,-476.4317665940954,130.58794234320223,3063.6094204236274,3240.752480911655
258,258.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.9,0.9,40.0,-2041.5642171322436,45.618047621683765,3794.973600605181,972.4295451837893
259,259.0,1.0,1.0,1.0,0.6,3.0,2.0,0.7,0.7,0.7,1.0,40.0,-821.1272959821488,76.26200830265213,2179.539420423627,1540.22046372621
260,260.0,1.0,1.0,1.0,0.1,3.0,1.0,0.8,0.8,1.0,0.9,30.0,-1238.179888287585,106.29108532121222,2783.8524804841454,1126.7985397265982
261,261.0,1.0,1.0,1.0,1.0,3.0,2.0,0.8,0.8,0.7,0.9,40.0,-1129.8149270368222,52.38197966632623,2343.698480484145,1251.6049283326943
262,262.0,1.0,1.0,1.0,0.3,1.0,2.0,0.9,0.9,0.9,1.0,50.0,-906.5056952833977,130.58794234320223,3630.8145405446635,2538.398990952331
263,263.0,1.0,1.0,1.0,0.4,1.0,2.0,0.9,0.9,1.0,0.9,50.0,-1119.5497946902935,130.58794234320223,3869.7015405446637,2825.016224800978
264,264.0,1.0,1.0,1.0,0.7,1.0,2.0,1.0,1.0,0.7,0.9,60.0,-756.7378149261598,127.66028995263277,3317.199600605181,3924.3862215120384
265,265.0,1.0,1.0,1.0,0.2,2.0,1.0,0.8,0.8,1.0,1.0,30.0,-1710.5612573062997,70.85427533892505,3353.920880484145,781.9854433885688
266,266.0,1.0,1.0,1.0,0.1,3.0,1.0,0.9,0.9,1.0,0.9,30.0,-1317.427067249846,106.29108532121222,2948.011540544663,1126.7985397265982
267,267.0,1.0,1.0,1.0,1.0,3.0,2.0,0.9,0.9,0.8,0.9,40.0,-1296.212275088648,52.38197966632623,2654.5755405446635,1251.6049283326943
268,268.0,1.0,1.0,1.0,0.3,3.0,1.0,1.0,1.0,0.8,1.0,50.0,-658.6598948252172,130.58794234320223,2818.734600605181,2538.398990952331
269,269.0,1.0,1.0,1.0,0.2,1.0,1.0,0.9,0.9,1.0,1.0,50.0,-1152.7102504842692,130.58794234320223,3869.7015405446637,2122.6627348416546
270,270.0,1.0,1.0,1.0,0.9,3.0,1.0,1.0,1.0,0.8,1.0,40.0,-1483.7213762957617,41.50495899604326,2818.734600605181,892.5688017360948
271,271.0,1.0,1.0,1.0,0.3,1.0,1.0,0.9,0.9,0.7,1.0,40.0,-1288.1471037920621,95.87431963506812,3153.0405405446627,1529.2687177522337
272,272.0,1.0,1.0,1.0,0.9,3.0,2.0,0.8,0.8,0.9,1.0,50.0,-965.7207294169006,74.54606869299404,2637.1344804841456,1966.7517673022462
273,273.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,0.7,1.0,60.0,-570.1056857419784,130.58794234320223,3317.199600605181,2538.398990952331
274,274.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9,1.0,60.0,-1164.5354062856386,77.404691278589,3478.514160605181,2259.2914518461334
275,275.0,1.0,1.0,1.0,0.1,3.0,2.0,1.0,1.0,0.7,1.0,60.0,99.11152689111348,130.58794234320223,2672.0166006051813,1706.9264787309778
276,276.0,1.0,1.0,1.0,0.4,2.0,2.0,0.7,0.7,0.9,1.0,40.0,-1107.6746092734277,101.2290504822933,2986.036980423627,1943.7774461077354
277,277.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.7,0.9,60.0,-1145.2376363760786,77.404691278589,3153.0405405446627,2203.5834455047147
278,278.0,1.0,1.0,1.0,0.3,2.0,2.0,1.0,1.0,0.8,0.9,40.0,-1055.8068174424554,130.58794234320223,3274.7893206051813,2409.279968690301
279,279.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,0.9,0.9,40.0,-1815.8535555953654,41.50495899604326,3314.3551005446634,940.3944270595016
280,280.0,1.0,1.0,1.0,0.7,2.0,2.0,1.0,1.0,1.0,1.0,40.0,-1728.5987853110491,68.90193226572049,3682.2390006051814,1460.1174772316795
281,281.0,1.0,1.0,1.0,0.4,3.0,1.0,0.8,0.8,0.9,1.0,60.0,-362.018913037486,130.58794234320223,2637.1344804841456,2954.135247063008
282,282.0,1.0,1.0,1.0,0.3,1.0,2.0,0.9,0.9,0.8,0.9,30.0,-1574.7204947751268,77.9143539830844,3391.9275405446633,1023.5445230613075
283,283.0,1.0,1.0,1.0,0.2,2.0,2.0,0.7,0.7,0.9,0.9,40.0,-819.0638481831202,130.58794234320223,2986.036980423627,1993.5437125796243
284,284.0,1.0,1.0,1.0,0.9,1.0,2.0,1.0,1.0,0.7,0.9,50.0,-1303.332342789469,76.26200830265213,3317.199600605181,1983.8491313449927
285,285.0,1.0,1.0,1.0,0.9,3.0,2.0,0.8,0.8,0.7,0.9,50.0,-768.130704819625,76.26200830265213,2343.698480484145,1983.8491313449927
286,286.0,1.0,1.0,1.0,0.2,1.0,1.0,0.9,0.9,0.9,1.0,50.0,-1011.7857874474154,130.58794234320223,3630.8145405446635,2122.6627348416546
287,287.0,1.0,1.0,1.0,1.0,3.0,1.0,0.8,0.8,0.8,0.9,50.0,-1099.6482498677285,60.12499419562551,2490.4164804841457,1507.5357020042613
288,288.0,1.0,1.0,1.0,0.4,3.0,2.0,0.9,0.9,0.7,1.0,30.0,-1164.2673489365432,68.90193226572049,2507.857540544663,1033.8014278296514
289,289.0,1.0,1.0,1.0,0.8,1.0,1.0,0.8,0.8,0.8,0.9,50.0,-1392.5111787419016,73.34474891161356,3227.768480484145,1710.446611633813
290,290.0,1.0,1.0,1.0,0.7,3.0,2.0,0.7,0.7,0.9,0.9,40.0,-1041.255434765777,70.85427533892505,2472.975420423627,1474.997984945687
291,291.0,1.0,1.0,1.0,0.9,3.0,2.0,1.0,1.0,0.7,0.9,40.0,-1237.7405194370813,58.508503492874055,2672.0166006051813,1338.6647892241754
292,292.0,1.0,1.0,1.0,0.2,2.0,1.0,0.9,0.9,0.9,1.0,30.0,-1669.3373955606187,70.85427533892505,3314.3551005446634,781.9854433885688
293,293.0,1.0,1.0,1.0,0.6,2.0,2.0,0.7,0.7,0.7,0.9,60.0,-329.84204782796377,130.58794234320223,2578.5873004236273,3656.4887370223314
294,294.0,1.0,1.0,1.0,0.1,3.0,2.0,0.7,0.7,0.9,0.9,30.0,-822.7247088013422,130.58794234320223,2472.975420423627,1577.807456468948
295,295.0,1.0,1.0,1.0,0.5,1.0,1.0,0.9,0.9,0.8,0.9,50.0,-1202.2354963913783,106.29108532121222,3391.9275405446633,2309.322434309546
296,296.0,1.0,1.0,1.0,0.8,3.0,1.0,0.7,0.7,0.8,1.0,30.0,-1412.8032799868063,41.50495899604326,2326.257420423627,820.420114632402
297,297.0,1.0,1.0,1.0,0.8,1.0,2.0,0.9,0.9,0.7,0.9,30.0,-1736.578704243695,41.50495899604326,3153.0405405446627,796.0970528521161
298,298.0,1.0,1.0,1.0,0.8,1.0,1.0,0.9,0.9,0.7,0.9,30.0,-1848.1820272228101,41.50495899604326,3153.0405405446627,796.0970528521161
299,299.0,1.0,1.0,1.0,0.6,2.0,2.0,0.7,0.7,1.0,0.9,50.0,-1005.8986192009168,107.92427533452445,3189.7618204236273,2671.5764762346216
300,300.0,1.0,1.0,1.0,0.3,3.0,1.0,1.0,1.0,0.9,0.9,60.0,-363.83972739894995,130.58794234320223,2965.452600605181,2409.279968690301
301,301.0,1.0,1.0,1.0,0.7,3.0,2.0,0.8,0.8,0.9,1.0,60.0,-467.4251284120817,119.96669715945328,2637.1344804841456,3657.3786655829686
302,302.0,1.0,1.0,1.0,0.8,3.0,2.0,0.9,0.9,0.9,1.0,60.0,-615.8504004679706,102.95262349331364,2801.2935405446633,3118.9538569405213
303,303.0,1.0,1.0,1.0,0.3,2.0,2.0,0.9,0.9,0.8,1.0,60.0,-302.64433647793084,130.58794234320223,3110.630260544663,2538.398990952331
304,304.0,1.0,1.0,1.0,0.2,3.0,2.0,1.0,1.0,0.8,1.0,40.0,-711.2696720225304,130.58794234320223,2818.734600605181,2122.6627348416546
305,305.0,1.0,1.0,1.0,0.6,1.0,1.0,0.7,0.7,1.0,0.9,50.0,-1437.0977654195237,83.79852469307862,3541.383420423627,1746.7476930699306
306,306.0,1.0,1.0,1.0,0.4,2.0,2.0,0.9,0.9,0.9,0.9,50.0,-812.2335572915879,130.58794234320223,3314.3551005446634,2825.016224800978
307,307.0,1.0,1.0,1.0,0.4,1.0,1.0,0.7,0.7,1.0,1.0,50.0,-1237.660764740287,123.94374175228508,3541.383420423627,2711.722903178539
308,308.0,1.0,1.0,1.0,0.3,3.0,2.0,1.0,1.0,0.8,1.0,40.0,-828.0987435486002,127.66028995263277,2818.734600605181,2445.3823266490635
309,309.0,1.0,1.0,1.0,0.7,3.0,2.0,1.0,1.0,0.9,1.0,60.0,-602.5073105693007,119.96669715945328,2965.452600605181,3657.3786655829686
310,310.0,1.0,1.0,1.0,0.1,1.0,1.0,0.9,0.9,1.0,0.9,60.0,-639.6595334389147,130.58794234320223,3869.7015405446637,1577.807456468948
311,311.0,1.0,1.0,1.0,0.1,2.0,2.0,0.7,0.7,0.7,0.9,40.0,-491.4861065956217,130.58794234320223,2578.5873004236273,1577.807456468948
312,312.0,1.0,1.0,1.0,0.6,1.0,1.0,0.8,0.8,1.0,0.9,50.0,-1516.3449443817847,83.79852469307862,3705.542480484145,1746.7476930699306
313,313.0,1.0,1.0,1.0,1.0,3.0,2.0,0.7,0.7,0.7,1.0,40.0,-1066.7164557299473,52.38197966632623,2179.539420423627,1283.627474944131
314,314.0,1.0,1.0,1.0,0.9,3.0,2.0,0.8,0.8,0.9,1.0,40.0,-1271.590259180768,58.508503492874055,2637.1344804841456,1375.6026122407486
315,315.0,1.0,1.0,1.0,0.1,3.0,2.0,1.0,1.0,0.7,1.0,60.0,99.11152689111348,130.58794234320223,2672.0166006051813,1706.9264787309778
316,316.0,1.0,1.0,1.0,0.4,1.0,1.0,0.7,0.7,0.8,1.0,30.0,-1681.4978910144616,52.38197966632623,3063.6094204236274,705.5862696462735
317,317.0,1.0,1.0,1.0,0.5,3.0,2.0,0.8,0.8,0.8,1.0,40.0,-907.9749109566723,77.9143539830844,2490.4164804841457,1424.3355567862263
318,318.0,1.0,1.0,1.0,0.8,1.0,2.0,1.0,1.0,0.7,1.0,30.0,-1828.7622237689684,41.50495899604326,3317.199600605181,820.420114632402
319,319.0,1.0,1.0,1.0,0.5,3.0,1.0,1.0,1.0,1.0,0.9,60.0,-642.7479871673264,130.58794234320223,3112.170600605181,3240.752480911655
320,320.0,1.0,1.0,1.0,0.3,2.0,2.0,0.7,0.7,0.8,0.9,40.0,-819.5905375748894,130.58794234320223,2782.312140423627,2409.279968690301
321,321.0,1.0,1.0,1.0,0.5,3.0,1.0,1.0,1.0,0.9,0.9,50.0,-937.859709013438,106.29108532121222,2965.452600605181,2309.322434309546
322,322.0,1.0,1.0,1.0,0.6,3.0,1.0,0.8,0.8,0.9,0.9,50.0,-890.664919629277,83.79852469307862,2637.1344804841456,1746.7476930699306
323,323.0,1.0,1.0,1.0,0.3,3.0,1.0,0.9,0.9,0.7,1.0,40.0,-911.1762048280021,95.87431963506812,2507.857540544663,1529.2687177522337
324,324.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,0.8,0.9,30.0,-1841.4908330845842,63.93268598001005,3556.0866006051815,756.8214227055457
325,325.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,0.9,40.0,-1508.0627209026663,41.50495899604326,2818.734600605181,940.3944270595016
326,326.0,1.0,1.0,1.0,0.8,3.0,1.0,0.9,0.9,0.7,1.0,60.0,-647.0205831044867,82.74649910419797,2507.857540544663,2154.8393552058697
327,327.0,1.0,1.0,1.0,0.7,2.0,1.0,0.8,0.8,0.8,1.0,60.0,-812.3909674710588,100.82881979982099,2946.471200484145,2742.122381340471
328,328.0,1.0,1.0,1.0,0.2,1.0,2.0,0.7,0.7,0.9,1.0,50.0,-661.5866955305495,130.58794234320223,3302.496420423627,2122.6627348416546
329,329.0,1.0,1.0,1.0,0.3,2.0,2.0,0.9,0.9,1.0,1.0,60.0,-508.29353567265764,130.58794234320223,3518.0799405446633,2538.398990952331
330,330.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,0.9,0.9,30.0,-2167.466021704447,41.50495899604326,3630.8145405446635,868.2457399558089
331,331.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.8,0.9,30.0,-2031.154675671014,41.50495899604326,3556.0866006051815,723.9483657484234
332,332.0,1.0,1.0,1.0,0.2,3.0,2.0,0.9,0.9,1.0,1.0,30.0,-1239.2057952696373,101.2290504822933,2948.011540544663,1399.3439141122187
333,333.0,1.0,1.0,1.0,0.2,3.0,1.0,0.9,0.9,1.0,0.9,50.0,-605.6711564287829,130.58794234320223,2948.011540544663,1993.5437125796243
334,334.0,1.0,1.0,1.0,0.2,2.0,2.0,0.8,0.8,1.0,0.9,50.0,-640.6199470965075,130.58794234320223,3353.920880484145,1993.5437125796243
335,335.0,1.0,1.0,1.0,0.2,2.0,1.0,1.0,1.0,0.9,1.0,30.0,-1748.5845745228794,70.85427533892505,3478.514160605181,781.9854433885688
336,336.0,1.0,1.0,1.0,0.3,1.0,2.0,0.7,0.7,1.0,0.9,30.0,-1698.2324461623239,77.9143539830844,3541.383420423627,1023.5445230613075
337,337.0,1.0,1.0,1.0,0.7,2.0,1.0,1.0,1.0,1.0,1.0,40.0,-1890.8793646377392,57.70311697755309,3682.2390006051814,1129.7622063257222
338,338.0,1.0,1.0,1.0,0.1,3.0,2.0,0.7,0.7,1.0,1.0,60.0,69.93180344067675,130.58794234320223,2619.6934204236272,1706.9264787309778
339,339.0,1.0,1.0,1.0,0.9,2.0,1.0,0.9,0.9,0.9,0.9,40.0,-1777.5280126387286,45.618047621683765,3314.3551005446634,972.4295451837893
340,340.0,1.0,1.0,1.0,0.6,3.0,1.0,0.7,0.7,0.9,1.0,50.0,-843.2397179362068,77.9143539830844,2472.975420423627,1596.573875483757
341,341.0,1.0,1.0,1.0,0.7,3.0,2.0,0.8,0.8,0.8,1.0,50.0,-725.9950961397152,82.74649910419797,2490.4164804841457,1963.00204051517
342,342.0,1.0,1.0,1.0,0.4,1.0,2.0,0.9,0.9,0.9,1.0,30.0,-1823.2445572123227,68.90193226572049,3630.8145405446635,1033.8014278296514
343,343.0,1.0,1.0,1.0,0.5,3.0,1.0,1.0,1.0,0.7,0.9,50.0,-764.3836019530412,106.29108532121222,2672.0166006051813,2309.322434309546
344,344.0,1.0,1.0,1.0,0.8,3.0,1.0,0.9,0.9,0.9,1.0,30.0,-1658.4478070008936,41.50495899604326,2801.2935405446633,820.420114632402
345,345.0,1.0,1.0,1.0,0.9,1.0,1.0,0.7,0.7,0.9,1.0,60.0,-1220.003982010198,77.404691278589,3302.496420423627,2089.0703130029387
346,346.0,1.0,1.0,1.0,0.2,2.0,1.0,0.8,0.8,0.8,0.9,50.0,-618.7964037717327,130.58794234320223,2946.471200484145,1993.5437125796243
347,347.0,1.0,1.0,1.0,0.1,3.0,1.0,0.9,0.9,1.0,1.0,30.0,-1363.1119869080176,90.2139868922699,2948.011540544663,935.9328157890616
348,348.0,1.0,1.0,1.0,0.7,1.0,1.0,0.8,0.8,1.0,1.0,50.0,-1621.3065534935456,77.404691278589,3705.542480484145,1748.6280353165496
349,349.0,1.0,1.0,1.0,0.7,3.0,1.0,0.9,0.9,0.8,0.9,30.0,-1521.0836121783987,41.50495899604326,2654.5755405446635,723.9483657484234
350,350.0,1.0,1.0,1.0,0.3,2.0,1.0,0.8,0.8,0.8,1.0,50.0,-760.5190356222729,130.58794234320223,2946.471200484145,2538.398990952331
351,351.0,1.0,1.0,1.0,0.1,2.0,2.0,0.7,0.7,1.0,0.9,30.0,-1243.0835940746797,130.58794234320223,3189.7618204236273,1577.807456468948
352,352.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.9,1.0,30.0,-1839.8858668773619,90.2139868922699,3794.973600605181,935.9328157890616
353,353.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.8,0.7,1.0,60.0,-952.5803527630495,75.70171885222204,2742.746360484145,2178.817846762874
354,354.0,1.0,1.0,1.0,0.9,3.0,2.0,0.8,0.8,0.9,0.9,60.0,-597.3002839624273,90.2139868922699,2637.1344804841456,2652.751057374204
355,355.0,1.0,1.0,1.0,0.8,2.0,2.0,0.8,0.8,0.8,0.9,40.0,-1369.1711347651344,63.93268598001005,2946.471200484145,1391.815241562431
356,356.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.9,0.7,1.0,30.0,-1898.3960529557403,41.50495899604326,3153.0405405446627,892.5688017360948
357,357.0,1.0,1.0,1.0,0.9,3.0,1.0,1.0,1.0,0.9,0.9,40.0,-1556.8873470355948,45.618047621683765,2965.452600605181,972.4295451837893
358,358.0,1.0,1.0,1.0,1.0,1.0,2.0,0.7,0.7,0.8,1.0,40.0,-1584.690509349867,52.38197966632623,3063.6094204236274,1283.627474944131
359,359.0,1.0,1.0,1.0,0.6,2.0,1.0,0.7,0.7,0.9,1.0,40.0,-1470.444432618515,63.93268598001005,2986.036980423627,1179.5760619520563
360,360.0,1.0,1.0,1.0,0.4,3.0,2.0,0.9,0.9,0.8,0.9,60.0,-141.51987920883553,130.58794234320223,2654.5755405446635,2825.016224800978
361,361.0,1.0,1.0,1.0,0.1,2.0,1.0,1.0,1.0,0.8,1.0,50.0,-684.2749768013446,130.58794234320223,3274.7893206051813,1706.9264787309778
362,362.0,1.0,1.0,1.0,0.4,3.0,2.0,1.0,1.0,0.9,0.9,50.0,-612.6636947678749,130.58794234320223,2965.452600605181,2825.016224800978
363,363.0,1.0,1.0,1.0,0.4,2.0,1.0,0.8,0.8,0.7,1.0,40.0,-1162.4723516743886,77.404691278589,2742.746360484145,1237.9646187869655
364,364.0,1.0,1.0,1.0,0.7,2.0,2.0,1.0,1.0,0.8,0.9,40.0,-1458.4137755100119,70.85427533892505,3274.7893206051813,1474.997984945687
365,365.0,1.0,1.0,1.0,0.9,2.0,1.0,0.7,0.7,1.0,0.9,60.0,-1131.2794248585783,77.404691278589,3189.7618204236273,2033.36230666152
366,366.0,1.0,1.0,1.0,0.4,3.0,1.0,0.9,0.9,0.7,0.9,60.0,-246.21012059729574,130.58794234320223,2507.857540544663,2825.016224800978
367,367.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,0.7,0.9,50.0,-1166.4970031445428,60.12499419562551,2578.5873004236273,1507.5357020042613
368,368.0,1.0,1.0,1.0,0.6,2.0,1.0,1.0,1.0,1.0,1.0,60.0,-1090.5813784466482,119.96669715945328,3682.2390006051814,3295.1424990305313
369,369.0,1.0,1.0,1.0,0.5,3.0,2.0,0.7,0.7,0.7,0.9,30.0,-1045.2043603440443,63.20979733698361,2179.539420423627,993.8725038413902
370,370.0,1.0,1.0,1.0,0.1,3.0,2.0,0.7,0.7,0.7,0.9,30.0,-648.4243706222115,130.58794234320223,2179.539420423627,1577.807456468948
371,371.0,1.0,1.0,1.0,0.7,3.0,1.0,1.0,1.0,0.8,0.9,60.0,-675.8185896147847,106.29108532121222,2818.734600605181,2900.584381601021
372,372.0,1.0,1.0,1.0,0.5,3.0,1.0,0.8,0.8,0.7,0.9,50.0,-608.5769504443473,106.29108532121222,2343.698480484145,2309.322434309546
373,373.0,1.0,1.0,1.0,0.4,1.0,2.0,0.8,0.8,0.9,0.9,40.0,-1334.4125358397878,109.13859191897987,3466.655480484145,2103.315754334294
374,374.0,1.0,1.0,1.0,0.3,3.0,1.0,0.8,0.8,0.8,0.9,60.0,-160.1890651754307,130.58794234320223,2490.4164804841457,2409.279968690301
375,375.0,1.0,1.0,1.0,0.9,2.0,2.0,0.8,0.8,1.0,0.9,30.0,-1912.2975349397595,41.50495899604326,3353.920880484145,868.2457399558089
376,376.0,1.0,1.0,1.0,0.2,2.0,1.0,0.7,0.7,0.8,1.0,60.0,-257.9964438509318,130.58794234320223,2782.312140423627,2122.6627348416546
377,377.0,1.0,1.0,1.0,0.9,1.0,2.0,0.7,0.7,0.7,1.0,50.0,-1089.144111239569,74.54606869299404,2824.7224204236268,1966.7517673022462
378,378.0,1.0,1.0,1.0,0.4,2.0,1.0,0.8,0.8,0.9,1.0,30.0,-1716.9591991013285,52.38197966632623,3150.196040484145,705.5862696462735
379,379.0,1.0,1.0,1.0,0.4,2.0,2.0,0.7,0.7,0.9,1.0,40.0,-1107.6746092734277,101.2290504822933,2986.036980423627,1943.7774461077354
380,380.0,1.0,1.0,1.0,0.6,3.0,2.0,0.9,0.9,0.7,0.9,40.0,-948.7979479810001,77.404691278589,2507.857540544663,1522.6988901319362
381,381.0,1.0,1.0,1.0,0.7,1.0,2.0,0.9,0.9,0.8,0.9,30.0,-1838.782128846759,46.63961656469059,3391.9275405446633,832.9349654092925
