n,ID,D_ActivacionIncrem_Nar,D_ActivacionIncrem_Unr,Opt_CalculoRagaliasIncrementales_Nar,Opt_CalculoRagaliasIncrementales_Unr,Unc_MultPreciobaseValorGas,Opt_EscCAPEX_Perforacion,Opt_EscVentaCrudo,Unc_MultCAPEXPerfo_UGEUnr,Unc_MultOPEX_UGEUnr,Unc_MultCAPEXFacilidades_Nar,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
483,483.0,0.0,1.0,1.0,2.0,0.1,1.0,1.0,0.8,0.9,0.7,45.0,-160.41126895280973,11.114453852033186,306.61513184168894,199.5310097508316
484,484.0,0.0,1.0,1.0,2.0,0.2,2.0,2.0,0.9,0.8,0.8,65.0,-95.43554352838918,11.114453852033186,325.36729353335875,224.5015296814837
485,485.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.8,0.8,0.8,55.0,-214.89399131789466,2.085909423511576,325.36729353335875,99.83323688608968
486,486.0,0.0,1.0,1.0,2.0,0.9,3.0,2.0,0.7,0.7,0.7,45.0,-169.62450823700726,2.085909423511576,254.01013184168892,89.15731493386048
487,487.0,0.0,1.0,1.0,2.0,0.8,2.0,2.0,0.9,1.0,0.7,55.0,-191.4918984239709,4.474808425484106,306.61513184168894,179.1510897600746
488,488.0,0.0,1.0,1.0,2.0,0.9,2.0,2.0,0.8,1.0,0.8,55.0,-198.20110293684667,4.899547096340026,325.36729353335875,212.32891006728985
489,489.0,0.0,1.0,1.0,2.0,0.6,1.0,2.0,0.9,0.9,0.8,55.0,-184.9492961255596,7.256906847148986,325.36729353335875,244.06407054136417
490,490.0,0.0,1.0,1.0,2.0,0.5,1.0,1.0,0.9,0.8,1.0,55.0,-207.92135558070063,7.620608451718397,362.87161691669843,221.0947359527525
491,491.0,0.0,1.0,1.0,2.0,0.1,1.0,2.0,0.7,0.8,0.9,55.0,-137.19500379514204,11.114453852033186,344.1194552250286,182.07496076881367
492,492.0,0.0,1.0,1.0,2.0,0.4,1.0,2.0,1.0,0.8,0.7,65.0,-102.46058163680158,11.114453852033186,306.61513184168894,309.3546675068238
493,493.0,0.0,1.0,1.0,2.0,0.9,2.0,1.0,0.9,1.0,0.8,55.0,-208.9623066123466,3.589665526029866,325.36729353335875,157.70439609612296
494,494.0,0.0,1.0,1.0,2.0,0.8,2.0,1.0,0.7,0.9,0.9,65.0,-189.6415889534138,7.620608451718397,344.1194552250286,310.6331622203745
495,495.0,0.0,1.0,1.0,2.0,0.4,2.0,1.0,0.7,0.9,0.7,65.0,-123.91225991386186,11.114453852033186,306.61513184168894,326.81071648884176
496,496.0,0.0,1.0,1.0,2.0,0.1,3.0,2.0,0.7,0.9,0.7,55.0,-74.05751208903679,11.114453852033186,254.01013184168892,199.5310097508316
497,497.0,0.0,1.0,1.0,2.0,0.3,3.0,1.0,1.0,0.9,0.9,55.0,-164.41572300483003,11.114453852033186,344.1194552250286,284.3841475761717
498,498.0,0.0,1.0,1.0,2.0,0.9,1.0,1.0,0.7,1.0,0.9,55.0,-226.09488151433678,2.085909423511576,344.1194552250286,99.54628888816407
499,499.0,0.0,1.0,1.0,2.0,0.9,3.0,1.0,0.8,0.9,1.0,55.0,-214.41291007957562,2.085909423511576,327.80161691669844,96.08329757006288
500,500.0,0.0,1.0,1.0,2.0,0.4,3.0,2.0,0.9,0.8,0.8,55.0,-148.64258756915592,11.114453852033186,307.8322935333588,309.3546675068238
501,501.0,0.0,1.0,1.0,2.0,0.2,1.0,2.0,1.0,0.7,1.0,55.0,-137.0054392238157,11.114453852033186,362.87161691669843,207.04548069946568
502,502.0,0.0,1.0,1.0,2.0,0.9,1.0,1.0,1.0,1.0,1.0,55.0,-231.5491122548388,3.589665526029866,362.87161691669843,157.70439609612296
503,503.0,0.0,1.0,1.0,2.0,0.3,3.0,2.0,0.9,0.8,0.7,55.0,-126.21812670480824,11.114453852033186,289.08013184168897,266.9280985941537
504,504.0,0.0,1.0,1.0,2.0,0.8,2.0,2.0,0.9,0.8,0.8,55.0,-197.13258951219282,5.078948064938306,325.36729353335875,189.3530651073028
505,505.0,0.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.8,55.0,-179.84330595437822,8.464741782998678,325.36729353335875,276.27205872802784
506,506.0,0.0,1.0,1.0,2.0,0.9,1.0,1.0,1.0,0.7,1.0,55.0,-222.9214365139942,4.474808425484106,362.87161691669843,173.32738560447552
507,507.0,0.0,1.0,1.0,2.0,0.1,3.0,1.0,0.9,0.8,0.9,65.0,-116.84718611958937,11.114453852033186,326.58445522502865,182.07496076881367
508,508.0,0.0,1.0,1.0,2.0,0.6,1.0,2.0,1.0,0.8,1.0,55.0,-203.458284298194,7.872265941669466,362.87161691669843,256.9482336645542
509,509.0,0.0,1.0,1.0,2.0,0.3,2.0,2.0,0.7,0.8,0.7,65.0,-111.53081774620031,11.114453852033186,306.61513184168894,266.9280985941537
510,510.0,0.0,1.0,1.0,2.0,0.7,3.0,1.0,0.8,1.0,0.8,55.0,-175.28402238843304,5.2546205485897755,290.29729353335875,195.0552869036768
511,511.0,0.0,1.0,1.0,2.0,0.8,3.0,1.0,0.7,0.8,0.7,55.0,-163.2401894255342,4.0345698730670865,254.01013184168892,150.45850934134802
512,512.0,0.0,1.0,1.0,2.0,0.7,1.0,2.0,0.8,0.9,0.8,55.0,-178.7168860243429,7.872265941669466,325.36729353335875,295.8533961919767
513,513.0,0.0,1.0,1.0,2.0,0.4,2.0,2.0,0.7,0.9,0.7,55.0,-152.82108023831688,11.114453852033186,306.61513184168894,326.81071648884176
514,514.0,0.0,1.0,1.0,2.0,0.9,2.0,2.0,1.0,0.9,0.7,45.0,-204.92306921497692,2.085909423511576,306.61513184168894,96.08329757006288
515,515.0,0.0,1.0,1.0,2.0,0.1,2.0,2.0,0.8,0.7,0.9,65.0,-93.85283731169008,11.114453852033186,344.1194552250286,164.6189117867957
516,516.0,0.0,1.0,1.0,2.0,0.3,2.0,2.0,0.9,0.9,0.9,55.0,-164.27682783770757,11.114453852033186,344.1194552250286,284.3841475761717
517,517.0,0.0,1.0,1.0,2.0,0.8,3.0,2.0,1.0,0.9,1.0,65.0,-203.88027390881953,7.256906847148986,362.87161691669843,293.12286774144553
518,518.0,0.0,1.0,1.0,2.0,0.1,3.0,1.0,0.9,0.9,0.9,55.0,-147.00639056860436,11.114453852033186,326.58445522502865,199.5310097508316
519,519.0,0.0,1.0,1.0,2.0,0.1,2.0,1.0,0.7,0.8,0.9,55.0,-137.33389896226467,11.114453852033186,344.1194552250286,182.07496076881367
520,520.0,0.0,1.0,1.0,2.0,0.6,3.0,2.0,0.7,0.7,0.9,55.0,-138.27970597284138,11.114453852033186,291.5144552250286,376.7517563501458
521,521.0,0.0,1.0,1.0,2.0,0.9,3.0,1.0,0.7,0.7,0.7,45.0,-170.78874435629788,2.085909423511576,254.01013184168892,89.15731493386048
522,522.0,0.0,1.0,1.0,2.0,0.9,1.0,2.0,0.9,0.8,0.9,55.0,-214.35532036539504,4.474808425484106,344.1194552250286,179.96681863403043
523,523.0,0.0,1.0,1.0,2.0,0.3,3.0,1.0,0.7,0.9,0.8,55.0,-136.6707287654718,11.114453852033186,272.76229353335873,284.3841475761717
524,524.0,0.0,1.0,1.0,2.0,0.7,3.0,2.0,0.8,0.8,0.7,45.0,-165.30719360837674,4.958886410381626,271.54513184168894,168.87350322726118
525,525.0,0.0,1.0,1.0,2.0,0.1,3.0,1.0,0.7,0.7,0.7,65.0,-72.92412456966251,11.114453852033186,254.01013184168892,164.6189117867957
526,526.0,0.0,1.0,1.0,2.0,0.3,2.0,1.0,1.0,0.8,0.7,55.0,-152.5141805899979,11.114453852033186,306.61513184168894,266.9280985941537
527,527.0,0.0,1.0,1.0,2.0,0.2,3.0,2.0,0.8,0.9,0.8,55.0,-102.75367442595835,11.114453852033186,290.29729353335875,241.95757866350164
528,528.0,0.0,1.0,1.0,2.0,0.2,2.0,2.0,0.7,0.9,0.8,45.0,-153.10576498562554,11.114453852033186,325.36729353335875,241.95757866350164
529,529.0,0.0,1.0,1.0,2.0,0.3,2.0,1.0,0.9,1.0,0.8,55.0,-173.44699932396853,11.114453852033186,325.36729353335875,301.84019655818963
530,530.0,0.0,1.0,1.0,2.0,0.2,3.0,2.0,1.0,1.0,0.8,55.0,-128.87775745041023,11.114453852033186,325.36729353335875,259.4136276455196
531,531.0,0.0,1.0,1.0,2.0,0.6,3.0,2.0,0.7,0.9,0.8,55.0,-136.73229791743745,9.596914493965418,272.76229353335873,342.3671490667205
532,532.0,0.0,1.0,1.0,2.0,0.4,1.0,2.0,1.0,0.7,0.9,45.0,-177.02186798035035,11.114453852033186,344.1194552250286,291.89861852480567
533,533.0,0.0,1.0,1.0,2.0,0.6,1.0,1.0,1.0,1.0,0.7,55.0,-188.94025437439598,4.531451287514265,306.61513184168894,152.9384539843793
534,534.0,0.0,1.0,1.0,2.0,0.3,3.0,2.0,0.9,0.8,0.7,55.0,-108.42380922549636,11.114453852033186,289.08013184168897,266.9280985941537
535,535.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,0.8,1.0,0.7,55.0,-180.7721616706503,2.085909423511576,271.54513184168894,106.75921952229207
536,536.0,0.0,1.0,1.0,2.0,0.7,2.0,1.0,0.7,1.0,1.0,45.0,-234.76949098464507,2.085909423511576,362.87161691669843,85.12042761990804
537,537.0,0.0,1.0,1.0,2.0,0.1,1.0,2.0,0.9,0.8,0.7,55.0,-114.60819815264983,11.114453852033186,306.61513184168894,182.07496076881367
538,538.0,0.0,1.0,1.0,2.0,0.3,2.0,1.0,0.7,0.9,0.9,45.0,-193.57091517239976,9.368028493571527,344.1194552250286,230.4607491289718
539,539.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.8,0.7,0.9,45.0,-232.46889346499893,2.085909423511576,344.1194552250286,96.37024556798846
540,540.0,0.0,1.0,1.0,2.0,0.3,1.0,2.0,0.7,0.8,0.8,55.0,-148.16371706009917,11.114453852033186,325.36729353335875,266.9280985941537
541,541.0,0.0,1.0,1.0,2.0,0.9,1.0,1.0,0.9,0.8,0.7,55.0,-200.16607749600936,2.085909423511576,306.61513184168894,92.62030625196167
542,542.0,0.0,1.0,1.0,2.0,0.4,3.0,2.0,0.8,0.8,0.9,65.0,-123.94430636370447,11.114453852033186,309.0494552250286,309.3546675068238
543,543.0,0.0,1.0,1.0,2.0,0.2,1.0,1.0,0.7,1.0,0.7,55.0,-151.02253845962085,11.114453852033186,306.61513184168894,259.4136276455196
544,544.0,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.8,0.8,1.0,55.0,-223.08709000147036,4.474808425484106,362.87161691669843,151.77762876789905
545,545.0,0.0,1.0,1.0,2.0,0.1,1.0,2.0,1.0,0.8,0.8,65.0,-87.50780545040895,11.114453852033186,325.36729353335875,182.07496076881367
546,546.0,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.7,0.9,1.0,65.0,-191.1511364627564,9.368028493571527,362.87161691669843,366.1490852054294
547,547.0,0.0,1.0,1.0,2.0,0.4,2.0,1.0,0.9,0.7,1.0,55.0,-192.70573914047552,11.114453852033186,362.87161691669843,291.89861852480567
548,548.0,0.0,1.0,1.0,2.0,0.9,2.0,1.0,0.8,0.8,0.9,45.0,-230.7053816522773,2.085909423511576,344.1194552250286,92.62030625196167
549,549.0,0.0,1.0,1.0,2.0,0.2,3.0,2.0,0.8,0.9,0.7,55.0,-109.25458908402408,11.114453852033186,271.54513184168894,241.95757866350164
550,550.0,0.0,1.0,1.0,2.0,0.6,3.0,1.0,0.8,0.7,0.7,55.0,-144.10727128117122,8.802831767989407,271.54513184168894,281.02614732910456
551,551.0,0.0,1.0,1.0,2.0,0.7,1.0,1.0,1.0,0.8,1.0,55.0,-212.3764707069756,6.453263938306976,362.87161691669843,225.12337553010352
552,552.0,0.0,1.0,1.0,2.0,0.6,2.0,1.0,1.0,0.9,0.7,65.0,-146.174376000065,11.114453852033186,306.61513184168894,411.6638543141817
553,553.0,0.0,1.0,1.0,2.0,0.4,1.0,2.0,1.0,0.7,0.8,65.0,-129.13557065418573,11.114453852033186,325.36729353335875,291.89861852480567
554,554.0,0.0,1.0,1.0,2.0,0.3,3.0,1.0,0.9,0.9,0.9,55.0,-153.7635354707852,11.114453852033186,326.58445522502865,284.3841475761717
555,555.0,0.0,1.0,1.0,2.0,0.1,3.0,2.0,1.0,0.7,0.9,55.0,-114.91856530546556,11.114453852033186,344.1194552250286,164.6189117867957
556,556.0,0.0,1.0,1.0,2.0,0.7,2.0,2.0,0.9,0.8,1.0,65.0,-168.43272190410838,11.114453852033186,362.87161691669843,436.63437424483374
557,557.0,0.0,1.0,1.0,2.0,0.1,1.0,1.0,0.9,0.9,0.9,45.0,-171.20132241020443,11.114453852033186,344.1194552250286,199.5310097508316
558,558.0,0.0,1.0,1.0,2.0,0.6,1.0,2.0,0.8,1.0,0.8,45.0,-197.29814557828644,5.2546205485897755,325.36729353335875,178.25124010552167
559,559.0,0.0,1.0,1.0,2.0,0.9,1.0,1.0,1.0,0.9,0.8,55.0,-213.13047950517307,2.085909423511576,325.36729353335875,96.08329757006288
560,560.0,0.0,1.0,1.0,2.0,0.9,1.0,1.0,1.0,0.8,0.8,55.0,-203.11702632477892,4.474808425484106,325.36729353335875,179.96681863403043
561,561.0,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.8,0.9,0.7,55.0,-181.89693198297857,5.8966960206287355,306.61513184168894,212.17219202251565
562,562.0,0.0,1.0,1.0,2.0,0.2,3.0,2.0,1.0,0.8,1.0,55.0,-159.61946465948984,11.114453852033186,362.87161691669843,224.5015296814837
563,563.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.8,0.9,0.9,65.0,-205.5508173575464,5.2546205485897755,344.1194552250286,237.7247313664829
564,564.0,0.0,1.0,1.0,2.0,0.4,1.0,1.0,1.0,1.0,1.0,55.0,-191.65989182553997,11.114453852033186,362.87161691669843,344.2667654708597
565,565.0,0.0,1.0,1.0,2.0,0.4,1.0,1.0,0.8,0.8,1.0,55.0,-197.61257600650393,10.140670982007947,362.87161691669843,275.897762877827
566,566.0,0.0,1.0,1.0,2.0,0.6,2.0,2.0,0.8,0.9,0.9,45.0,-214.430013897735,4.474808425484106,344.1194552250286,144.32246686438833
567,567.0,0.0,1.0,1.0,2.0,0.9,2.0,2.0,0.9,0.8,1.0,55.0,-214.35897654370794,5.780415360256676,362.87161691669843,236.53729775946425
568,568.0,0.0,1.0,1.0,2.0,0.6,2.0,2.0,0.7,0.9,0.8,65.0,-139.53456617487683,11.114453852033186,325.36729353335875,411.6638543141817
569,569.0,0.0,1.0,1.0,2.0,0.2,1.0,1.0,0.7,0.9,1.0,55.0,-180.0830389669969,11.114453852033186,362.87161691669843,241.95757866350164
570,570.0,0.0,1.0,1.0,2.0,0.8,1.0,2.0,1.0,0.8,0.7,55.0,-185.8391866909467,5.078948064938306,306.61513184168894,189.3530651073028
571,571.0,0.0,1.0,1.0,2.0,0.7,2.0,2.0,1.0,0.9,1.0,55.0,-215.6965328274453,5.8966960206287355,362.87161691669843,212.17219202251565
572,572.0,0.0,1.0,1.0,2.0,0.8,2.0,2.0,0.8,0.8,1.0,45.0,-226.39122739780532,4.474808425484106,362.87161691669843,165.87222370096475
573,573.0,0.0,1.0,1.0,2.0,0.1,1.0,2.0,0.9,1.0,0.7,55.0,-124.24761406537435,11.114453852033186,306.61513184168894,216.98705873284965
574,574.0,0.0,1.0,1.0,2.0,0.7,1.0,2.0,0.8,0.8,0.9,55.0,-185.77216400853268,8.464741782998678,344.1194552250286,310.3087037047059
575,575.0,0.0,1.0,1.0,2.0,0.9,2.0,1.0,0.9,0.9,0.8,55.0,-213.13047950517307,2.085909423511576,325.36729353335875,96.08329757006288
576,576.0,0.0,1.0,1.0,2.0,0.1,2.0,1.0,0.7,1.0,0.7,55.0,-139.89148041651924,11.114453852033186,306.61513184168894,216.98705873284965
577,577.0,0.0,1.0,1.0,2.0,0.4,2.0,1.0,0.8,0.7,1.0,65.0,-148.15305246487566,11.114453852033186,362.87161691669843,291.89861852480567
578,578.0,0.0,1.0,1.0,2.0,0.1,3.0,1.0,0.8,0.7,1.0,55.0,-122.5032187590588,11.114453852033186,327.80161691669844,164.6189117867957
579,579.0,0.0,1.0,1.0,2.0,0.7,3.0,1.0,0.9,0.9,1.0,45.0,-226.14857412611786,2.085909423511576,345.33661691669846,81.65743630180684
580,580.0,0.0,1.0,1.0,2.0,0.1,3.0,2.0,1.0,1.0,0.9,45.0,-172.17391620051936,11.114453852033186,344.1194552250286,216.98705873284965
581,581.0,0.0,1.0,1.0,2.0,0.8,2.0,1.0,1.0,0.9,0.7,55.0,-198.08442334586562,2.2141382293088756,306.61513184168894,93.28183500901031
582,582.0,0.0,1.0,1.0,2.0,0.1,2.0,1.0,0.7,0.7,0.7,45.0,-138.9751008549876,11.114453852033186,306.61513184168894,164.6189117867957
583,583.0,0.0,1.0,1.0,2.0,0.4,2.0,1.0,1.0,0.9,0.8,55.0,-164.25337822668553,11.114453852033186,325.36729353335875,326.81071648884176
584,584.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,0.9,1.0,0.7,55.0,-191.42434920469512,2.085909423511576,289.08013184168897,106.75921952229207
585,585.0,0.0,1.0,1.0,2.0,0.5,1.0,2.0,0.7,0.8,0.7,55.0,-141.33811284574435,11.114453852033186,306.61513184168894,351.7812364194938
586,586.0,0.0,1.0,1.0,2.0,0.5,2.0,1.0,0.8,0.8,0.7,55.0,-174.0411471169623,7.620608451718397,306.61513184168894,221.0947359527525
587,587.0,0.0,1.0,1.0,2.0,0.1,3.0,1.0,0.8,0.8,0.9,55.0,-116.02952389417491,11.114453852033186,309.0494552250286,182.07496076881367
588,588.0,0.0,1.0,1.0,2.0,0.4,2.0,1.0,0.8,1.0,0.7,55.0,-172.96550513290785,7.872265941669466,306.61513184168894,226.17242560974668
589,589.0,0.0,1.0,1.0,2.0,0.2,2.0,1.0,0.9,1.0,0.7,55.0,-151.02253845962085,11.114453852033186,306.61513184168894,259.4136276455196
590,590.0,0.0,1.0,1.0,2.0,0.9,1.0,2.0,0.7,0.7,0.7,65.0,-170.95354475361844,6.995137708040046,306.61513184168894,283.5273476886294
591,591.0,0.0,1.0,1.0,2.0,0.8,1.0,2.0,1.0,1.0,0.7,55.0,-179.74283045715322,5.948935053161136,306.61513184168894,242.38943864659166
592,592.0,0.0,1.0,1.0,2.0,0.9,3.0,2.0,1.0,1.0,0.8,55.0,-208.92562871244684,3.589665526029866,325.36729353335875,157.70439609612296
593,593.0,0.0,1.0,1.0,2.0,0.8,2.0,2.0,0.9,0.8,1.0,65.0,-179.56522127157206,10.673957153048695,362.87161691669843,455.05342916103973
594,594.0,0.0,1.0,1.0,2.0,0.4,3.0,1.0,0.9,0.7,0.8,45.0,-183.180666481145,6.342722950519895,307.8322935333588,148.85799888272632
595,595.0,0.0,1.0,1.0,2.0,0.4,3.0,1.0,0.8,0.7,0.9,55.0,-144.60299006711745,11.114453852033186,309.0494552250286,291.89861852480567
596,596.0,0.0,1.0,1.0,2.0,0.6,2.0,2.0,1.0,0.8,0.8,55.0,-163.76257371009206,11.114453852033186,325.36729353335875,394.20780533216373
597,597.0,0.0,1.0,1.0,2.0,0.3,1.0,1.0,0.7,1.0,0.8,45.0,-186.81009720683352,7.872265941669466,325.36729353335875,199.02589233233346
598,598.0,0.0,1.0,1.0,2.0,0.7,2.0,1.0,1.0,0.8,0.7,55.0,-178.49626224323723,6.453263938306976,306.61513184168894,225.12337553010352
599,599.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.7,0.7,0.8,45.0,-211.8945431903637,2.085909423511576,325.36729353335875,96.37024556798846
600,600.0,0.0,1.0,1.0,2.0,0.8,1.0,2.0,0.8,0.8,0.8,55.0,-183.74224226500746,7.101398134966947,325.36729353335875,275.2283304753223
601,601.0,0.0,1.0,1.0,2.0,0.7,2.0,1.0,0.9,1.0,1.0,55.0,-219.17520309901494,5.2546205485897755,362.87161691669843,195.0552869036768
602,602.0,0.0,1.0,1.0,2.0,0.9,3.0,1.0,1.0,0.8,0.7,55.0,-191.8236235035328,4.474808425484106,306.61513184168894,179.96681863403043
603,603.0,0.0,1.0,1.0,2.0,0.2,1.0,1.0,0.9,0.7,0.7,55.0,-121.0584434065117,11.114453852033186,306.61513184168894,207.04548069946568
604,604.0,0.0,1.0,1.0,2.0,0.3,2.0,2.0,0.7,0.9,0.9,65.0,-138.9373313450548,11.114453852033186,344.1194552250286,284.3841475761717
605,605.0,0.0,1.0,1.0,2.0,0.8,3.0,2.0,0.8,1.0,0.7,55.0,-158.43845538906353,5.948935053161136,271.54513184168894,242.38943864659166
606,606.0,0.0,1.0,1.0,2.0,0.8,2.0,2.0,0.9,1.0,1.0,65.0,-188.9742600060797,9.039406925428077,362.87161691669843,396.38085810773464
607,607.0,0.0,1.0,1.0,2.0,0.6,3.0,2.0,1.0,1.0,1.0,55.0,-195.8277807472372,9.039406925428077,362.87161691669843,331.6050792218168
608,608.0,0.0,1.0,1.0,2.0,0.2,1.0,1.0,1.0,0.7,0.9,55.0,-143.64524904900392,11.114453852033186,344.1194552250286,207.04548069946568
609,609.0,0.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,0.7,0.9,65.0,-130.05749504029677,11.114453852033186,344.1194552250286,334.32518743747573
610,610.0,0.0,1.0,1.0,2.0,0.8,3.0,1.0,1.0,1.0,0.7,55.0,-191.54700720460082,4.474808425484106,306.61513184168894,179.1510897600746
611,611.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.7,0.9,0.7,65.0,-169.5761970056366,6.995137708040046,306.61513184168894,327.6814423006362
612,612.0,0.0,1.0,1.0,2.0,0.6,3.0,2.0,1.0,0.8,0.9,45.0,-211.64761844445806,4.474808425484106,344.1194552250286,137.68303383483342
613,613.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.9,0.9,0.8,55.0,-211.69848452308645,2.085909423511576,325.36729353335875,103.29622820419087
614,614.0,0.0,1.0,1.0,2.0,0.7,2.0,2.0,0.9,0.7,0.9,55.0,-181.34083071573318,9.368028493571527,344.1194552250286,337.5503080784009
615,615.0,0.0,1.0,1.0,2.0,0.6,1.0,2.0,0.9,0.8,0.7,55.0,-169.57807583445566,7.872265941669466,306.61513184168894,256.9482336645542
616,616.0,0.0,1.0,1.0,2.0,0.6,1.0,1.0,0.8,0.7,0.9,55.0,-201.30944973729137,6.564870208221897,344.1194552250286,198.13520016692667
617,617.0,0.0,1.0,1.0,2.0,0.5,2.0,2.0,0.9,0.8,1.0,45.0,-204.0264006945304,8.320589323731296,362.87161691669843,245.5984943156409
618,618.0,0.0,1.0,1.0,2.0,0.7,1.0,1.0,1.0,0.9,0.7,55.0,-181.89693198297857,5.8966960206287355,306.61513184168894,212.17219202251565
619,619.0,0.0,1.0,1.0,2.0,0.5,1.0,1.0,0.7,0.8,0.7,65.0,-149.43680018354834,11.114453852033186,306.61513184168894,351.7812364194938
620,620.0,0.0,1.0,1.0,2.0,0.8,2.0,1.0,0.9,0.9,1.0,55.0,-231.9646318096039,2.2141382293088756,362.87161691669843,93.28183500901031
621,621.0,0.0,1.0,1.0,2.0,0.2,3.0,2.0,0.7,0.7,1.0,55.0,-105.29357057023816,11.114453852033186,310.2666169166984,207.04548069946568
622,622.0,0.0,1.0,1.0,2.0,0.3,1.0,2.0,0.8,0.8,1.0,45.0,-182.0039207148571,11.114453852033186,362.87161691669843,266.9280985941537
623,623.0,0.0,1.0,1.0,2.0,0.6,3.0,2.0,0.7,0.7,0.9,55.0,-138.27970597284138,11.114453852033186,291.5144552250286,376.7517563501458
624,624.0,0.0,1.0,1.0,2.0,0.4,3.0,2.0,0.8,0.9,1.0,55.0,-165.39691363396557,11.114453852033186,327.80161691669844,326.81071648884176
625,625.0,0.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,0.9,0.9,55.0,-186.58972625232224,9.368028493571527,344.1194552250286,298.30491716720064
626,626.0,0.0,1.0,1.0,2.0,0.7,3.0,2.0,1.0,0.7,0.7,55.0,-158.75402507324094,9.368028493571527,306.61513184168894,337.5503080784009
627,627.0,0.0,1.0,1.0,2.0,0.7,1.0,2.0,0.8,0.9,0.9,45.0,-212.03881282435032,4.474808425484106,344.1194552250286,158.41706179745398
628,628.0,0.0,1.0,1.0,2.0,0.5,3.0,1.0,0.8,1.0,0.7,55.0,-160.50179502121753,5.948935053161136,271.54513184168894,184.33282713283174
629,629.0,0.0,1.0,1.0,2.0,0.6,2.0,2.0,0.8,0.8,1.0,55.0,-186.34937935258426,11.114453852033186,362.87161691669843,394.20780533216373
630,630.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,0.9,0.9,0.8,45.0,-204.58435403215407,2.085909423511576,307.8322935333588,103.29622820419087
631,631.0,0.0,1.0,1.0,2.0,0.8,3.0,2.0,0.7,1.0,1.0,65.0,-157.01769740394522,9.039406925428077,310.2666169166984,396.38085810773464
632,632.0,0.0,1.0,1.0,2.0,0.3,2.0,1.0,1.0,0.9,0.9,65.0,-154.58119769619967,11.114453852033186,344.1194552250286,284.3841475761717
633,633.0,0.0,1.0,1.0,2.0,0.4,3.0,1.0,1.0,0.9,0.7,55.0,-168.46530522680487,9.039406925428077,306.61513184168894,253.10152607949294
634,634.0,0.0,1.0,1.0,2.0,0.7,1.0,2.0,1.0,0.7,1.0,55.0,-192.6342335369793,9.368028493571527,362.87161691669843,337.5503080784009
635,635.0,0.0,1.0,1.0,2.0,0.9,2.0,2.0,0.7,0.9,0.8,65.0,-171.93118577110496,8.173583076111607,325.36729353335875,366.48490712170104
636,636.0,0.0,1.0,1.0,2.0,0.3,3.0,2.0,1.0,0.9,0.7,55.0,-141.69002219521533,11.114453852033186,306.61513184168894,284.3841475761717
637,637.0,0.0,1.0,1.0,2.0,0.3,1.0,1.0,1.0,1.0,0.8,55.0,-173.44699932396853,11.114453852033186,325.36729353335875,301.84019655818963
638,638.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,0.7,0.7,0.8,55.0,-174.21947547485337,4.474808425484106,272.76229353335873,187.42198053754117
639,639.0,0.0,1.0,1.0,2.0,0.9,3.0,1.0,0.8,1.0,0.7,55.0,-182.20370080375488,2.085909423511576,271.54513184168894,99.54628888816407
640,640.0,0.0,1.0,1.0,2.0,0.1,2.0,1.0,0.8,0.9,0.8,65.0,-121.02567878875034,11.114453852033186,325.36729353335875,199.5310097508316
641,641.0,0.0,1.0,1.0,2.0,0.6,3.0,1.0,0.8,0.9,0.7,55.0,-152.45219197901918,7.256906847148986,271.54513184168894,244.06407054136417
642,642.0,0.0,1.0,1.0,2.0,0.3,1.0,1.0,0.7,0.9,0.8,55.0,-168.6272913676063,11.114453852033186,325.36729353335875,284.3841475761717
643,643.0,0.0,1.0,1.0,2.0,0.1,1.0,2.0,1.0,0.7,1.0,55.0,-143.6686986600259,11.114453852033186,362.87161691669843,164.6189117867957
644,644.0,0.0,1.0,1.0,2.0,0.5,2.0,1.0,0.9,1.0,1.0,45.0,-231.6027388468019,2.085909423511576,362.87161691669843,70.69456635165201
645,645.0,0.0,1.0,1.0,2.0,0.4,1.0,2.0,0.7,0.7,0.8,55.0,-136.6807496675266,11.114453852033186,325.36729353335875,291.89861852480567
646,646.0,0.0,1.0,1.0,2.0,0.3,3.0,2.0,0.9,1.0,0.8,45.0,-172.46845232780717,9.039406925428077,307.8322935333588,234.4414108929404
647,647.0,0.0,1.0,1.0,2.0,0.6,2.0,2.0,1.0,1.0,0.7,65.0,-133.060871309993,11.114453852033186,306.61513184168894,429.1199032961996
