n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
151,151.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.6,1.0,0.9,1.0,30.0,-671.866947078961,22.074667526002244,685.0246037528191,500.29572340027636
152,152.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.1,1.0,0.7,0.9,40.0,33.89542611916067,107.28334889774962,557.1319806966371,648.2819820892704
153,153.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.2,0.9,0.8,1.0,35.0,-59.40590283423818,107.28334889774962,500.1350922247281,995.8060883263804
154,154.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.7,0.9,0.9,1.0,25.0,-732.163437721777,22.074667526002244,652.6396037528191,570.6823745417917
155,155.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.9,1.0,35.0,-226.3014423743795,107.28334889774962,637.393003752819,1925.5942035931512
156,156.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.6,0.9,0.8,1.0,50.0,-77.54073041051845,107.28334889774962,612.5090922247281,2235.5235753487414
157,157.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.6,1.0,0.7,1.0,20.0,-610.9805312316428,22.074667526002244,557.1319806966371,500.29572340027636
158,158.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.6,1.0,1.0,0.9,30.0,-661.29185056741,22.074667526002244,677.52351528091,492.498141745158
159,159.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.8,0.9,0.8,1.0,30.0,-701.9072484814363,22.074667526002244,612.5090922247281,641.0690256833071
160,160.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.9,1.0,0.7,1.0,50.0,-68.82142447108282,107.28334889774962,479.9035806966371,3165.3116906155115
161,161.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.6,1.0,0.8,1.0,50.0,-343.73642138104015,103.70331598241185,644.8940922247282,2141.3485905333587
162,162.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.4,1.0,0.9,1.0,45.0,44.50896659188011,107.28334889774962,685.0246037528191,1615.664831837561
163,163.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.8,0.9,0.8,0.9,45.0,-481.45438117590857,32.14868007574431,500.1350922247281,842.9032811778312
164,164.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.2,0.9,0.7,1.0,25.0,-460.6327577262849,32.69474449789551,572.3785806966371,300.2783992722166
165,165.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.7,0.9,1.0,0.9,40.0,-257.51616510033483,107.28334889774962,649.90167528091,2507.8582126228116
166,166.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.8,1.0,1.0,1.0,60.0,-369.14964203205,103.27775006678681,725.1551152809101,2721.142231761429
167,167.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.9,0.9,1.0,25.0,-611.1560172484635,22.074667526002244,652.6396037528191,429.9090722587611
168,168.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,0.9,0.9,50.0,-193.8883429557393,107.28334889774962,685.0246037528191,3127.7169561339915
169,169.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.8,1.0,1.0,1.0,40.0,-410.0048044109062,101.56092597651714,725.1551152809101,2667.2315371542454
170,170.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.2,0.9,0.9,1.0,55.0,169.47118788942902,107.28334889774962,609.7711637528191,995.8060883263804
171,171.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.7,0.9,1.0,1.0,25.0,-677.6249253119609,22.074667526002244,580.3961152809101,570.6823745417917
172,172.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.9,0.9,0.8,0.9,50.0,-263.6892225185941,102.42756567861227,569.6406522247281,2950.90003195051
173,173.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.4,1.0,0.9,0.9,50.0,247.93175486177955,107.28334889774962,560.1646037528191,1578.070097356041
174,174.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.1,0.9,0.8,1.0,35.0,-33.51631685998296,107.28334889774962,569.6406522247281,685.8767165707904
175,175.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.8,0.9,0.9,0.9,35.0,-493.30758311577523,74.26849961852739,652.6396037528191,1859.7879282980064
176,176.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.5,0.9,0.7,1.0,35.0,-363.99019885693474,80.66104765383493,529.5101406966371,1390.9189583174707
177,177.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.8,0.9,0.8,1.0,35.0,-575.9083123194974,22.074667526002244,569.6406522247281,641.0690256833071
178,178.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.7,1.0,0.9,0.9,25.0,-751.9348790281429,22.074667526002244,685.0246037528191,562.8847928866733
179,179.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.2,1.0,0.8,1.0,30.0,-318.16036789709284,104.90280256184363,520.034092224728,967.8918126917365
180,180.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.3,0.9,0.8,1.0,40.0,-125.2021670266903,107.28334889774962,569.6406522247281,1305.7354600819706
181,181.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.2,0.9,1.0,0.9,40.0,150.390720277825,107.28334889774962,580.3961152809101,958.2113538448607
182,182.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.9,0.9,60.0,214.53201523564726,107.28334889774962,637.393003752819,1887.9994691116308
183,183.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.2,1.0,0.9,1.0,25.0,-450.6207079766614,32.69474449789551,560.1646037528191,300.2783992722166
184,184.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.1,1.0,0.8,0.9,30.0,-106.44333865293748,107.28334889774962,520.034092224728,648.2819820892704
185,185.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.9,0.9,0.7,0.9,50.0,-237.04765695248778,102.42756567861227,529.5101406966371,2950.90003195051
186,186.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.1,1.0,1.0,1.0,35.0,5.078819904922738,107.28334889774962,725.1551152809101,685.8767165707904
187,187.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.4,1.0,0.8,1.0,40.0,-184.02645524333983,107.28334889774962,644.8940922247282,1615.664831837561
188,188.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.4,0.9,1.0,0.9,35.0,-374.21932274629035,106.89126506787974,692.7701152809101,1570.4408677024755
189,189.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.2,0.9,0.7,0.9,45.0,7.470008415456242,107.28334889774962,460.0045806966371,958.2113538448607
190,190.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.6,1.0,1.0,0.9,55.0,-205.6546041753368,107.28334889774962,600.2951152809101,2197.928840867221
191,191.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.7,1.0,1.0,0.9,50.0,-395.6011071716241,82.07159182445584,600.2951152809101,1844.626974060255
192,192.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.6,0.9,1.0,1.0,40.0,-551.141698663389,37.369367951320605,649.90167528091,760.7161825078623
193,193.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.5,0.9,0.9,1.0,25.0,-437.7237622735336,51.036069720851245,540.2656037528191,871.2793573803269
194,194.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.5,0.9,1.0,0.9,55.0,-61.42752755758049,107.28334889774962,649.90167528091,1887.9994691116308
195,195.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.7,1.0,0.8,0.9,50.0,-429.89504340441147,82.07159182445584,644.8940922247282,1844.626974060255
196,196.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.3,0.9,0.8,1.0,40.0,-183.17403476056293,107.28334889774962,500.1350922247281,1305.7354600819706
197,197.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9,1.0,0.8,0.9,60.0,-77.87978766896529,107.28334889774962,644.8940922247282,3127.7169561339915
198,198.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.9,1.0,1.0,1.0,25.0,-726.778686721021,22.074667526002244,677.52351528091,711.4556768248224
199,199.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.7,0.9,0.8,0.9,60.0,-71.06167615818389,107.28334889774962,569.6406522247281,2507.8582126228116
200,200.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.3,0.9,0.7,1.0,25.0,-244.8382646063398,107.28334889774962,529.5101406966371,1305.7354600819706
201,201.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.7,0.9,0.8,0.9,40.0,-486.06639946048995,22.074667526002244,500.1350922247281,562.8847928866733
202,202.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.7,0.9,1.0,1.0,50.0,-475.71136762683284,80.18854550149631,692.7701152809101,1825.2526176786773
203,203.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.7,0.9,1.0,1.0,50.0,-335.43401399965813,104.50200788283486,692.7701152809101,2461.2934886248695
204,204.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.9,0.9,0.7,0.9,60.0,-342.8401622794302,88.6546335649265,572.3785806966371,2506.571904828678
205,205.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.6,0.9,0.9,0.9,20.0,-707.1300231219128,22.074667526002244,652.6396037528191,492.498141745158
206,206.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,0.9,0.9,0.9,50.0,-520.4996142683968,51.036069720851245,652.6396037528191,1272.0931916945017
207,207.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.3,0.9,0.9,0.9,30.0,-328.17997299801766,107.28334889774962,609.7711637528191,1268.1407256004507
208,208.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.5,1.0,0.8,1.0,45.0,-154.54062971838306,107.28334889774962,520.034092224728,1925.5942035931512
209,209.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.3,0.9,0.7,0.9,25.0,-416.5077931119617,22.074667526002244,460.0045806966371,281.338188320612
210,210.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.4,0.9,0.9,0.9,35.0,-125.92962626558754,107.28334889774962,609.7711637528191,1578.070097356041
211,211.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.2,0.9,0.7,1.0,45.0,55.1504682415619,107.28334889774962,529.5101406966371,995.8060883263804
212,212.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.3,1.0,0.7,0.9,45.0,256.89349601167015,107.28334889774962,479.9035806966371,1268.1407256004507
213,213.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.1,0.9,0.7,1.0,55.0,630.5184794075922,107.28334889774962,460.0045806966371,685.8767165707904
214,214.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.8,0.9,1.0,0.9,60.0,-7.37849874309743,107.28334889774962,649.90167528091,2817.7875843784013
215,215.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.1,1.0,0.8,0.9,45.0,322.99375109911665,107.28334889774962,597.2624922247281,648.2819820892704
216,216.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.9,0.7,1.0,60.0,247.5233819299712,107.28334889774962,572.3785806966371,1925.5942035931512
217,217.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.5,0.9,0.8,1.0,55.0,181.46634244325503,107.28334889774962,500.1350922247281,1925.5942035931512
218,218.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,0.9,1.0,40.0,-670.5394930990489,22.074667526002244,685.0246037528191,641.0690256833071
219,219.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.8,0.9,0.9,1.0,35.0,-656.7872564472291,22.074667526002244,609.7711637528191,641.0690256833071
220,220.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.8,0.9,0.7,0.9,45.0,-535.9928935857245,32.14868007574431,572.3785806966371,842.9032811778312
221,221.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.5,1.0,1.0,1.0,50.0,-46.97366869166968,107.28334889774962,677.52351528091,1925.5942035931512
222,222.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.3,0.9,0.7,1.0,45.0,29.284765568372997,107.28334889774962,460.0045806966371,1305.7354600819706
223,223.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.6,1.0,0.7,0.9,60.0,59.62649865004043,107.28334889774962,479.9035806966371,2197.928840867221
224,224.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.3,1.0,0.7,0.9,25.0,-348.59198953190946,78.23144437675305,479.9035806966371,887.1827477408583
225,225.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.9,60.0,-29.719312482970444,107.28334889774962,677.52351528091,3437.6463278895812
226,226.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.8,1.0,0.8,1.0,55.0,-258.26833471444013,104.50200788283486,597.2624922247281,2760.882475213721
227,227.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.7,0.9,0.7,0.9,25.0,-528.8600295323956,22.074667526002244,529.5101406966371,562.8847928866733
228,228.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.4,1.0,0.9,1.0,45.0,-211.14432557476408,107.28334889774962,560.1646037528191,1615.664831837561
229,229.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.9,1.0,0.8,1.0,40.0,-496.74545188559205,34.24279992589991,520.034092224728,998.440725809531
230,230.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.6,0.9,1.0,1.0,50.0,-227.97051891771548,107.28334889774962,649.90167528091,2235.5235753487414
231,231.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.8,1.0,30.0,-723.1601896381391,22.074667526002244,597.2624922247281,781.8423279663377
232,232.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.6,0.9,1.0,1.0,35.0,-634.5564707882138,22.074667526002244,692.7701152809101,500.29572340027636
233,233.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.6,1.0,0.9,0.9,25.0,-600.4980045727937,30.506622678787448,685.0246037528191,629.3307538080018
234,234.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.9,0.9,0.9,0.9,25.0,-676.1501861434549,22.074667526002244,540.2656037528191,703.658095169704
235,235.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.4,1.0,0.8,0.9,40.0,-272.25026366243384,104.90280256184363,520.034092224728,1533.3874926703952
236,236.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.2,0.9,0.8,0.9,55.0,74.2782855523139,107.28334889774962,612.5090922247281,958.2113538448607
237,237.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,0.7,0.9,0.9,0.9,35.0,-610.3194862024195,22.074667526002244,609.7711637528191,562.8847928866733
238,238.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.7,1.0,40.0,-516.9793658906549,22.074667526002244,479.9035806966371,781.8423279663377
239,239.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.7,0.9,0.8,0.9,40.0,-158.754060702456,107.28334889774962,500.1350922247281,2507.8582126228116
240,240.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,0.9,25.0,-781.5273412785274,22.074667526002244,725.1551152809101,562.8847928866733
241,241.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.6,1.0,1.0,1.0,35.0,-565.3594965378212,22.074667526002244,600.2951152809101,500.29572340027636
242,242.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.4,1.0,0.9,1.0,20.0,-579.7155403253166,22.074667526002244,560.1646037528191,359.5224211172458
243,243.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.6,0.9,0.7,1.0,50.0,116.1950521543527,107.28334889774962,529.5101406966371,2235.5235753487414
244,244.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.7,1.0,0.8,0.9,35.0,-543.621451928266,22.074667526002244,520.034092224728,562.8847928866733
245,245.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.4,1.0,0.7,0.9,40.0,-242.6578014120493,104.90280256184363,479.9035806966371,1533.3874926703952
246,246.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.6,0.9,0.9,1.0,45.0,-462.1905592764035,78.23144437675305,652.6396037528191,1560.9487002383812
247,247.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.4,1.0,0.7,1.0,55.0,-72.19465171914973,107.28334889774962,604.7635806966371,1615.664831837561
248,248.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.4,1.0,0.8,0.9,35.0,-478.35396279951806,75.7940739593956,644.8940922247282,1066.1497257484855
249,249.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.1,1.0,1.0,0.9,20.0,-355.6073951516349,107.28334889774962,600.2951152809101,648.2819820892704
250,250.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.4,0.9,0.9,1.0,40.0,-252.92217583465205,107.28334889774962,652.6396037528191,1615.664831837561
251,251.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.2,1.0,0.7,1.0,60.0,285.62864488925146,107.28334889774962,557.1319806966371,995.8060883263804
252,252.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.7,1.0,50.0,-224.77034685180175,104.90280256184363,604.7635806966371,3376.2003990474896
253,253.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.2,0.9,0.7,0.9,50.0,146.5077956391914,107.28334889774962,529.5101406966371,958.2113538448607
254,254.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.7,0.9,0.7,1.0,55.0,-245.0378346107539,103.27775006678681,529.5101406966371,2425.90200528943
255,255.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.9,0.9,0.7,1.0,45.0,-218.67738496643105,103.70331598241185,529.5101406966371,3031.56298873677
256,256.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.8,1.0,0.8,1.0,50.0,-487.69268924358187,51.036069720851245,597.2624922247281,1289.5151602822189
257,257.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.5,0.9,0.8,0.9,25.0,-562.8593982812238,22.074667526002244,612.5090922247281,422.1114906036426
258,258.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.7,1.0,0.9,0.9,60.0,-250.87171167012445,107.28334889774962,685.0246037528191,2507.8582126228116
259,259.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.6,0.9,0.7,1.0,50.0,88.23977472714401,107.28334889774962,572.3785806966371,2235.5235753487414
260,260.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.7,0.9,0.8,1.0,55.0,-192.8346844190993,107.28334889774962,612.5090922247281,2545.452947104331
261,261.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.9,1.0,0.9,1.0,35.0,-703.8313883476815,22.074667526002244,685.0246037528191,711.4556768248224
262,262.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.4,0.9,0.7,1.0,25.0,-477.9223654530587,22.074667526002244,529.5101406966371,359.5224211172458
263,263.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.2,0.9,0.9,1.0,40.0,-16.785071073417633,107.28334889774962,609.7711637528191,995.8060883263804
264,264.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.9,1.0,1.0,45.0,-633.0126922841246,22.074667526002244,580.3961152809101,781.8423279663377
265,265.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.1,0.9,0.9,0.9,60.0,701.1471344717431,107.28334889774962,540.2656037528191,648.2819820892704
266,266.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.7,1.0,0.9,0.9,45.0,-309.15221593478424,106.10900631115182,685.0246037528191,2472.1260394626006
267,267.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.9,0.9,0.9,0.9,40.0,-355.26184471060486,79.69870274448147,540.2656037528191,2226.0995912216144
268,268.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.9,0.9,1.0,1.0,50.0,-539.8766090345314,34.775865699142884,580.3961152809101,1011.7425562372131
269,269.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.7,1.0,1.0,0.9,30.0,-687.6198073432123,22.074667526002244,725.1551152809101,562.8847928866733
270,270.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.5,0.9,0.9,0.9,40.0,-435.7013716985938,78.23144437675305,609.7711637528191,1318.5753164689288
271,271.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.2,1.0,0.7,1.0,40.0,155.65089754383516,107.28334889774962,557.1319806966371,995.8060883263804
272,272.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.2,0.9,0.7,0.9,25.0,-422.3955406811521,36.84880179503782,529.5101406966371,321.61322787684674
273,273.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,0.8,0.9,25.0,-740.0178553626063,22.074667526002244,612.5090922247281,633.2714440281887
274,274.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9,0.9,1.0,0.9,30.0,-745.5402086118623,22.074667526002244,692.7701152809101,703.658095169704
275,275.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.3,1.0,0.8,1.0,55.0,54.83715819411011,107.28334889774962,520.034092224728,1305.7354600819706
276,276.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.7,1.0,0.9,0.9,55.0,-255.6309011034691,104.08422941240883,560.1646037528191,2412.8673691093163
277,277.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.7,0.9,40.0,-512.4689207138571,22.074667526002244,479.9035806966371,774.0447463112193
278,278.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.9,0.7,0.9,25.0,-673.116298250755,22.074667526002244,460.0045806966371,774.0447463112193
279,279.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.2,0.9,0.8,0.9,60.0,443.61472988704395,107.28334889774962,612.5090922247281,958.2113538448607
280,280.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.7,1.0,0.7,0.9,20.0,-735.3710065853413,22.074667526002244,604.7635806966371,562.8847928866733
281,281.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.2,1.0,1.0,1.0,30.0,-148.6829268867337,107.28334889774962,677.52351528091,995.8060883263804
282,282.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.3,0.9,0.9,0.9,60.0,559.1162919500182,107.28334889774962,540.2656037528191,1268.1407256004507
283,283.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.6,1.0,0.7,1.0,60.0,51.094202970550135,107.28334889774962,479.9035806966371,2235.5235753487414
284,284.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.4,1.0,0.8,1.0,30.0,-522.702721107415,22.074667526002244,597.2624922247281,359.5224211172458
285,285.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.4,1.0,0.8,1.0,30.0,-244.0313034771629,107.28334889774962,597.2624922247281,1615.664831837561
286,286.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.6,1.0,0.7,0.9,45.0,-148.83972176155936,107.28334889774962,557.1319806966371,2197.928840867221
287,287.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.6,1.0,0.8,1.0,30.0,-606.6173712434388,22.074667526002244,597.2624922247281,500.29572340027636
288,288.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.5,1.0,1.0,0.9,45.0,-197.63516004230945,107.28334889774962,600.2951152809101,1887.9994691116308
289,289.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.6,0.9,0.9,0.9,25.0,-634.4091855996202,22.074667526002244,652.6396037528191,492.498141745158
290,290.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,30.0,-815.4143608678447,22.074667526002244,652.6396037528191,781.8423279663377
291,291.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.2,0.9,0.9,0.9,45.0,216.39862903018027,107.28334889774962,652.6396037528191,958.2113538448607
292,292.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.9,0.9,0.8,0.9,45.0,-440.9840812357739,75.7940739593956,612.5090922247281,2108.3581961914083
293,293.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.3,1.0,0.7,1.0,55.0,394.15929210963856,107.28334889774962,604.7635806966371,1305.7354600819706
294,294.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.1,0.9,0.7,0.9,25.0,-152.05863198327887,107.28334889774962,460.0045806966371,648.2819820892704
295,295.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.9,1.0,1.0,0.9,55.0,-562.3443698272941,51.036069720851245,725.1551152809101,1411.5051259951326
296,296.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.4,1.0,0.9,0.9,20.0,-540.1156432986583,29.40342607886987,637.393003752819,437.6756277503932
297,297.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.2,0.9,1.0,0.9,50.0,165.21511671981668,107.28334889774962,692.7701152809101,958.2113538448607
298,298.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.2,0.9,0.7,0.9,20.0,-351.76589631398525,51.49722302846142,460.0045806966371,439.67393649414527
299,299.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.1,1.0,0.9,0.9,55.0,129.53745641754855,107.28334889774962,637.393003752819,648.2819820892704
300,300.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.4,0.9,0.8,0.9,60.0,374.6943270673822,107.28334889774962,500.1350922247281,1578.070097356041
301,301.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.2,0.9,1.0,0.9,35.0,-179.6120292818208,107.28334889774962,649.90167528091,958.2113538448607
